,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
★,-,12,2018/10/16 12:50,3714,乗客アプリ（地図から）,2361,1150,3,4,,2018/10/16 13:12,2018/10/16 13:22,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 13:15,2018/10/16 13:15,2018/10/16 13:41,2018/10/16 13:41,2018/10/16 13:15,2018/10/16 13:15,0:09:55,0:39:40,,00,00,,,,
★,-,12,2018/10/16 12:51,3715,街角設置端末（店舗から）,0,990,7,1,,2018/10/16 17:44,2018/10/16 18:04,35.443073 139.651914,横浜人形の家,35.453715 139.638133,横浜ワールドポーターズ,2018/10/16 17:45,2018/10/16 17:45,2018/10/16 18:01,2018/10/16 18:08,2018/10/16 17:45,2018/10/16 17:45,0:19:53,0:19:53,,00,00,,,,
-,-,12,2018/10/16 12:57,3717,街角設置端末（店舗から）,0,677,9,4,,2018/10/16 13:05,2018/10/16 13:15,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/16 13:08,2018/10/16 13:08,2018/10/16 13:29,2018/10/16 13:29,,2018/10/16 12:57,0:10:20,0:41:20,,00,08,,,,
-,☆,12,2018/10/16 12:00,3697,乗客アプリ（地図から）,1310,798,7,1,2018/10/16 12:03,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/10/16 12:11,,2018/10/16 12:20,,,2018/10/16 12:00,0:00:00,0:00:00,,00,10,,,,
★,☆,12,2018/10/16 12:19,3706,乗客アプリ（地図から）,2361,420,7,4,2018/10/16 12:48,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 13:35,,2018/10/16 14:01,,2018/10/16 13:30,2018/10/16 13:30,0:00:00,0:00:00,,00,05,,,,
-,☆,12,2018/10/16 12:55,3716,街角設置端末（店舗から）,0,916,1,1,2018/10/16 13:39,2018/10/16 13:03,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 13:05,2018/10/16 13:05,2018/10/16 13:31,,,2018/10/16 12:55,,,,00,,,,,
-,-,13,2018/10/16 13:00,3718,乗客アプリ（目的地から）,985,356,10,1,,2018/10/16 13:05,2018/10/16 13:18,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 13:05,2018/10/16 13:05,2018/10/16 13:15,2018/10/16 13:15,,2018/10/16 13:00,0:12:32,0:12:32,247,00,04,05,04,,
-,-,13,2018/10/16 13:01,3719,街角設置端末（店舗から）,0,360,2,2,,2018/10/16 13:06,2018/10/16 13:13,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/16 13:10,2018/10/16 13:10,2018/10/16 13:25,2018/10/16 13:25,,2018/10/16 13:01,0:06:47,0:13:34,,00,04,,,,
★,-,13,2018/10/16 13:07,3720,街角設置端末（店舗から）,0,305,5,1,,2018/10/16 13:49,2018/10/16 13:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 13:45,2018/10/16 13:53,2018/10/16 14:00,2018/10/16 14:08,2018/10/16 13:45,2018/10/16 13:45,0:10:34,0:10:34,,04,04,,,,
-,-,13,2018/10/16 13:07,3721,街角設置端末（地図から）,0,469,10,1,,2018/10/16 13:14,2018/10/16 13:22,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/16 13:17,2018/10/16 13:17,2018/10/16 13:32,2018/10/16 13:32,,2018/10/16 13:07,0:08:29,0:08:29,,00,06,,,,
-,-,13,2018/10/16 13:09,3722,街角設置端末（店舗から）,0,487,5,4,,2018/10/16 13:13,2018/10/16 13:21,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/10/16 13:18,2018/10/16 13:18,2018/10/16 13:37,2018/10/16 13:37,,2018/10/16 13:09,0:08:00,0:32:00,,00,03,,,,
-,-,13,2018/10/16 13:14,3723,乗客アプリ（目的地から）,1952,374,2,1,,2018/10/16 13:15,2018/10/16 13:19,35.450447 139.635947,みなとみらい線　馬車道駅,35.448676 139.635696,横浜平和プラザホテル,2018/10/16 13:21,2018/10/16 13:21,2018/10/16 13:25,2018/10/16 13:25,,2018/10/16 13:14,0:03:35,0:03:35,,00,01,,,,
-,-,13,2018/10/16 13:14,3724,街角設置端末（地図から）,0,831,2,2,,2018/10/16 13:27,2018/10/16 13:37,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 13:35,2018/10/16 13:35,2018/10/16 13:52,2018/10/16 13:52,,2018/10/16 13:14,0:09:15,0:18:30,,00,13,,,,
-,-,13,2018/10/16 13:16,3725,街角設置端末（店舗から）,0,1263,6,1,,2018/10/16 13:27,2018/10/16 13:38,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/16 13:29,2018/10/16 13:29,2018/10/16 13:40,2018/10/16 13:40,,2018/10/16 13:16,0:11:36,0:11:36,,00,10,,,,
-,-,13,2018/10/16 13:17,3726,街角設置端末（店舗から）,0,730,10,1,,2018/10/16 13:25,2018/10/16 13:32,35.447541 139.644914,シルク博物館,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/16 13:28,2018/10/16 13:28,2018/10/16 13:42,2018/10/16 13:42,,2018/10/16 13:17,0:06:10,0:06:10,,00,08,,,,
★,-,13,2018/10/16 13:21,3727,乗客アプリ（地図から）,2927,1073,5,1,,2018/10/16 13:39,2018/10/16 14:07,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 13:40,2018/10/16 13:42,2018/10/16 14:18,2018/10/16 14:20,2018/10/16 13:40,2018/10/16 13:40,0:27:18,0:27:18,,00,00,,,,
-,-,13,2018/10/16 13:25,3728,街角設置端末（店舗から）,0,984,5,1,,2018/10/16 13:33,2018/10/16 13:39,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/16 13:33,2018/10/16 13:33,2018/10/16 13:42,2018/10/16 13:42,,2018/10/16 13:25,0:06:24,0:06:24,,00,07,,,,
-,-,13,2018/10/16 13:38,3730,乗客アプリ（地図から）,2932,1173,7,2,,2018/10/16 13:41,2018/10/16 13:56,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/16 13:47,2018/10/16 13:47,2018/10/16 14:05,2018/10/16 14:05,,2018/10/16 13:38,0:14:15,0:28:30,,00,03,,,,
-,-,13,2018/10/16 13:41,3731,街角設置端末（店舗から）,0,1132,1,1,,2018/10/16 13:48,2018/10/16 13:57,35.456605 139.635327,横浜ベイホテル東急,35.445783 139.642958,横浜情報文化センター,2018/10/16 13:55,2018/10/16 13:55,2018/10/16 14:09,2018/10/16 14:09,,2018/10/16 13:41,0:08:33,0:08:33,,00,07,,,,
★,-,13,2018/10/16 13:42,3732,街角設置端末（地図から）,0,494,1,1,,2018/10/16 15:01,2018/10/16 15:12,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 15:05,2018/10/16 15:05,2018/10/16 15:30,2018/10/16 15:30,2018/10/16 15:05,2018/10/16 15:05,0:11:14,0:11:14,,00,00,,,,
-,-,13,2018/10/16 13:44,3733,乗客アプリ（地図から）,2163,456,4,2,,2018/10/16 13:57,2018/10/16 14:03,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 13:48,2018/10/16 13:48,2018/10/16 14:08,2018/10/16 14:08,,2018/10/16 13:44,0:05:49,0:11:38,,09,12,,,,
-,-,13,2018/10/16 13:48,3735,街角設置端末（地図から）,0,529,2,1,,2018/10/16 13:53,2018/10/16 13:58,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 13:52,2018/10/16 13:52,2018/10/16 14:04,2018/10/16 14:04,,2018/10/16 13:48,0:05:10,0:05:10,,00,04,,,,
-,-,13,2018/10/16 13:52,3736,街角設置端末（店舗から）,0,382,6,1,,2018/10/16 13:54,2018/10/16 14:01,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.445857 139.647636,ホテルモントレ横浜,2018/10/16 13:54,2018/10/16 13:54,2018/10/16 14:04,2018/10/16 14:04,,2018/10/16 13:52,0:06:39,0:06:39,,00,02,,,,
-,-,13,2018/10/16 13:53,3737,街角設置端末（地図から）,0,802,3,2,,2018/10/16 13:57,2018/10/16 14:05,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 14:00,2018/10/16 14:00,2018/10/16 14:16,2018/10/16 14:16,,2018/10/16 13:53,0:07:34,0:15:08,,00,04,,,,
-,-,13,2018/10/16 13:54,3738,街角設置端末（地図から）,0,453,5,2,,2018/10/16 13:57,2018/10/16 14:02,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/16 13:58,2018/10/16 13:58,2018/10/16 14:12,2018/10/16 14:12,,2018/10/16 13:54,0:05:06,0:10:12,,00,03,,,,
★,☆,13,2018/10/16 13:34,3729,乗客アプリ（目的地から）,2980,576,6,1,2018/10/16 15:47,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 16:30,,2018/10/16 16:45,,2018/10/16 16:30,2018/10/16 16:30,0:00:00,0:00:00,,00,00,,,,
-,☆,13,2018/10/16 13:45,3734,街角設置端末（店舗から）,0,723,7,2,2018/10/16 13:50,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/16 13:49,,2018/10/16 14:06,,,2018/10/16 13:45,0:00:00,0:00:00,,00,05,,,,
-,-,14,2018/10/16 14:00,3739,街角設置端末（店舗から）,0,628,7,2,,2018/10/16 14:08,2018/10/16 14:17,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 14:08,2018/10/16 14:08,2018/10/16 14:27,2018/10/16 14:27,,2018/10/16 14:00,0:09:07,0:18:14,249,00,07,03,02,,
-,-,14,2018/10/16 14:04,3740,乗客アプリ（目的地から）,2988,1181,3,1,,2018/10/16 14:06,2018/10/16 14:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 14:12,2018/10/16 14:12,2018/10/16 14:22,2018/10/16 14:23,,2018/10/16 14:04,0:07:15,0:07:15,,00,01,,,,
-,-,14,2018/10/16 14:06,3741,乗客アプリ（目的地から）,2395,1161,3,1,,2018/10/16 14:08,2018/10/16 14:26,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/16 14:12,2018/10/16 14:12,2018/10/16 14:33,2018/10/16 14:33,,2018/10/16 14:06,0:17:06,0:17:06,,00,02,,,,
★,-,14,2018/10/16 14:09,3742,街角設置端末（地図から）,0,330,7,1,,2018/10/16 18:02,2018/10/16 18:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 18:01,2018/10/16 18:03,2018/10/16 18:16,2018/10/16 18:19,2018/10/16 18:01,2018/10/16 18:01,0:12:33,0:12:33,,01,01,,,,
-,-,14,2018/10/16 14:14,3743,乗客アプリ（目的地から）,2314,799,9,1,,2018/10/16 14:20,2018/10/16 14:27,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 14:23,2018/10/16 14:23,2018/10/16 14:35,2018/10/16 14:35,,2018/10/16 14:14,0:06:13,0:06:13,,00,06,,,,
-,-,14,2018/10/16 14:16,3744,街角設置端末（地図から）,0,878,3,1,,2018/10/16 14:21,2018/10/16 14:32,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 14:25,2018/10/16 14:25,2018/10/16 14:51,2018/10/16 14:51,,2018/10/16 14:16,0:11:09,0:11:09,,00,05,,,,
-,-,14,2018/10/16 14:17,3745,乗客アプリ（目的地から）,1742,659,6,1,,2018/10/16 14:25,2018/10/16 14:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/16 14:25,2018/10/16 14:27,2018/10/16 14:50,2018/10/16 14:52,,2018/10/16 14:17,0:07:59,0:07:59,,00,07,,,,
-,-,14,2018/10/16 14:18,3747,乗客アプリ（目的地から）,2086,749,6,1,,2018/10/16 14:25,2018/10/16 14:38,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 14:27,2018/10/16 14:27,2018/10/16 15:02,2018/10/16 15:02,,2018/10/16 14:18,0:12:51,0:12:51,,00,06,,,,
-,-,14,2018/10/16 14:23,3748,街角設置端末（地図から）,0,903,8,1,,2018/10/16 14:25,2018/10/16 14:30,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/16 14:26,2018/10/16 14:26,2018/10/16 14:37,2018/10/16 14:37,,2018/10/16 14:23,0:04:56,0:04:56,,00,02,,,,
★,-,14,2018/10/16 14:25,3749,街角設置端末（店舗から）,0,673,7,1,,2018/10/16 15:01,2018/10/16 15:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/16 15:05,2018/10/16 15:05,2018/10/16 15:16,2018/10/16 15:16,2018/10/16 15:05,2018/10/16 15:05,0:07:54,0:07:54,,00,00,,,,
-,-,14,2018/10/16 14:31,3752,乗客アプリ（地図から）,2990,1150,7,1,,2018/10/16 14:38,2018/10/16 14:59,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 14:36,2018/10/16 14:42,2018/10/16 14:59,2018/10/16 15:10,,2018/10/16 14:31,0:21:50,0:21:50,,01,06,,,,
★,-,14,2018/10/16 14:32,3753,街角設置端末（店舗から）,0,468,7,2,,2018/10/16 14:42,2018/10/16 14:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 14:46,2018/10/16 14:46,2018/10/16 14:56,2018/10/16 14:56,2018/10/16 14:40,2018/10/16 14:40,0:09:22,0:18:44,,00,02,,,,
-,-,14,2018/10/16 14:38,3755,街角設置端末（地図から）,0,741,6,1,,2018/10/16 14:41,2018/10/16 14:51,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 14:40,2018/10/16 14:42,2018/10/16 14:54,2018/10/16 14:57,,2018/10/16 14:38,0:09:51,0:09:51,,01,02,,,,
-,-,14,2018/10/16 14:39,3756,乗客アプリ（目的地から）,1663,774,6,1,,2018/10/16 14:40,2018/10/16 14:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/10/16 14:41,2018/10/16 14:41,2018/10/16 14:52,2018/10/16 14:52,,2018/10/16 14:39,0:05:50,0:05:50,,00,01,,,,
-,-,14,2018/10/16 14:39,3757,街角設置端末（地図から）,0,779,5,1,,2018/10/16 14:46,2018/10/16 15:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 14:50,2018/10/16 14:50,2018/10/16 15:13,2018/10/16 15:21,,2018/10/16 14:39,0:21:49,0:21:49,,00,07,,,,
-,-,14,2018/10/16 14:40,3758,街角設置端末（店舗から）,0,768,7,1,,2018/10/16 14:46,2018/10/16 14:59,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 14:47,2018/10/16 14:47,2018/10/16 15:10,2018/10/16 15:10,,2018/10/16 14:40,0:13:37,0:13:37,,00,05,,,,
-,-,14,2018/10/16 14:42,3759,街角設置端末（地図から）,0,1011,5,1,,2018/10/16 14:48,2018/10/16 14:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 14:49,2018/10/16 14:49,2018/10/16 14:59,2018/10/16 14:59,,2018/10/16 14:42,0:04:55,0:04:55,,00,05,,,,
-,-,14,2018/10/16 14:47,3760,乗客アプリ（地図から）,2932,1010,8,2,,2018/10/16 14:55,2018/10/16 15:01,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/16 14:57,2018/10/16 14:57,2018/10/16 15:10,2018/10/16 15:10,,2018/10/16 14:47,0:06:27,0:12:54,,00,07,,,,
★,-,14,2018/10/16 14:49,3761,乗客アプリ（簡単予約）,1853,1048,3,1,,2018/10/16 15:22,2018/10/16 15:45,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 15:30,2018/10/16 15:30,2018/10/16 15:59,2018/10/16 15:59,2018/10/16 15:30,2018/10/16 15:30,0:22:30,0:22:30,,00,00,,,,
★,-,14,2018/10/16 14:50,3762,乗客アプリ（目的地から）,1663,946,6,1,,2018/10/16 15:22,2018/10/16 15:28,35.443659 139.650847,横浜マリンタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 15:25,2018/10/16 15:25,2018/10/16 15:36,2018/10/16 15:36,2018/10/16 15:25,2018/10/16 15:25,0:06:11,0:06:11,,00,00,,,,
-,-,14,2018/10/16 14:54,3763,街角設置端末（店舗から）,0,1068,5,1,,2018/10/16 14:57,2018/10/16 15:02,35.445857 139.647636,ホテルモントレ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 15:00,2018/10/16 15:00,2018/10/16 15:14,2018/10/16 15:14,,2018/10/16 14:54,0:05:06,0:05:06,,00,03,,,,
★,☆,14,2018/10/16 14:17,3746,乗客アプリ（目的地から）,1663,977,2,1,2018/10/16 14:31,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/16 14:30,,2018/10/16 14:42,,2018/10/16 14:30,2018/10/16 14:30,0:00:00,0:00:00,,00,01,,,,※123行と同一人物と思われるため一番短いものを採用
★,☆,14,2018/10/16 14:26,3750,街角設置端末（地図から）,0,580,7,2,2018/10/16 14:27,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/16 18:45,,2018/10/16 18:57,,2018/10/16 18:45,2018/10/16 18:45,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/16 14:29,3751,街角設置端末（店舗から）,0,670,9,2,2018/10/16 14:31,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 14:31,,2018/10/16 14:41,,,2018/10/16 14:29,0:00:00,0:00:00,,00,01,,,,
-,☆,14,2018/10/16 14:37,3754,乗客アプリ（目的地から）,1663,355,6,1,2018/10/16 14:37,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/10/16 14:39,,2018/10/16 14:49,,,2018/10/16 14:37,0:00:00,0:00:00,,00,,,,,※120行と同一人物と思われるため一番短いものを採用
-,☆,14,2018/10/16 14:59,3764,乗客アプリ（地図から）,2974,1213,9,1,2018/10/16 15:44,2018/10/16 15:06,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 15:08,2018/10/16 15:08,2018/10/16 15:26,,,2018/10/16 14:59,,,,00,,,,,
-,☆,14,2018/10/16 14:59,3765,街角設置端末（店舗から）,0,1212,7,1,2018/10/16 15:03,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/16 15:02,,2018/10/16 15:16,,,2018/10/16 14:59,0:00:00,0:00:00,,00,03,,,,
-,-,15,2018/10/16 15:01,3766,乗客アプリ（地図から）,2424,379,8,1,,2018/10/16 15:07,2018/10/16 15:12,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/16 15:11,2018/10/16 15:11,2018/10/16 15:20,2018/10/16 15:20,,2018/10/16 15:01,0:04:56,0:04:56,191,00,06,06,04,,
-,-,15,2018/10/16 15:01,3767,乗客アプリ（目的地から）,1751,855,2,1,,2018/10/16 15:08,2018/10/16 15:17,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/16 15:12,2018/10/16 15:13,2018/10/16 15:24,2018/10/16 15:26,,2018/10/16 15:01,0:08:25,0:08:25,,00,06,,,,
-,-,15,2018/10/16 15:02,3768,乗客アプリ（目的地から）,1952,590,8,1,,2018/10/16 15:07,2018/10/16 15:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/16 15:11,2018/10/16 15:11,2018/10/16 15:29,2018/10/16 15:29,,2018/10/16 15:02,0:08:52,0:08:52,,00,04,,,,
★,-,15,2018/10/16 15:02,3769,街角設置端末（地図から）,0,665,2,1,,2018/10/16 15:39,2018/10/16 15:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 15:45,2018/10/16 15:48,2018/10/16 15:58,2018/10/16 16:02,2018/10/16 15:45,2018/10/16 15:45,0:07:23,0:07:23,,00,00,,,,
-,-,15,2018/10/16 15:07,3770,街角設置端末（地図から）,0,741,2,1,,2018/10/16 15:09,2018/10/16 15:12,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/16 15:13,2018/10/16 15:13,2018/10/16 15:20,2018/10/16 15:20,,2018/10/16 15:07,0:03:50,0:03:50,,00,01,,,,
-,-,15,2018/10/16 15:09,3771,乗客アプリ（地図から）,2991,789,9,1,,2018/10/16 15:54,2018/10/16 15:54,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 15:17,2018/10/16 15:17,2018/10/16 15:35,2018/10/16 15:35,,2018/10/16 15:09,0:00:03,0:00:03,,37,45,,,,
-,-,15,2018/10/16 15:12,3772,街角設置端末（店舗から）,0,1277,7,1,,2018/10/16 15:21,2018/10/16 15:26,35.441002 139.650809,横浜元町ショッピングストリート,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/16 15:24,2018/10/16 15:24,2018/10/16 15:34,2018/10/16 15:34,,2018/10/16 15:12,0:04:42,0:04:42,,00,09,,,,
-,-,15,2018/10/16 15:21,3773,乗客アプリ（地図から）,2424,372,1,1,,2018/10/16 15:24,2018/10/16 15:31,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 15:24,2018/10/16 15:24,2018/10/16 15:33,2018/10/16 15:33,,2018/10/16 15:21,0:06:26,0:06:26,,00,02,,,,
-,-,15,2018/10/16 15:22,3774,乗客アプリ（地図から）,2100,1037,2,2,,2018/10/16 15:29,2018/10/16 15:39,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 15:32,2018/10/16 15:32,2018/10/16 15:48,2018/10/16 15:48,,2018/10/16 15:22,0:09:49,0:19:38,,00,07,,,,
-,-,15,2018/10/16 15:22,3775,街角設置端末（店舗から）,0,412,8,2,,2018/10/16 15:26,2018/10/16 15:36,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 15:24,2018/10/16 15:24,2018/10/16 15:38,2018/10/16 15:38,,2018/10/16 15:22,0:09:04,0:18:08,,02,04,,,,
-,-,15,2018/10/16 15:26,3776,乗客アプリ（地図から）,1949,1074,3,1,,2018/10/16 15:31,2018/10/16 15:48,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/16 15:33,2018/10/16 15:33,2018/10/16 16:10,2018/10/16 16:10,,2018/10/16 15:26,0:16:35,0:16:35,,00,05,,,,
-,-,15,2018/10/16 15:28,3777,乗客アプリ（地図から）,1312,1068,10,1,,2018/10/16 15:29,2018/10/16 15:32,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 15:31,2018/10/16 15:31,2018/10/16 15:45,2018/10/16 15:45,,2018/10/16 15:28,0:02:40,0:02:40,,00,01,,,,
-,-,15,2018/10/16 15:35,3778,乗客アプリ（目的地から）,1751,700,7,1,,2018/10/16 15:38,2018/10/16 15:43,35.450447 139.635947,みなとみらい線　馬車道駅,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/16 15:44,2018/10/16 15:44,2018/10/16 15:57,2018/10/16 15:57,,2018/10/16 15:35,0:05:00,0:05:00,,00,03,,,,
-,-,15,2018/10/16 15:35,3779,街角設置端末（店舗から）,0,418,8,1,,2018/10/16 15:45,2018/10/16 16:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 15:45,2018/10/16 15:45,2018/10/16 16:00,2018/10/16 16:00,,2018/10/16 15:35,0:23:31,0:23:31,,00,09,,,,
-,-,15,2018/10/16 15:44,3780,乗客アプリ（簡単予約）,2998,743,2,1,,2018/10/16 15:52,2018/10/16 16:03,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 15:54,2018/10/16 15:54,2018/10/16 16:11,2018/10/16 16:12,,2018/10/16 15:44,0:10:44,0:10:44,,00,07,,,,
-,-,15,2018/10/16 15:47,3781,街角設置端末（店舗から）,0,790,5,1,,2018/10/16 15:49,2018/10/16 15:51,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 15:49,2018/10/16 15:49,2018/10/16 16:01,2018/10/16 16:01,,2018/10/16 15:47,0:02:04,0:02:04,,00,02,,,,
-,-,15,2018/10/16 15:48,3782,乗客アプリ（簡単予約）,2997,369,2,1,,2018/10/16 15:52,2018/10/16 16:03,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 15:51,2018/10/16 15:51,2018/10/16 16:11,2018/10/16 16:11,,2018/10/16 15:48,0:11:07,0:11:07,,00,04,,,,
