,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,-,13,2018/10/10 13:17,2096,街角設置端末（地図から）,0,973,1,1,,2018/10/10 13:26,2018/10/10 13:26,35.443073 139.651914,横浜人形の家,35.447541 139.644914,シルク博物館,2018/10/10 13:21,2018/10/10 13:21,2018/10/10 13:30,2018/10/10 13:30,,2018/10/10 13:17,0:00:09,0:00:09,,05,08,,,,
-,-,13,2018/10/10 13:18,2097,街角設置端末（地図から）,0,460,9,1,,2018/10/10 13:23,2018/10/10 13:27,35.456605 139.635327,横浜ベイホテル東急,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/10 13:24,2018/10/10 13:24,2018/10/10 13:29,2018/10/10 13:29,,2018/10/10 13:18,0:03:31,0:03:31,,00,05,,,,
-,-,13,2018/10/10 13:25,2100,乗客アプリ（地図から）,2328,1148,4,1,,2018/10/10 13:33,2018/10/10 13:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 13:39,2018/10/10 13:39,2018/10/10 14:02,2018/10/10 14:02,,2018/10/10 13:25,0:17:53,0:17:53,,00,08,,,,
-,-,13,2018/10/10 13:25,2101,乗客アプリ（目的地から）,1038,1128,5,1,,2018/10/10 13:30,2018/10/10 13:36,35.447546 139.64358,横浜開港資料館,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 13:28,2018/10/10 13:28,2018/10/10 13:43,2018/10/10 13:43,,2018/10/10 13:25,0:06:13,0:06:13,,02,04,,,,
★,-,13,2018/10/10 12:55,2088,街角設置端末（店舗から）,0,513,2,2,,2018/10/10 13:29,2018/10/10 13:39,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/10/10 13:30,2018/10/10 13:30,2018/10/10 13:45,2018/10/10 13:46,2018/10/10 13:30,2018/10/10 13:30,0:10:17,0:20:34,,00,00,,,,
-,-,13,2018/10/10 13:30,2102,街角設置端末（店舗から）,0,1202,3,1,,2018/10/10 13:35,2018/10/10 13:41,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 13:36,2018/10/10 13:36,2018/10/10 13:49,2018/10/10 13:49,,2018/10/10 13:30,0:05:59,0:05:59,,00,05,,,,
★,-,13,2018/10/10 13:23,2099,乗客アプリ（簡単予約）,1302,974,2,1,,2018/10/10 13:29,2018/10/10 13:41,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 13:31,2018/10/10 13:31,2018/10/10 13:54,2018/10/10 13:54,2018/10/10 13:30,2018/10/10 13:30,0:12:30,0:12:30,,00,00,,,,
-,-,13,2018/10/10 13:38,2104,乗客アプリ（目的地から）,2334,1109,4,3,,2018/10/10 13:42,2018/10/10 13:51,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 13:44,2018/10/10 13:44,2018/10/10 14:05,2018/10/10 14:05,,2018/10/10 13:38,0:08:42,0:26:06,,00,04,,,,
-,-,13,2018/10/10 13:39,2105,街角設置端末（店舗から）,0,1149,1,1,,2018/10/10 13:44,2018/10/10 13:51,35.445783 139.642958,横浜情報文化センター,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 13:41,2018/10/10 13:41,2018/10/10 13:48,2018/10/10 13:48,,2018/10/10 13:39,0:07:07,0:07:07,,02,05,,,,
-,-,13,2018/10/10 13:44,2108,街角設置端末（地図から）,0,1001,3,1,,2018/10/10 13:46,2018/10/10 13:50,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 13:46,2018/10/10 13:46,2018/10/10 13:59,2018/10/10 13:59,,2018/10/10 13:44,0:04:17,0:04:17,,00,01,,,,
-,-,13,2018/10/10 13:46,2109,街角設置端末（店舗から）,0,574,7,1,,2018/10/10 13:50,2018/10/10 13:57,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/10/10 13:50,2018/10/10 13:50,2018/10/10 14:05,2018/10/10 14:05,,2018/10/10 13:46,0:06:21,0:06:21,,00,03,,,,
-,-,13,2018/10/10 13:52,2110,乗客アプリ（目的地から）,1038,606,6,1,,2018/10/10 13:55,2018/10/10 13:56,35.45435 139.631762,横浜ロイヤルパークホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 13:54,2018/10/10 13:54,2018/10/10 13:58,2018/10/10 13:58,,2018/10/10 13:52,0:01:33,0:01:33,,00,02,,,,
-,-,13,2018/10/10 13:58,2112,街角設置端末（地図から）,0,630,6,1,,2018/10/10 14:03,2018/10/10 14:07,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/10 14:03,2018/10/10 14:03,2018/10/10 14:11,2018/10/10 14:11,,2018/10/10 13:58,0:04:05,0:04:05,,00,05,,,,
-,☆,13,2018/10/10 13:00,2092,乗客アプリ（地図から）,1302,1259,1,1,2018/10/10 13:00,,,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/10 13:04,,2018/10/10 13:22,,,2018/10/10 13:00,0:00:00,0:00:00,,00,04,,,,
★,☆,13,2018/10/10 13:22,2098,乗客アプリ（地図から）,1340,1178,6,1,2018/10/10 13:50,,,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 13:40,,2018/10/10 13:52,,2018/10/10 13:40,2018/10/10 13:40,0:00:00,0:00:00,,00,10,,,,
-,☆,13,2018/10/10 13:32,2103,乗客アプリ（目的地から）,1677,448,5,1,2018/10/10 13:33,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/10 13:44,,2018/10/10 13:52,,,2018/10/10 13:32,0:00:00,0:00:00,,00,11,,,,
-,☆,13,2018/10/10 13:43,2107,街角設置端末（店舗から）,0,409,5,1,2018/10/10 13:46,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/10 13:49,,2018/10/10 14:08,,,2018/10/10 13:43,0:00:00,0:00:00,,00,06,,,,
★,-,14,2018/10/10 13:59,2113,乗客アプリ（目的地から）,2084,392,3,1,,2018/10/10 14:06,2018/10/10 14:14,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/10 14:15,2018/10/10 14:15,2018/10/10 14:35,2018/10/10 14:35,2018/10/10 14:00,2018/10/10 14:00,0:07:47,0:07:47,320,00,06,05,05,,
-,-,14,2018/10/10 14:00,2114,乗客アプリ（目的地から）,1751,677,1,1,,2018/10/10 14:07,2018/10/10 14:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/10 14:12,2018/10/10 14:12,2018/10/10 14:25,2018/10/10 14:25,,2018/10/10 14:00,0:08:26,0:08:26,,00,06,,,,
-,-,14,2018/10/10 14:02,2115,乗客アプリ（目的地から）,2086,1119,9,1,,2018/10/10 14:13,2018/10/10 14:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 14:10,2018/10/10 14:11,2018/10/10 14:32,2018/10/10 14:40,,2018/10/10 14:02,0:20:53,0:20:53,,03,10,,,,
-,-,14,2018/10/10 14:08,2118,乗客アプリ（目的地から）,2338,905,9,1,,2018/10/10 14:13,2018/10/10 14:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/10 14:14,2018/10/10 14:14,2018/10/10 14:46,2018/10/10 14:49,,2018/10/10 14:08,0:20:49,0:20:49,,00,04,,,,
-,-,14,2018/10/10 14:10,2119,乗客アプリ（目的地から）,2335,469,9,1,,2018/10/10 14:15,2018/10/10 14:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 14:14,2018/10/10 14:15,2018/10/10 14:21,2018/10/10 14:22,,2018/10/10 14:10,0:00:17,0:00:17,,00,04,,,,
-,-,14,2018/10/10 14:11,2120,街角設置端末（店舗から）,0,357,9,1,,2018/10/10 14:15,2018/10/10 14:15,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 14:14,2018/10/10 14:14,2018/10/10 14:26,2018/10/10 14:26,,2018/10/10 14:11,0:00:13,0:00:13,,00,04,,,,
-,-,14,2018/10/10 14:12,2121,街角設置端末（地図から）,0,626,3,1,,2018/10/10 14:17,2018/10/10 14:41,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 14:19,2018/10/10 14:19,2018/10/10 14:49,2018/10/10 14:49,,2018/10/10 14:12,0:23:59,0:23:59,,00,05,,,,
-,-,14,2018/10/10 14:12,2122,乗客アプリ（地図から）,1184,1027,7,2,,2018/10/10 14:16,2018/10/10 14:25,35.453715 139.638133,横浜ワールドポーターズ,35.447541 139.644914,シルク博物館,2018/10/10 14:15,2018/10/10 14:15,2018/10/10 14:28,2018/10/10 14:31,,2018/10/10 14:12,0:08:46,0:17:32,,00,04,,,,
-,-,14,2018/10/10 14:15,2124,街角設置端末（地図から）,0,396,7,2,,2018/10/10 14:20,2018/10/10 14:31,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/10 14:22,2018/10/10 14:22,2018/10/10 14:38,2018/10/10 14:38,,2018/10/10 14:15,0:10:36,0:21:12,,00,05,,,,
-,-,14,2018/10/10 14:15,2125,街角設置端末（地図から）,0,791,6,2,,2018/10/10 14:22,2018/10/10 14:35,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/10 14:21,2018/10/10 14:21,2018/10/10 14:43,2018/10/10 14:43,,2018/10/10 14:15,0:13:46,0:27:32,,00,06,,,,
-,-,14,2018/10/10 14:15,2126,街角設置端末（地図から）,0,742,2,1,,2018/10/10 14:24,2018/10/10 14:33,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 14:18,2018/10/10 14:18,2018/10/10 14:33,2018/10/10 14:33,,2018/10/10 14:15,0:09:16,0:09:16,,05,08,,,,
-,-,14,2018/10/10 14:18,2128,街角設置端末（地図から）,0,962,5,2,,2018/10/10 14:20,2018/10/10 14:24,35.452963 139.642093,横浜赤レンガ倉庫,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/10 14:23,2018/10/10 14:23,2018/10/10 14:34,2018/10/10 14:34,,2018/10/10 14:18,0:03:16,0:06:32,,00,02,,,,
-,-,14,2018/10/10 14:25,2130,街角設置端末（地図から）,0,1197,7,4,,2018/10/10 14:32,2018/10/10 14:44,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 14:32,2018/10/10 14:32,2018/10/10 15:02,2018/10/10 15:02,,2018/10/10 14:25,0:12:12,0:48:48,,00,07,,,,
-,-,14,2018/10/10 14:27,2131,街角設置端末（地図から）,0,311,10,1,,2018/10/10 14:30,2018/10/10 14:38,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/10 14:33,2018/10/10 14:33,2018/10/10 14:46,2018/10/10 14:48,,2018/10/10 14:27,0:08:02,0:08:02,,00,03,,,,
-,-,14,2018/10/10 14:28,2132,街角設置端末（店舗から）,0,868,10,1,,2018/10/10 14:34,2018/10/10 14:41,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 14:37,2018/10/10 14:37,2018/10/10 14:54,2018/10/10 14:54,,2018/10/10 14:28,0:07:18,0:07:18,,00,05,,,,
★,-,14,2018/10/10 14:22,2129,乗客アプリ（地図から）,1310,497,3,1,,2018/10/10 14:27,2018/10/10 14:36,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 14:30,2018/10/10 14:30,2018/10/10 14:41,2018/10/10 14:41,2018/10/10 14:30,2018/10/10 14:30,0:09:23,0:09:23,,00,00,,,,
-,-,14,2018/10/10 14:30,2134,乗客アプリ（目的地から）,2258,705,4,3,,2018/10/10 14:34,2018/10/10 14:38,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 14:38,2018/10/10 14:38,2018/10/10 14:49,2018/10/10 14:49,,2018/10/10 14:30,0:03:50,0:11:30,,00,04,,,,
-,-,14,2018/10/10 14:32,2135,乗客アプリ（地図から）,1663,1152,5,1,,2018/10/10 14:39,2018/10/10 14:41,35.447541 139.644914,シルク博物館,35.445783 139.642958,横浜情報文化センター,2018/10/10 14:39,2018/10/10 14:39,2018/10/10 14:43,2018/10/10 14:43,,2018/10/10 14:32,0:01:44,0:01:44,,00,07,,,,
-,-,14,2018/10/10 14:34,2136,乗客アプリ（簡単予約）,2337,1279,8,1,,2018/10/10 14:40,2018/10/10 14:52,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/10/10 14:42,2018/10/10 14:42,2018/10/10 15:00,2018/10/10 15:00,,2018/10/10 14:34,0:12:26,0:12:26,,00,05,,,,
-,-,14,2018/10/10 14:40,2139,乗客アプリ（地図から）,985,1141,4,1,,2018/10/10 14:47,2018/10/10 14:54,35.443863 139.64702,ローズホテル横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 14:52,2018/10/10 14:52,2018/10/10 15:01,2018/10/10 15:01,,2018/10/10 14:40,0:06:37,0:06:37,,00,06,,,,
-,-,14,2018/10/10 14:48,2141,乗客アプリ（目的地から）,1334,355,7,1,,2018/10/10 14:56,2018/10/10 15:12,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 14:59,2018/10/10 14:59,2018/10/10 15:15,2018/10/10 15:15,,2018/10/10 14:48,0:16:38,0:16:38,,00,07,,,,
-,-,14,2018/10/10 14:55,2144,街角設置端末（店舗から）,0,980,6,1,,2018/10/10 15:03,2018/10/10 15:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 15:00,2018/10/10 15:00,2018/10/10 15:15,2018/10/10 15:15,,2018/10/10 14:55,0:06:13,0:06:13,,02,07,,,,
-,-,14,2018/10/10 14:56,2145,街角設置端末（地図から）,0,1193,10,1,,2018/10/10 15:00,2018/10/10 15:04,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/10 15:10,2018/10/10 15:10,2018/10/10 15:20,2018/10/10 15:20,,2018/10/10 14:56,0:04:35,0:04:35,,00,04,,,,
★,-,14,2018/10/10 14:53,2142,乗客アプリ（地図から）,870,1121,9,1,,2018/10/10 14:57,2018/10/10 15:06,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/10 14:58,2018/10/10 14:58,2018/10/10 15:08,2018/10/10 15:08,2018/10/10 14:58,2018/10/10 14:58,0:08:46,0:08:46,,00,00,,,,
-,-,14,2018/10/10 14:58,2146,乗客アプリ（目的地から）,2325,871,7,1,,2018/10/10 15:06,2018/10/10 15:21,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 15:09,2018/10/10 15:09,2018/10/10 15:37,2018/10/10 15:37,,2018/10/10 14:58,0:14:06,0:14:06,,00,08,,,,
★,☆,14,2018/10/10 13:39,2106,乗客アプリ（地図から）,1310,405,2,1,2018/10/10 14:06,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/10/10 14:10,,2018/10/10 14:16,,2018/10/10 14:10,2018/10/10 14:10,0:00:00,0:00:00,,00,00,,,,
★,☆,14,2018/10/10 13:56,2111,乗客アプリ（目的地から）,1751,877,6,1,2018/10/10 13:56,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 14:30,,2018/10/10 14:47,,2018/10/10 14:30,2018/10/10 14:30,0:00:00,0:00:00,,00,00,,,,
★,☆,14,2018/10/10 14:08,2117,乗客アプリ（地図から）,1310,312,5,1,2018/10/10 14:21,,,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 14:40,,2018/10/10 14:51,,2018/10/10 14:40,2018/10/10 14:40,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/10 14:13,2123,街角設置端末（地図から）,0,1216,6,1,2018/10/10 14:28,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 14:20,,2018/10/10 14:31,,,2018/10/10 14:13,0:00:00,0:00:00,,00,14,,,,
★,☆,14,2018/10/10 14:17,2127,乗客アプリ（簡単予約）,2337,722,9,1,2018/10/10 14:33,,,35.456605 139.635327,横浜ベイホテル東急,35.443659 139.650847,横浜マリンタワー,2018/10/10 14:30,,2018/10/10 14:56,,2018/10/10 14:30,2018/10/10 14:30,0:00:00,0:00:00,,00,02,,,,
-,☆,14,2018/10/10 14:29,2133,街角設置端末（地図から）,0,1133,3,1,2018/10/10 14:33,,,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 14:38,,2018/10/10 14:56,,,2018/10/10 14:29,0:00:00,0:00:00,,00,09,,,,
★,-,15,2018/10/10 14:38,2138,乗客アプリ（簡単予約）,2336,752,2,2,,2018/10/10 15:02,2018/10/10 15:08,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 15:07,2018/10/10 15:07,2018/10/10 15:19,2018/10/10 15:19,2018/10/10 15:00,2018/10/10 15:00,0:06:04,0:12:08,297,00,02,04,04,,
★,-,15,2018/10/10 14:38,2137,乗客アプリ（地図から）,1310,1200,3,1,,2018/10/10 15:37,2018/10/10 15:41,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 15:30,2018/10/10 15:37,2018/10/10 15:41,2018/10/10 15:49,2018/10/10 15:30,2018/10/10 15:30,0:03:55,0:03:55,,07,07,,,,
-,-,15,2018/10/10 15:01,2147,乗客アプリ（地図から）,2258,695,8,3,,2018/10/10 15:05,2018/10/10 15:16,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 15:07,2018/10/10 15:07,2018/10/10 15:23,2018/10/10 15:23,,2018/10/10 15:01,0:11:09,0:33:27,,00,04,,,,
-,-,15,2018/10/10 15:04,2150,街角設置端末（地図から）,0,667,5,2,,2018/10/10 15:06,2018/10/10 15:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/10 15:08,2018/10/10 15:08,2018/10/10 15:23,2018/10/10 15:23,,2018/10/10 15:04,0:06:42,0:13:24,,00,02,,,,
-,-,15,2018/10/10 15:07,2152,乗客アプリ（簡単予約）,2337,880,8,1,,2018/10/10 15:13,2018/10/10 15:35,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 15:17,2018/10/10 15:19,2018/10/10 15:46,2018/10/10 15:48,,2018/10/10 15:07,0:22:36,0:22:36,,00,05,,,,
-,-,15,2018/10/10 15:11,2154,街角設置端末（店舗から）,0,516,2,2,,2018/10/10 15:15,2018/10/10 15:24,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/10 15:19,2018/10/10 15:19,2018/10/10 15:34,2018/10/10 15:34,,2018/10/10 15:11,0:08:51,0:17:42,,00,04,,,,
★,-,15,2018/10/10 15:11,2153,乗客アプリ（地図から）,989,606,8,1,,2018/10/10 15:24,2018/10/10 15:35,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 15:24,2018/10/10 15:24,2018/10/10 15:48,2018/10/10 15:48,2018/10/10 15:15,2018/10/10 15:15,0:11:07,0:11:07,,00,08,,,,
-,-,15,2018/10/10 15:19,2158,乗客アプリ（目的地から）,1663,344,1,1,,2018/10/10 15:22,2018/10/10 15:28,35.445783 139.642958,横浜情報文化センター,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 15:21,2018/10/10 15:21,2018/10/10 15:27,2018/10/10 15:27,,2018/10/10 15:19,0:05:51,0:05:51,,01,02,,,,
-,-,15,2018/10/10 15:22,2160,街角設置端末（店舗から）,0,1162,6,2,,2018/10/10 15:24,2018/10/10 15:27,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 15:24,2018/10/10 15:24,2018/10/10 15:36,2018/10/10 15:36,,2018/10/10 15:22,0:02:54,0:05:48,,00,02,,,,
-,-,15,2018/10/10 15:29,2161,乗客アプリ（目的地から）,1334,316,7,1,,2018/10/10 15:38,2018/10/10 15:43,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/10/10 15:39,2018/10/10 15:39,2018/10/10 15:49,2018/10/10 15:49,,2018/10/10 15:29,0:04:39,0:04:39,,00,09,,,,
-,-,15,2018/10/10 15:35,2165,乗客アプリ（地図から）,2064,976,8,2,,2018/10/10 15:39,2018/10/10 15:41,35.45435 139.631762,横浜ロイヤルパークホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/10 15:45,2018/10/10 15:45,2018/10/10 15:52,2018/10/10 15:52,,2018/10/10 15:35,0:02:15,0:04:30,,00,04,,,,
★,-,15,2018/10/10 15:30,2162,乗客アプリ（簡単予約）,2082,1111,4,2,,2018/10/10 15:34,2018/10/10 15:38,35.443863 139.64702,ローズホテル横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 15:35,2018/10/10 15:35,2018/10/10 15:46,2018/10/10 15:46,2018/10/10 15:35,2018/10/10 15:35,0:03:44,0:07:28,,00,00,,,,
-,-,15,2018/10/10 15:36,2166,乗客アプリ（地図から）,1569,587,9,1,,2018/10/10 15:42,2018/10/10 15:47,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/10 15:42,2018/10/10 15:42,2018/10/10 15:51,2018/10/10 15:57,,2018/10/10 15:36,0:04:46,0:04:46,,00,05,,,,
-,-,15,2018/10/10 15:36,2167,乗客アプリ（地図から）,985,354,2,1,,2018/10/10 15:44,2018/10/10 15:56,35.447541 139.644914,シルク博物館,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 15:42,2018/10/10 15:43,2018/10/10 16:02,2018/10/10 16:03,,2018/10/10 15:36,0:12:00,0:12:00,,02,07,,,,
-,-,15,2018/10/10 15:37,2168,乗客アプリ（地図から）,2092,745,2,1,,2018/10/10 15:48,2018/10/10 15:59,35.443863 139.64702,ローズホテル横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 15:48,2018/10/10 15:48,2018/10/10 16:14,2018/10/10 16:14,,2018/10/10 15:37,0:11:14,0:11:14,,00,11,,,,
-,-,15,2018/10/10 15:38,2169,乗客アプリ（地図から）,1789,508,4,1,,2018/10/10 15:42,2018/10/10 15:51,35.443863 139.64702,ローズホテル横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 15:49,2018/10/10 15:49,2018/10/10 16:07,2018/10/10 16:07,,2018/10/10 15:38,0:08:15,0:08:15,,00,04,,,,
-,-,15,2018/10/10 15:42,2170,乗客アプリ（地図から）,1691,361,9,2,,2018/10/10 15:51,2018/10/10 15:59,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/10 15:53,2018/10/10 15:53,2018/10/10 16:10,2018/10/10 16:10,,2018/10/10 15:42,0:08:28,0:16:56,,00,08,,,,
-,-,15,2018/10/10 15:43,2171,街角設置端末（店舗から）,0,385,1,1,,2018/10/10 15:50,2018/10/10 15:57,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/10 15:48,2018/10/10 15:48,2018/10/10 15:59,2018/10/10 15:59,,2018/10/10 15:43,0:07:20,0:07:20,,01,06,,,,
★,-,15,2018/10/10 15:30,2163,乗客アプリWeb（目的地から）,1117,866,2,3,,2018/10/10 15:48,2018/10/10 16:08,35.443863 139.64702,ローズホテル横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 15:45,2018/10/10 15:49,2018/10/10 16:11,2018/10/10 16:25,2018/10/10 15:45,2018/10/10 15:45,0:19:33,0:58:39,,03,03,,,,
-,-,15,2018/10/10 15:47,2172,乗客アプリ（目的地から）,2325,694,3,1,,2018/10/10 15:49,2018/10/10 15:55,35.445857 139.647636,ホテルモントレ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/10 15:54,2018/10/10 15:54,2018/10/10 16:10,2018/10/10 16:10,,2018/10/10 15:47,0:06:58,0:06:58,,00,01,,,,
-,-,15,2018/10/10 15:49,2174,街角設置端末（店舗から）,0,867,5,1,,2018/10/10 15:54,2018/10/10 15:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/10 16:00,2018/10/10 16:00,2018/10/10 16:13,2018/10/10 16:13,,2018/10/10 15:49,0:05:22,0:05:22,,00,04,,,,
-,-,15,2018/10/10 15:51,2175,街角設置端末（店舗から）,0,702,4,1,,2018/10/10 15:55,2018/10/10 16:12,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 16:03,2018/10/10 16:03,2018/10/10 16:18,2018/10/10 16:18,,2018/10/10 15:51,0:17:12,0:17:12,,00,04,,,,
-,-,15,2018/10/10 15:59,2176,乗客アプリ（目的地から）,985,392,4,1,,2018/10/10 16:03,2018/10/10 16:09,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 16:07,2018/10/10 16:07,2018/10/10 16:23,2018/10/10 16:23,,2018/10/10 15:59,0:06:42,0:06:42,,00,03,,,,
★,☆,15,2018/10/10 15:02,2148,乗客アプリ（目的地から）,1663,374,1,1,2018/10/10 15:19,,,35.445783 139.642958,横浜情報文化センター,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 15:20,,2018/10/10 15:27,,2018/10/10 15:20,2018/10/10 15:20,0:00:00,0:00:00,,00,00,,,,
