,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,☆,13,2018/10/11 13:28,2330,街角設置端末（地図から）,0,912,2,1,2018/10/11 13:32,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/11 13:38,,2018/10/11 14:14,,,2018/10/11 13:28,0:00:00,0:00:00,,00,09,,,,
-,-,14,2018/10/11 14:00,2339,街角設置端末（店舗から）,0,750,1,1,,2018/10/11 14:05,2018/10/11 14:10,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 14:06,2018/10/11 14:06,2018/10/11 14:17,2018/10/11 14:17,,2018/10/11 14:00,0:05:42,0:05:42,315,00,05,05,05,,
-,-,14,2018/10/11 14:02,2340,街角設置端末（地図から）,0,366,6,1,,2018/10/11 14:07,2018/10/11 14:18,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/11 14:08,2018/10/11 14:08,2018/10/11 14:32,2018/10/11 14:32,,2018/10/11 14:02,0:10:42,0:10:42,,00,04,,,,
-,-,14,2018/10/11 14:09,2342,乗客アプリ（目的地から）,2395,1066,4,1,,2018/10/11 14:13,2018/10/11 14:29,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/11 14:18,2018/10/11 14:18,2018/10/11 14:36,2018/10/11 14:47,,2018/10/11 14:09,0:15:13,0:15:13,,00,04,,,,
-,-,14,2018/10/11 14:12,2343,街角設置端末（店舗から）,0,990,5,2,,2018/10/11 14:14,2018/10/11 14:21,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/11 14:13,2018/10/11 14:13,2018/10/11 14:29,2018/10/11 14:29,,2018/10/11 14:12,0:07:14,0:14:28,,00,01,,,,
-,-,14,2018/10/11 14:13,2344,乗客アプリ（目的地から）,2084,653,4,1,,2018/10/11 14:16,2018/10/11 14:24,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/11 14:17,2018/10/11 14:17,2018/10/11 14:37,2018/10/11 14:37,,2018/10/11 14:13,0:07:52,0:07:52,,00,02,,,,
-,-,14,2018/10/11 14:14,2345,街角設置端末（店舗から）,0,1279,9,1,,2018/10/11 14:17,2018/10/11 14:25,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/11 14:21,2018/10/11 14:21,2018/10/11 14:38,2018/10/11 14:38,,2018/10/11 14:14,0:07:14,0:07:14,,00,03,,,,
-,-,14,2018/10/11 14:15,2346,街角設置端末（地図から）,0,309,7,1,,2018/10/11 14:24,2018/10/11 14:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/11 14:25,2018/10/11 14:26,2018/10/11 14:48,2018/10/11 14:49,,2018/10/11 14:15,0:10:11,0:10:11,,00,08,,,,
-,-,14,2018/10/11 14:16,2347,乗客アプリ（目的地から）,2437,393,2,2,,2018/10/11 14:19,2018/10/11 14:28,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 14:24,2018/10/11 14:24,2018/10/11 14:35,2018/10/11 14:35,,2018/10/11 14:16,0:08:09,0:16:18,,00,03,,,,
-,-,14,2018/10/11 14:16,2348,乗客アプリ（目的地から）,1742,1283,7,1,,2018/10/11 14:24,2018/10/11 14:38,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/11 14:27,2018/10/11 14:27,2018/10/11 14:59,2018/10/11 14:59,,2018/10/11 14:16,0:13:56,0:13:56,,00,08,,,,
-,-,14,2018/10/11 14:19,2349,乗客アプリ（目的地から）,2449,1011,3,2,,2018/10/11 14:25,2018/10/11 14:35,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/11 14:25,2018/10/11 14:25,2018/10/11 14:41,2018/10/11 14:41,,2018/10/11 14:19,0:09:36,0:19:12,,00,06,,,,
-,-,14,2018/10/11 14:21,2350,街角設置端末（地図から）,0,638,8,1,,2018/10/11 14:28,2018/10/11 14:33,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/11 14:29,2018/10/11 14:29,2018/10/11 14:44,2018/10/11 14:44,,2018/10/11 14:21,0:05:28,0:05:28,,00,06,,,,
-,-,14,2018/10/11 14:33,2354,乗客アプリ（地図から）,2303,1202,5,2,,2018/10/11 14:39,2018/10/11 14:46,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 14:38,2018/10/11 14:38,2018/10/11 14:57,2018/10/11 14:57,,2018/10/11 14:33,0:07:26,0:14:52,,00,05,,,,
-,-,14,2018/10/11 14:34,2355,街角設置端末（地図から）,0,520,6,3,,2018/10/11 14:44,2018/10/11 14:57,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/11 14:44,2018/10/11 14:44,2018/10/11 15:10,2018/10/11 15:10,,2018/10/11 14:34,0:13:22,0:40:06,,00,09,,,,
-,-,14,2018/10/11 14:35,2356,乗客アプリ（目的地から）,2464,319,3,2,,2018/10/11 14:37,2018/10/11 14:48,35.443863 139.64702,ローズホテル横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/11 14:38,2018/10/11 14:38,2018/10/11 14:55,2018/10/11 14:55,,2018/10/11 14:35,0:10:36,0:21:12,,00,02,,,,
-,-,14,2018/10/11 14:38,2357,乗客アプリ（簡単予約）,2453,378,7,2,,2018/10/11 14:49,2018/10/11 15:06,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 14:44,2018/10/11 14:45,2018/10/11 15:05,2018/10/11 15:15,,2018/10/11 14:38,0:16:46,0:33:32,,05,11,,,,
-,-,14,2018/10/11 14:42,2358,乗客アプリ（地図から）,2424,522,4,1,,2018/10/11 14:46,2018/10/11 14:50,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/11 14:50,2018/10/11 14:50,2018/10/11 14:59,2018/10/11 14:59,,2018/10/11 14:42,0:04:03,0:04:03,,00,03,,,,
-,-,14,2018/10/11 14:44,2359,街角設置端末（地図から）,0,421,7,1,,2018/10/11 14:54,2018/10/11 15:15,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 14:54,2018/10/11 14:54,2018/10/11 15:14,2018/10/11 15:14,,2018/10/11 14:44,0:21:02,0:21:02,,00,10,,,,
-,-,14,2018/10/11 14:49,2360,乗客アプリ（目的地から）,1751,1189,1,1,,2018/10/11 14:52,2018/10/11 14:57,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/11 14:54,2018/10/11 14:54,2018/10/11 15:03,2018/10/11 15:03,,2018/10/11 14:49,0:04:51,0:04:51,,00,02,,,,
-,-,14,2018/10/11 14:52,2363,乗客アプリ（目的地から）,2425,1093,5,2,,2018/10/11 15:01,2018/10/11 15:07,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/11 15:04,2018/10/11 15:04,2018/10/11 15:20,2018/10/11 15:20,,2018/10/11 14:52,0:05:40,0:11:20,,00,08,,,,
-,-,14,2018/10/11 14:53,2364,街角設置端末（地図から）,0,648,10,1,,2018/10/11 15:00,2018/10/11 15:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/11 15:02,2018/10/11 15:02,2018/10/11 15:21,2018/10/11 15:32,,2018/10/11 14:53,0:27:09,0:27:09,,00,06,,,,
-,-,14,2018/10/11 14:54,2365,街角設置端末（店舗から）,0,1017,9,2,,2018/10/11 15:01,2018/10/11 15:07,35.448676 139.635696,横浜平和プラザホテル,35.447546 139.64358,横浜開港資料館,2018/10/11 15:03,2018/10/11 15:03,2018/10/11 15:14,2018/10/11 15:14,,2018/10/11 14:54,0:05:37,0:11:14,,00,06,,,,
★,☆,14,2018/10/11 13:02,2325,乗客アプリ（目的地から）,2430,904,5,3,2018/10/11 13:48,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/11 14:20,,2018/10/11 14:42,,2018/10/11 14:20,2018/10/11 14:20,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/11 14:05,2341,乗客アプリ（目的地から）,2084,1060,4,1,2018/10/11 14:05,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 14:09,,2018/10/11 14:16,,,2018/10/11 14:05,0:00:00,0:00:00,,00,04,,,,
-,☆,14,2018/10/11 14:29,2352,乗客アプリ（地図から）,2303,540,7,2,2018/10/11 14:29,,,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 14:37,,2018/10/11 15:03,,,2018/10/11 14:29,0:00:00,0:00:00,,00,08,,,,※95行と同一人物と思われるので一番短いものを採用
-,☆,14,2018/10/11 14:29,2353,乗客アプリ（地図から）,2303,743,7,2,2018/10/11 14:29,,,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 14:37,,2018/10/11 15:04,,,2018/10/11 14:29,0:00:00,0:00:00,,00,,,,,※94行と同一人物と思われるので一番短いものを採用
-,-,15,2018/10/11 15:00,2366,乗客アプリ（目的地から）,1668,1297,10,1,,2018/10/11 15:06,2018/10/11 15:20,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/11 15:10,2018/10/11 15:10,2018/10/11 15:22,2018/10/11 15:22,,2018/10/11 15:00,0:14:18,0:14:18,352,00,06,05,05,,
-,-,15,2018/10/11 15:07,2369,乗客アプリ（目的地から）,2453,1207,1,2,,2018/10/11 15:10,2018/10/11 15:36,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 15:14,2018/10/11 15:14,2018/10/11 15:37,2018/10/11 15:37,,2018/10/11 15:07,0:25:59,0:51:58,,00,03,,,,
-,-,15,2018/10/11 15:07,2370,乗客アプリ（目的地から）,990,703,10,1,,2018/10/11 15:12,2018/10/11 15:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447546 139.64358,横浜開港資料館,2018/10/11 15:15,2018/10/11 15:15,2018/10/11 15:33,2018/10/11 15:33,,2018/10/11 15:07,0:11:48,0:11:48,,00,04,,,,
-,-,15,2018/10/11 15:12,2372,乗客アプリ（目的地から）,1751,588,8,1,,2018/10/11 15:16,2018/10/11 15:20,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/11 15:19,2018/10/11 15:19,2018/10/11 15:27,2018/10/11 15:27,,2018/10/11 15:12,0:04:24,0:04:24,,00,03,,,,
-,-,15,2018/10/11 15:13,2373,乗客アプリ（地図から）,2352,1169,1,2,,2018/10/11 15:18,2018/10/11 15:25,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/10/11 15:21,2018/10/11 15:21,2018/10/11 15:32,2018/10/11 15:32,,2018/10/11 15:13,0:06:26,0:12:52,,00,05,,,,
-,-,15,2018/10/11 15:15,2374,乗客アプリ（地図から）,1584,758,6,2,,2018/10/11 15:26,2018/10/11 15:33,35.453715 139.638133,横浜ワールドポーターズ,35.445857 139.647636,ホテルモントレ横浜,2018/10/11 15:24,2018/10/11 15:24,2018/10/11 15:40,2018/10/11 15:40,,2018/10/11 15:15,0:06:45,0:13:30,,01,11,,,,
-,-,15,2018/10/11 15:17,2375,街角設置端末（地図から）,0,749,7,2,,2018/10/11 15:22,2018/10/11 15:27,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 15:30,2018/10/11 15:30,2018/10/11 15:42,2018/10/11 15:42,,2018/10/11 15:17,0:04:48,0:09:36,,00,04,,,,
-,-,15,2018/10/11 15:18,2376,乗客アプリ（地図から）,2464,778,3,2,,2018/10/11 15:24,2018/10/11 15:34,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.445857 139.647636,ホテルモントレ横浜,2018/10/11 15:29,2018/10/11 15:29,2018/10/11 15:48,2018/10/11 15:48,,2018/10/11 15:18,0:09:51,0:19:42,,00,06,,,,
-,-,15,2018/10/11 15:22,2377,乗客アプリ（目的地から）,1001,1208,9,2,,2018/10/11 15:26,2018/10/11 15:36,35.447546 139.64358,横浜開港資料館,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 15:27,2018/10/11 15:27,2018/10/11 15:43,2018/10/11 15:43,,2018/10/11 15:22,0:10:01,0:20:02,,00,03,,,,
-,-,15,2018/10/11 15:25,2378,街角設置端末（地図から）,0,736,8,3,,2018/10/11 15:31,2018/10/11 15:40,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/11 15:35,2018/10/11 15:35,2018/10/11 15:52,2018/10/11 15:52,,2018/10/11 15:25,0:09:43,0:29:09,,00,05,,,,
-,-,15,2018/10/11 15:33,2379,乗客アプリ（簡単予約）,1668,1254,1,1,,2018/10/11 15:40,2018/10/11 15:44,35.450447 139.635947,みなとみらい線　馬車道駅,35.445783 139.642958,横浜情報文化センター,2018/10/11 15:42,2018/10/11 15:42,2018/10/11 15:50,2018/10/11 15:50,,2018/10/11 15:33,0:04:06,0:04:06,,00,07,,,,
-,-,15,2018/10/11 15:39,2380,乗客アプリ（目的地から）,2468,976,3,1,,2018/10/11 15:43,2018/10/11 16:09,35.45435 139.631762,横浜ロイヤルパークホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/11 15:43,2018/10/11 15:43,2018/10/11 16:00,2018/10/11 16:00,,2018/10/11 15:39,0:25:35,0:25:35,,00,04,,,,
-,-,15,2018/10/11 15:45,2381,乗客アプリ（目的地から）,985,922,8,1,,2018/10/11 15:52,2018/10/11 16:02,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/11 15:53,2018/10/11 15:53,2018/10/11 16:03,2018/10/11 16:03,,2018/10/11 15:45,0:09:46,0:09:46,,00,06,,,,
-,-,15,2018/10/11 15:50,2382,乗客アプリ（目的地から）,2432,412,10,1,,2018/10/11 15:55,2018/10/11 16:03,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜,2018/10/11 15:59,2018/10/11 15:59,2018/10/11 16:09,2018/10/11 16:09,,2018/10/11 15:50,0:07:18,0:07:18,,00,05,,,,
-,-,15,2018/10/11 15:51,2383,乗客アプリ（目的地から）,990,571,3,1,,2018/10/11 16:02,2018/10/11 16:12,35.447546 139.64358,横浜開港資料館,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 15:55,2018/10/11 15:55,2018/10/11 16:06,2018/10/11 16:06,,2018/10/11 15:51,0:10:49,0:10:49,,06,10,,,,
-,-,15,2018/10/11 15:52,2384,乗客アプリ（目的地から）,1751,1036,1,1,,2018/10/11 15:59,2018/10/11 16:04,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/11 16:03,2018/10/11 16:03,2018/10/11 16:20,2018/10/11 16:20,,2018/10/11 15:52,0:05:36,0:05:36,,00,06,,,,
-,-,15,2018/10/11 15:56,2386,乗客アプリ（目的地から）,2314,1015,9,1,,2018/10/11 16:03,2018/10/11 16:13,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/11 16:04,2018/10/11 16:07,2018/10/11 16:19,2018/10/11 16:25,,2018/10/11 15:56,0:09:45,0:09:45,,00,07,,,,
-,-,15,2018/10/11 15:57,2388,乗客アプリ（地図から）,1584,1059,10,2,,2018/10/11 16:06,2018/10/11 16:19,35.445857 139.647636,ホテルモントレ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/10/11 16:08,2018/10/11 16:08,2018/10/11 16:26,2018/10/11 16:26,,2018/10/11 15:57,0:13:13,0:26:26,,00,08,,,,
-,-,15,2018/10/11 15:58,2389,乗客アプリ（目的地から）,2480,1298,2,3,,2018/10/11 16:05,2018/10/11 16:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:08,2018/10/11 16:08,2018/10/11 16:27,2018/10/11 16:38,,2018/10/11 15:58,0:20:45,1:02:15,,00,07,,,,
-,-,15,2018/10/11 15:59,2390,乗客アプリ（地図から）,2424,458,9,1,,2018/10/11 16:03,2018/10/11 16:07,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:07,2018/10/11 16:07,2018/10/11 16:15,2018/10/11 16:15,,2018/10/11 15:59,0:03:50,0:03:50,,00,03,,,,
★,☆,15,2018/10/11 14:22,2351,街角設置端末（地図から）,0,571,8,1,2018/10/11 14:52,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/11 15:20,,2018/10/11 15:39,,2018/10/11 15:20,2018/10/11 15:20,0:00:00,0:00:00,,00,00,,,,
-,☆,15,2018/10/11 15:03,2367,乗客アプリ（目的地から）,990,1117,10,1,2018/10/11 15:07,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447546 139.64358,横浜開港資料館,2018/10/11 15:07,,2018/10/11 15:30,,,2018/10/11 15:03,0:00:00,0:00:00,,00,04,,,,
-,☆,15,2018/10/11 15:10,2371,乗客アプリ（地図から）,2352,367,9,2,2018/10/11 15:10,,,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/10/11 15:17,,2018/10/11 15:28,,,2018/10/11 15:10,0:00:00,0:00:00,,00,06,,,,
★,-,16,2018/10/11 12:58,2322,乗客アプリ（地図から）,1949,1120,10,1,,2018/10/11 16:13,2018/10/11 16:23,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 16:15,2018/10/11 16:15,2018/10/11 16:30,2018/10/11 16:37,2018/10/11 16:15,2018/10/11 16:15,0:09:59,0:09:59,392,00,00,06,05,,
★,-,16,2018/10/11 15:04,2368,街角設置端末（店舗から）,0,592,2,1,,2018/10/11 15:54,2018/10/11 16:17,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 16:00,2018/10/11 16:00,2018/10/11 16:12,2018/10/11 16:12,2018/10/11 16:00,2018/10/11 16:00,0:23:45,0:23:45,,00,00,,,,
★,-,16,2018/10/11 15:57,2387,乗客アプリ（地図から）,1310,1088,4,1,,2018/10/11 16:09,2018/10/11 16:23,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/11 16:10,2018/10/11 16:10,2018/10/11 16:20,2018/10/11 16:29,2018/10/11 16:10,2018/10/11 16:10,0:13:24,0:13:24,,00,00,,,,
-,-,16,2018/10/11 16:00,2391,街角設置端末（店舗から）,0,448,6,1,,2018/10/11 16:03,2018/10/11 16:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 16:07,2018/10/11 16:07,2018/10/11 16:18,2018/10/11 16:18,,2018/10/11 16:00,0:05:04,0:05:04,,00,03,,,,
-,-,16,2018/10/11 16:02,2392,乗客アプリ（簡単予約）,1668,492,5,1,,2018/10/11 16:12,2018/10/11 16:25,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/11 16:20,2018/10/11 16:20,2018/10/11 16:30,2018/10/11 16:25,,2018/10/11 16:02,0:12:26,0:12:26,,00,10,,,,
★,-,16,2018/10/11 16:04,2393,乗客アプリ（地図から）,1001,609,2,2,,2018/10/11 16:13,2018/10/11 16:22,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/11 16:16,2018/10/11 16:16,2018/10/11 16:30,2018/10/11 16:30,2018/10/11 16:15,2018/10/11 16:15,0:08:50,0:17:40,,00,00,,,,
-,-,16,2018/10/11 16:06,2394,乗客アプリ（地図から）,2129,698,3,1,,2018/10/11 16:16,2018/10/11 16:24,35.443659 139.650847,横浜マリンタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 16:17,2018/10/11 16:17,2018/10/11 16:35,2018/10/11 16:35,,2018/10/11 16:06,0:07:17,0:07:17,,00,10,,,,
-,-,16,2018/10/11 16:08,2395,街角設置端末（店舗から）,0,1199,4,1,,2018/10/11 16:15,2018/10/11 16:27,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 16:17,2018/10/11 16:17,2018/10/11 16:35,2018/10/11 16:35,,2018/10/11 16:08,0:11:58,0:11:58,,00,07,,,,
-,-,16,2018/10/11 16:09,2396,街角設置端末（地図から）,0,817,6,6,,2018/10/11 16:34,2018/10/11 16:41,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:38,2018/10/11 16:38,2018/10/11 17:01,2018/10/11 17:01,,2018/10/11 16:09,0:07:13,0:43:18,,00,24,,,,
-,-,16,2018/10/11 16:12,2397,乗客アプリ（地図から）,2239,775,5,1,,2018/10/11 16:15,2018/10/11 16:32,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 16:16,2018/10/11 16:16,2018/10/11 16:47,2018/10/11 16:47,,2018/10/11 16:12,0:16:26,0:16:26,,00,02,,,,
-,-,16,2018/10/11 16:15,2398,乗客アプリ（地図から）,1104,701,1,1,,2018/10/11 16:25,2018/10/11 16:37,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/11 16:29,2018/10/11 16:29,2018/10/11 16:42,2018/10/11 16:42,,2018/10/11 16:15,0:11:49,0:11:49,,00,09,,,,
-,-,16,2018/10/11 16:18,2400,乗客アプリ（目的地から）,2437,301,7,2,,2018/10/11 16:22,2018/10/11 16:31,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/11 16:21,2018/10/11 16:21,2018/10/11 16:35,2018/10/11 16:35,,2018/10/11 16:18,0:08:38,0:17:16,,01,03,,,,
-,-,16,2018/10/11 16:25,2402,乗客アプリ（目的地から）,990,316,2,1,,2018/10/11 16:36,2018/10/11 16:42,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/11 16:40,2018/10/11 16:40,2018/10/11 16:51,2018/10/11 16:51,,2018/10/11 16:25,0:06:42,0:06:42,,00,10,,,,
-,-,16,2018/10/11 16:26,2403,街角設置端末（店舗から）,0,1217,3,1,,2018/10/11 16:34,2018/10/11 16:51,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:40,2018/10/11 16:40,2018/10/11 17:00,2018/10/11 17:00,,2018/10/11 16:26,0:17:51,0:17:51,,00,07,,,,
-,-,16,2018/10/11 16:29,2404,乗客アプリ（地図から）,1287,1034,5,2,,2018/10/11 16:35,2018/10/11 16:38,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:39,2018/10/11 16:39,2018/10/11 16:48,2018/10/11 16:48,,2018/10/11 16:29,0:03:51,0:07:42,,00,05,,,,
-,-,16,2018/10/11 16:30,2405,乗客アプリ（目的地から）,2306,744,4,2,,2018/10/11 16:36,2018/10/11 16:48,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 16:46,2018/10/11 16:52,2018/10/11 17:07,2018/10/11 17:13,,2018/10/11 16:30,0:11:30,0:23:00,,00,06,,,,
-,-,16,2018/10/11 16:36,2408,乗客アプリ（目的地から）,2314,1245,3,1,,2018/10/11 16:43,2018/10/11 16:56,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/11 16:44,2018/10/11 16:44,2018/10/11 17:07,2018/10/11 17:17,,2018/10/11 16:36,0:12:56,0:12:56,,00,07,,,,
-,-,16,2018/10/11 16:37,2409,街角設置端末（地図から）,0,1006,4,1,,2018/10/11 16:43,2018/10/11 16:47,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 16:46,2018/10/11 16:46,2018/10/11 17:00,2018/10/11 17:03,,2018/10/11 16:37,0:04:51,0:04:51,,00,05,,,,
★,-,16,2018/10/11 16:38,2410,乗客アプリ（目的地から）,2084,1240,2,2,,2018/10/11 20:20,2018/10/11 20:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/11 20:30,2018/10/11 20:30,2018/10/11 20:57,2018/10/11 20:57,2018/10/11 20:30,2018/10/11 20:30,0:25:17,0:50:34,,00,00,,,,
-,-,16,2018/10/11 16:39,2412,街角設置端末（地図から）,0,356,3,1,,2018/10/11 16:46,2018/10/11 16:59,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 16:51,2018/10/11 16:51,2018/10/11 17:28,2018/10/11 17:28,,2018/10/11 16:39,0:13:29,0:13:29,,00,06,,,,
-,-,16,2018/10/11 16:40,2413,乗客アプリ（目的地から）,1001,1000,4,2,,2018/10/11 16:45,2018/10/11 16:48,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 16:50,2018/10/11 16:50,2018/10/11 17:04,2018/10/11 17:04,,2018/10/11 16:40,0:02:47,0:05:34,,00,04,,,,
-,-,16,2018/10/11 16:49,2415,乗客アプリ（地図から）,2424,979,4,1,,2018/10/11 16:52,2018/10/11 16:57,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 16:51,2018/10/11 16:52,2018/10/11 17:02,2018/10/11 17:03,,2018/10/11 16:49,0:05:09,0:05:09,,00,02,,,,
