,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,14,2018/10/22 14:21,5529,まちかど設置端末（地図から）,0,734,10,1,,2018/10/22 14:22,2018/10/22 14:40,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/22 14:23,2018/10/22 14:23,2018/10/22 14:48,2018/10/22 14:48,,2018/10/22 14:21,0:18:07,0:18:07,,00,00,,,,,
-,-,14,2018/10/22 14:22,5530,乗客アプリ（簡単予約）,3698,637,4,2,,2018/10/22 14:27,2018/10/22 14:33,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 14:26,2018/10/22 14:26,2018/10/22 14:34,2018/10/22 14:34,,2018/10/22 14:22,0:05:35,0:11:10,,01,05,,,,,
-,-,14,2018/10/22 14:25,5532,まちかど設置端末（地図から）,0,649,9,2,,2018/10/22 14:28,2018/10/22 14:32,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/22 14:28,2018/10/22 14:28,2018/10/22 14:37,2018/10/22 14:37,,2018/10/22 14:25,0:04:30,0:09:00,,00,02,,,,,
-,-,14,2018/10/22 14:30,5533,乗客アプリ（地図から）,1265,615,5,1,,2018/10/22 14:36,2018/10/22 14:42,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 14:32,2018/10/22 14:32,2018/10/22 14:40,2018/10/22 14:40,,2018/10/22 14:30,0:05:47,0:05:47,,04,05,,,,,
-,-,14,2018/10/22 14:44,5535,まちかど設置端末（地図から）,0,476,5,1,,2018/10/22 14:48,2018/10/22 14:55,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/22 14:47,2018/10/22 14:47,2018/10/22 14:57,2018/10/22 14:57,,2018/10/22 14:44,0:07:54,0:07:54,,00,03,,,,,
-,-,14,2018/10/22 14:51,5538,乗客アプリ（地図から）,1310,1116,4,1,,2018/10/22 15:04,2018/10/22 15:11,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 14:57,2018/10/22 14:57,2018/10/22 15:06,2018/10/22 15:06,,2018/10/22 14:51,0:06:49,0:06:49,,06,12,,,,,
-,-,14,2018/10/22 14:52,5539,乗客アプリ（地図から）,2092,523,7,1,,2018/10/22 14:58,2018/10/22 15:10,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 14:55,2018/10/22 14:55,2018/10/22 15:09,2018/10/22 15:15,,2018/10/22 14:52,0:11:15,0:11:15,,02,06,,,,,
-,-,14,2018/10/22 14:55,5540,まちかど設置端末（地図から）,0,634,10,2,,2018/10/22 15:01,2018/10/22 15:09,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/22 14:59,2018/10/22 14:59,2018/10/22 15:10,2018/10/22 15:10,,2018/10/22 14:55,0:08:09,0:16:18,,01,06,,,,,
-,-,14,2018/10/22 14:58,5541,まちかど設置端末（地図から）,0,522,7,2,,2018/10/22 15:06,2018/10/22 15:17,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 15:06,2018/10/22 15:06,2018/10/22 15:21,2018/10/22 15:21,,2018/10/22 14:58,0:10:52,0:21:44,,00,07,,,,,
-,☆,14,2018/10/22 14:24,5531,乗客アプリ（地図から）,1265,941,5,1,2018/10/22 14:29,,,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 14:30,,2018/10/22 14:38,,,2018/10/22 14:24,0:00:00,0:00:00,,00,05,,,,,
-,☆,14,2018/10/22 14:50,5537,乗客アプリ（地図から）,3669,693,9,4,2018/10/22 14:50,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/22 14:53,,2018/10/22 15:12,,,2018/10/22 14:50,0:00:00,0:00:00,,00,02,,,,,
★,-,15,2018/10/22 14:08,5525,乗客アプリ（地図から）,3649,607,2,5,,2018/10/22 15:09,2018/10/22 15:19,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/22 15:08,2018/10/22 15:08,2018/10/22 15:25,2018/10/22 15:25,2018/10/22 15:08,2018/10/22 15:08,0:09:59,0:49:55,353,01,01,06,06,,,
★,-,15,2018/10/22 14:31,5534,乗客アプリ（地図から）,1605,785,4,1,,2018/10/22 14:46,2018/10/22 15:12,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/22 15:01,2018/10/22 15:01,2018/10/22 15:13,2018/10/22 15:13,2018/10/22 15:01,2018/10/22 15:01,0:25:53,0:25:53,,00,00,,,,,
★,-,15,2018/10/22 14:44,5536,乗客アプリ（簡単予約）,2518,445,3,2,,2018/10/22 15:16,2018/10/22 15:26,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 15:19,2018/10/22 15:19,2018/10/22 15:32,2018/10/22 15:32,2018/10/22 15:14,2018/10/22 15:14,0:10:11,0:20:22,,00,01,,,,,
-,-,15,2018/10/22 15:05,5542,乗客アプリ（地図から）,2526,346,10,1,,2018/10/22 15:16,2018/10/22 15:22,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/10/22 15:15,2018/10/22 15:15,2018/10/22 15:24,2018/10/22 15:24,,2018/10/22 15:05,0:06:19,0:06:19,,00,10,,,,,
-,-,15,2018/10/22 15:09,5543,乗客アプリ（目的地から）,3714,1043,9,1,,2018/10/22 15:12,2018/10/22 15:21,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/22 15:12,2018/10/22 15:12,2018/10/22 15:27,2018/10/22 15:27,,2018/10/22 15:09,0:09:27,0:09:27,,00,03,,,,,
-,-,15,2018/10/22 15:13,5545,乗客アプリ（地図から）,2990,1282,7,1,,2018/10/22 15:29,2018/10/22 15:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 15:24,2018/10/22 15:24,2018/10/22 15:30,2018/10/22 15:30,,2018/10/22 15:13,0:04:54,0:04:54,,05,15,,,,,
-,-,15,2018/10/22 15:16,5546,乗客アプリ（地図から）,3669,1266,1,4,,2018/10/22 15:25,2018/10/22 15:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/22 15:27,2018/10/22 15:27,2018/10/22 15:47,2018/10/22 15:47,,2018/10/22 15:16,0:08:52,0:35:28,,00,08,,,,,
-,-,15,2018/10/22 15:25,5547,まちかど設置端末（地図から）,0,679,3,1,,2018/10/22 15:33,2018/10/22 15:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/22 15:32,2018/10/22 15:35,2018/10/22 15:40,2018/10/22 15:44,,2018/10/22 15:25,0:07:08,0:07:08,,01,08,,,,,
-,-,15,2018/10/22 15:26,5548,乗客アプリ（目的地から）,1751,1103,3,1,,2018/10/22 15:31,2018/10/22 15:37,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/22 15:33,2018/10/22 15:33,2018/10/22 15:43,2018/10/22 15:43,,2018/10/22 15:26,0:06:32,0:06:32,,00,04,,,,,
-,-,15,2018/10/22 15:40,5550,乗客アプリ（地図から）,2512,1294,10,1,,2018/10/22 15:43,2018/10/22 15:47,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 15:43,2018/10/22 15:43,2018/10/22 15:54,2018/10/22 15:54,,2018/10/22 15:40,0:04:39,0:04:39,,00,03,,,,,
-,-,15,2018/10/22 15:42,5551,乗客アプリ（地図から）,2990,638,2,1,,2018/10/22 15:51,2018/10/22 16:03,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/22 15:47,2018/10/22 15:49,2018/10/22 15:53,2018/10/22 16:00,,2018/10/22 15:42,0:12:45,0:12:45,,03,08,,,,,
-,-,15,2018/10/22 15:43,5552,乗客アプリ（目的地から）,3646,1173,8,2,,2018/10/22 15:45,2018/10/22 16:05,35.443659 139.650847,横浜マリンタワー,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/22 15:45,2018/10/22 15:45,2018/10/22 16:00,2018/10/22 16:08,,2018/10/22 15:43,0:20:25,0:40:50,,00,01,,,,,
-,-,15,2018/10/22 15:44,5553,乗客アプリ（簡単予約）,3698,998,8,2,,2018/10/22 15:50,2018/10/22 15:59,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/10/22 15:49,2018/10/22 15:49,2018/10/22 15:59,2018/10/22 15:59,,2018/10/22 15:44,0:09:43,0:19:26,,00,05,,,,,
-,-,15,2018/10/22 15:48,5554,まちかど設置端末（地図から）,0,617,2,3,,2018/10/22 16:02,2018/10/22 16:12,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 15:56,2018/10/22 15:56,2018/10/22 16:07,2018/10/22 16:07,,2018/10/22 15:48,0:10:26,0:31:18,,06,13,,,,,
-,-,15,2018/10/22 15:52,5555,乗客アプリ（地図から）,3607,834,4,2,,2018/10/22 15:59,2018/10/22 16:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 15:57,2018/10/22 15:57,2018/10/22 16:11,2018/10/22 16:11,,2018/10/22 15:52,0:14:27,0:28:54,,01,06,,,,,
-,-,15,2018/10/22 15:55,5556,乗客アプリ（地図から）,3649,1092,10,5,,2018/10/22 16:04,2018/10/22 16:14,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 16:04,2018/10/22 16:04,2018/10/22 16:21,2018/10/22 16:21,,2018/10/22 15:55,0:09:55,0:49:35,,00,08,,,,,
-,☆,15,2018/10/22 15:11,5544,乗客アプリ（地図から）,1756,804,8,1,2018/10/22 15:11,,,35.445783 139.642958,横浜情報文化センター,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/22 15:13,,2018/10/22 15:22,,,2018/10/22 15:11,0:00:00,0:00:00,,00,02,,,,,
-,☆,15,2018/10/22 15:58,5557,まちかど設置端末（地図から）,0,784,1,1,2018/10/22 15:58,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/22 16:09,,2018/10/22 16:22,,,2018/10/22 15:58,0:00:00,0:00:00,,00,11,,,,,
★,-,16,2018/10/22 15:29,5549,乗客アプリ（目的地から）,1199,648,5,1,,2018/10/22 16:29,2018/10/22 16:35,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 16:29,2018/10/22 16:29,2018/10/22 16:38,2018/10/22 16:39,2018/10/22 16:29,2018/10/22 16:29,0:06:08,0:06:08,350,00,00,05,05,,,
-,-,16,2018/10/22 16:02,5558,乗客アプリ（簡単予約）,2931,481,1,1,,2018/10/22 16:07,2018/10/22 16:25,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 16:04,2018/10/22 16:04,2018/10/22 16:12,2018/10/22 16:12,,2018/10/22 16:02,0:18:35,0:18:35,,02,04,,,,,
-,-,16,2018/10/22 16:06,5559,乗客アプリ（地図から）,77,983,6,1,,2018/10/22 16:21,2018/10/22 16:30,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447546 139.64358,横浜開港資料館,2018/10/22 16:15,2018/10/22 16:15,2018/10/22 16:27,2018/10/22 16:27,,2018/10/22 16:06,0:09:10,0:09:10,,05,15,,,,,
-,-,16,2018/10/22 16:10,5562,乗客アプリ（地図から）,1751,303,1,1,,2018/10/22 16:20,2018/10/22 16:31,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 16:16,2018/10/22 16:16,2018/10/22 16:29,2018/10/22 16:29,,2018/10/22 16:10,0:11:24,0:11:24,,03,10,,,,,
-,-,16,2018/10/22 16:10,5563,乗客アプリ（地図から）,3669,639,5,4,,2018/10/22 16:14,2018/10/22 16:21,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 16:13,2018/10/22 16:13,2018/10/22 16:25,2018/10/22 16:25,,2018/10/22 16:10,0:06:46,0:27:04,,00,04,,,,,
-,-,16,2018/10/22 16:15,5564,まちかど設置端末（店舗から）,0,786,9,1,,2018/10/22 16:19,2018/10/22 16:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 16:18,2018/10/22 16:18,2018/10/22 16:29,2018/10/22 16:29,,2018/10/22 16:15,0:06:13,0:06:13,,00,03,,,,,
-,-,16,2018/10/22 16:24,5565,乗客アプリ（目的地から）,2314,883,4,1,,2018/10/22 16:30,2018/10/22 16:41,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/22 16:31,2018/10/22 16:31,2018/10/22 16:39,2018/10/22 16:42,,2018/10/22 16:24,0:11:09,0:11:09,,00,05,,,,,
-,-,16,2018/10/22 16:25,5566,乗客アプリ（目的地から）,3722,741,5,2,,2018/10/22 16:27,2018/10/22 16:42,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 16:29,2018/10/22 16:29,2018/10/22 16:49,2018/10/22 16:49,,2018/10/22 16:25,0:14:16,0:28:32,,00,02,,,,,
-,-,16,2018/10/22 16:25,5567,乗客アプリ（地図から）,2092,728,10,1,,2018/10/22 16:29,2018/10/22 16:35,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 16:32,2018/10/22 16:32,2018/10/22 16:38,2018/10/22 16:38,,2018/10/22 16:25,0:05:53,0:05:53,,00,03,,,,,
-,-,16,2018/10/22 16:29,5568,乗客アプリ（目的地から）,2306,801,6,2,,2018/10/22 16:35,2018/10/22 16:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 16:37,2018/10/22 16:37,2018/10/22 16:51,2018/10/22 16:51,,2018/10/22 16:29,0:20:33,0:41:06,,00,05,,,,,
-,-,16,2018/10/22 16:29,5569,乗客アプリ（地図から）,1885,419,7,1,,2018/10/22 16:32,2018/10/22 16:40,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 16:31,2018/10/22 16:31,2018/10/22 16:47,2018/10/22 16:47,,2018/10/22 16:29,0:07:21,0:07:21,,01,03,,,,,
-,-,16,2018/10/22 16:30,5570,乗客アプリ（地図から）,2878,443,4,1,,2018/10/22 16:36,2018/10/22 16:47,35.45435 139.631762,横浜ロイヤルパークホテル,35.447546 139.64358,横浜開港資料館,2018/10/22 16:32,2018/10/22 16:32,2018/10/22 16:47,2018/10/22 16:47,,2018/10/22 16:30,0:11:30,0:11:30,,03,06,,,,,
-,-,16,2018/10/22 16:38,5574,乗客アプリ（簡単予約）,2518,570,3,2,,2018/10/22 16:43,2018/10/22 16:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 16:40,2018/10/22 16:40,2018/10/22 16:51,2018/10/22 16:51,,2018/10/22 16:38,0:06:09,0:12:18,,02,05,,,,,
-,-,16,2018/10/22 16:38,5575,乗客アプリ（目的地から）,3716,957,6,3,,2018/10/22 16:43,2018/10/22 16:53,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/10/22 16:45,2018/10/22 16:45,2018/10/22 16:59,2018/10/22 16:59,,2018/10/22 16:38,0:09:46,0:29:18,,00,05,,,,,
-,-,16,2018/10/22 16:40,5576,乗客アプリ（簡単予約）,2137,1158,2,1,,2018/10/22 16:46,2018/10/22 16:57,35.441441 139.648505,横浜中華街朱雀門,35.454389 139.630904,横浜ランドマークタワー,2018/10/22 16:46,2018/10/22 16:46,2018/10/22 17:00,2018/10/22 17:00,,2018/10/22 16:40,0:11:40,0:11:40,,00,05,,,,,
-,-,16,2018/10/22 16:41,5577,まちかど設置端末（店舗から）,0,685,5,3,,2018/10/22 16:46,2018/10/22 16:56,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 16:46,2018/10/22 16:46,2018/10/22 16:59,2018/10/22 17:01,,2018/10/22 16:41,0:10:34,0:31:42,,00,05,,,,,
-,-,16,2018/10/22 16:42,5578,乗客アプリ（目的地から）,2314,585,8,1,,2018/10/22 16:44,2018/10/22 16:50,35.448801 139.636702,ホテルルートイン横浜馬車道,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 16:45,2018/10/22 16:45,2018/10/22 16:57,2018/10/22 16:57,,2018/10/22 16:42,0:06:11,0:06:11,,00,01,,,,,
-,-,16,2018/10/22 16:45,5579,まちかど設置端末（店舗から）,0,753,5,1,,2018/10/22 16:51,2018/10/22 17:01,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/22 16:50,2018/10/22 16:50,2018/10/22 17:07,2018/10/22 17:07,,2018/10/22 16:45,0:09:49,0:09:49,,00,06,,,,,
-,-,16,2018/10/22 16:48,5580,乗客アプリ（地図から）,1158,817,9,1,,2018/10/22 16:53,2018/10/22 17:03,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/22 16:53,2018/10/22 16:53,2018/10/22 17:06,2018/10/22 17:06,,2018/10/22 16:48,0:10:13,0:10:13,,00,05,,,,,
-,-,16,2018/10/22 16:49,5581,まちかど設置端末（地図から）,0,342,2,1,,2018/10/22 17:12,2018/10/22 17:19,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 16:54,2018/10/22 16:54,2018/10/22 17:05,2018/10/22 17:05,,2018/10/22 16:49,0:06:25,0:06:25,,18,22,,,,,
-,-,16,2018/10/22 16:51,5582,乗客アプリ（目的地から）,3217,528,8,1,,2018/10/22 16:55,2018/10/22 17:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 16:54,2018/10/22 16:54,2018/10/22 17:04,2018/10/22 17:04,,2018/10/22 16:51,0:14:08,0:14:08,,01,03,,,,,
-,-,16,2018/10/22 16:58,5585,乗客アプリ（地図から）,2878,1050,8,1,,2018/10/22 17:03,2018/10/22 17:11,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 17:06,2018/10/22 17:06,2018/10/22 17:21,2018/10/22 17:21,,2018/10/22 16:58,0:08:38,0:08:38,,00,05,,,,,
-,-,16,2018/10/22 16:59,5586,乗客アプリ（地図から）,2990,399,3,1,,2018/10/22 17:06,2018/10/22 17:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 17:05,2018/10/22 17:05,2018/10/22 17:15,2018/10/22 17:15,,2018/10/22 16:59,0:05:34,0:05:34,,00,06,,,,,
-,-,16,2018/10/22 16:59,5587,まちかど設置端末（地図から）,0,641,6,1,,2018/10/22 17:01,2018/10/22 17:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/22 17:01,2018/10/22 17:01,2018/10/22 17:09,2018/10/22 17:12,,2018/10/22 16:59,0:07:43,0:07:43,,00,02,,,,,
-,-,16,2018/10/22 16:59,5588,まちかど設置端末（地図から）,0,450,6,1,,2018/10/22 17:05,2018/10/22 17:19,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 17:09,2018/10/22 17:09,2018/10/22 17:20,2018/10/22 17:20,,2018/10/22 16:59,0:13:11,0:13:11,,00,06,,,,,
-,☆,16,2018/10/22 16:07,5560,乗客アプリ（地図から）,3669,570,3,4,2018/10/22 16:07,,,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 16:09,,2018/10/22 16:23,,,2018/10/22 16:07,0:00:00,0:00:00,,00,01,,,,,
-,☆,16,2018/10/22 16:08,5561,乗客アプリ（地図から）,3669,1072,3,4,2018/10/22 16:09,,,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 16:10,,2018/10/22 16:24,,,2018/10/22 16:08,0:00:00,0:00:00,,00,01,,,,,
-,☆,16,2018/10/22 16:36,5573,乗客アプリ（地図から）,1310,1214,7,1,2018/10/22 16:37,,,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 16:47,,2018/10/22 16:55,,,2018/10/22 16:36,0:00:00,0:00:00,,00,10,,,,,
★,-,17,2018/10/22 16:35,5572,乗客アプリ（地図から）,2977,800,2,4,,2018/10/22 17:27,2018/10/22 17:36,35.448801 139.636702,ホテルルートイン横浜馬車道,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/22 17:35,2018/10/22 17:35,2018/10/22 17:44,2018/10/22 17:44,2018/10/22 17:35,2018/10/22 17:35,0:08:59,0:35:56,405,00,00,04,04,,,
★,-,17,2018/10/22 16:56,5583,まちかど設置端末（店舗から）,0,601,5,1,,2018/10/22 17:52,2018/10/22 18:18,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 17:56,2018/10/22 18:05,2018/10/22 18:08,2018/10/22 18:19,2018/10/22 17:56,2018/10/22 17:56,0:25:15,0:25:15,,00,00,,,,,
★,-,17,2018/10/22 16:57,5584,まちかど設置端末（地図から）,0,1068,8,3,,2018/10/22 17:56,2018/10/22 18:11,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/22 17:56,2018/10/22 17:56,2018/10/22 18:15,2018/10/22 18:23,2018/10/22 17:56,2018/10/22 17:56,0:15:15,0:45:45,,00,00,,,,,
-,-,17,2018/10/22 17:00,5589,乗客アプリ（地図から）,2043,881,4,1,,2018/10/22 17:04,2018/10/22 17:23,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/22 17:03,2018/10/22 17:05,2018/10/22 17:17,2018/10/22 17:25,,2018/10/22 17:00,0:18:19,0:18:19,,00,03,,,,,
-,-,17,2018/10/22 17:03,5590,乗客アプリ（地図から）,2269,799,4,1,,2018/10/22 17:08,2018/10/22 17:14,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/22 17:08,2018/10/22 17:08,2018/10/22 17:18,2018/10/22 17:18,,2018/10/22 17:03,0:06:20,0:06:20,,00,04,,,,,
-,-,17,2018/10/22 17:03,5591,まちかど設置端末（店舗から）,0,396,7,1,,2018/10/22 17:05,2018/10/22 17:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 17:06,2018/10/22 17:06,2018/10/22 17:16,2018/10/22 17:16,,2018/10/22 17:03,0:16:30,0:16:30,,00,01,,,,,
-,-,17,2018/10/22 17:04,5592,まちかど設置端末（店舗から）,0,717,10,2,,2018/10/22 17:07,2018/10/22 17:23,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443908 139.635249,イセザキ・モール,2018/10/22 17:06,2018/10/22 17:06,2018/10/22 17:16,2018/10/22 17:16,,2018/10/22 17:04,0:15:21,0:30:42,,01,03,,,,,
-,-,17,2018/10/22 17:07,5593,乗客アプリ（地図から）,77,952,7,1,,2018/10/22 17:13,2018/10/22 17:31,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 17:14,2018/10/22 17:14,2018/10/22 17:33,2018/10/22 17:33,,2018/10/22 17:07,0:18:47,0:18:47,,00,05,,,,,
-,-,17,2018/10/22 17:09,5595,乗客アプリ（目的地から）,1747,1007,9,1,,2018/10/22 17:13,2018/10/22 17:27,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/22 17:12,2018/10/22 17:14,2018/10/22 17:20,2018/10/22 17:22,,2018/10/22 17:09,0:14:11,0:14:11,,00,03,,,,,
-,-,17,2018/10/22 17:09,5596,乗客アプリ（地図から）,3048,422,10,1,,2018/10/22 17:16,2018/10/22 17:33,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/22 17:16,2018/10/22 17:16,2018/10/22 17:35,2018/10/22 17:35,,2018/10/22 17:09,0:16:32,0:16:32,,00,07,,,,,
-,-,17,2018/10/22 17:11,5598,まちかど設置端末（店舗から）,0,406,5,2,,2018/10/22 17:16,2018/10/22 17:21,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/22 17:15,2018/10/22 17:15,2018/10/22 17:26,2018/10/22 17:26,,2018/10/22 17:11,0:05:15,0:10:30,,00,04,,,,,
-,-,17,2018/10/22 17:17,5601,乗客アプリ（目的地から）,3401,467,5,1,,2018/10/22 17:25,2018/10/22 17:41,35.443659 139.650847,横浜マリンタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 17:27,2018/10/22 17:27,2018/10/22 17:44,2018/10/22 17:47,,2018/10/22 17:17,0:16:45,0:16:45,,00,07,,,,,
★,-,17,2018/10/22 17:21,5602,乗客アプリ（地図から）,1605,1060,4,1,,2018/10/22 17:49,2018/10/22 18:01,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/22 17:51,2018/10/22 17:51,2018/10/22 18:02,2018/10/22 18:12,2018/10/22 17:51,2018/10/22 17:51,0:12:28,0:12:28,,00,00,,,,,
-,-,17,2018/10/22 17:22,5603,乗客アプリ（地図から）,1158,850,5,1,,2018/10/22 17:29,2018/10/22 17:41,35.447541 139.644914,シルク博物館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 17:32,2018/10/22 17:32,2018/10/22 17:47,2018/10/22 17:47,,2018/10/22 17:22,0:12:33,0:12:33,,00,06,,,,,
