,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,12,2018/10/20 12:26,4804,乗客アプリ（地図から）,2018,415,2,2,,2018/10/20 12:35,2018/10/20 12:43,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/20 12:33,2018/10/20 12:33,2018/10/20 12:42,2018/10/20 12:42,,2018/10/20 12:26,0:08:41,0:17:22,,01,08,,,,,
-,-,12,2018/10/20 12:26,4805,まちかど設置端末（地図から）,0,900,9,1,,2018/10/20 12:36,2018/10/20 12:48,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 12:33,2018/10/20 12:33,2018/10/20 12:53,2018/10/20 12:53,,2018/10/20 12:26,0:12:21,0:12:21,,02,09,,,,,
-,-,12,2018/10/20 12:30,4806,まちかど設置端末（店舗から）,0,1242,8,2,,2018/10/20 12:31,2018/10/20 12:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 12:32,2018/10/20 12:32,2018/10/20 12:43,2018/10/20 12:43,,2018/10/20 12:30,0:05:53,0:11:46,,00,01,,,,,
-,-,12,2018/10/20 12:37,4807,まちかど設置端末（地図から）,0,680,10,2,,2018/10/20 12:41,2018/10/20 12:55,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 12:41,2018/10/20 12:41,2018/10/20 12:51,2018/10/20 12:59,,2018/10/20 12:37,0:14:25,0:28:50,,00,04,,,,,
-,-,12,2018/10/20 12:41,4808,まちかど設置端末（地図から）,0,901,2,2,,2018/10/20 12:51,2018/10/20 13:08,35.441002 139.650809,横浜元町ショッピングストリート,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 12:50,2018/10/20 12:50,2018/10/20 13:00,2018/10/20 13:00,,2018/10/20 12:41,0:17:30,0:35:00,,01,09,,,,,
-,-,12,2018/10/20 12:41,4809,乗客アプリ（地図から）,3035,773,10,3,,2018/10/20 12:42,2018/10/20 12:47,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.447546 139.64358,横浜開港資料館,2018/10/20 12:46,2018/10/20 12:46,2018/10/20 12:54,2018/10/20 12:54,,2018/10/20 12:41,0:04:30,0:13:30,,00,01,,,,,
-,-,12,2018/10/20 12:42,4810,乗客アプリ（地図から）,1666,636,8,1,,2018/10/20 12:45,2018/10/20 12:51,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 12:45,2018/10/20 12:45,2018/10/20 12:55,2018/10/20 12:55,,2018/10/20 12:42,0:06:09,0:06:09,,00,02,,,,,
-,-,12,2018/10/20 12:43,4811,乗客アプリ（目的地から）,3493,895,1,1,,2018/10/20 12:44,2018/10/20 12:54,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/10/20 12:44,2018/10/20 12:44,2018/10/20 12:56,2018/10/20 12:56,,2018/10/20 12:43,0:09:51,0:09:51,,00,01,,,,,
-,-,12,2018/10/20 12:51,4812,まちかど設置端末（店舗から）,0,339,4,3,,2018/10/20 12:57,2018/10/20 13:06,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 12:53,2018/10/20 12:55,2018/10/20 13:08,2018/10/20 13:13,,2018/10/20 12:51,0:09:28,0:28:24,,03,05,,,,,
-,-,12,2018/10/20 12:52,4813,乗客アプリ（目的地から）,1964,960,2,3,,2018/10/20 12:59,2018/10/20 13:17,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 12:56,2018/10/20 12:56,2018/10/20 13:17,2018/10/20 13:17,,2018/10/20 12:52,0:17:41,0:53:03,,03,07,,,,,
-,-,12,2018/10/20 12:52,4814,まちかど設置端末（地図から）,0,894,4,2,,2018/10/20 13:01,2018/10/20 13:07,35.445783 139.642958,横浜情報文化センター,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:00,2018/10/20 13:00,2018/10/20 13:15,2018/10/20 13:15,,2018/10/20 12:52,0:05:56,0:11:52,,00,09,,,,,
-,-,12,2018/10/20 12:52,4815,乗客アプリ（目的地から）,3499,881,8,3,,2018/10/20 12:56,2018/10/20 13:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 12:57,2018/10/20 12:57,2018/10/20 13:14,2018/10/20 13:14,,2018/10/20 12:52,0:10:22,0:31:06,,00,03,,,,,
-,-,12,2018/10/20 12:53,4816,乗客アプリ（目的地から）,2535,961,9,1,,2018/10/20 13:00,2018/10/20 13:26,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/20 13:03,2018/10/20 13:03,2018/10/20 13:19,2018/10/20 13:19,,2018/10/20 12:53,0:25:06,0:25:06,,00,07,,,,,
★,-,13,2018/10/20 12:57,4817,乗客アプリ（地図から）,1868,711,7,1,,2018/10/20 13:35,2018/10/20 13:47,35.441441 139.648505,横浜中華街朱雀門,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:35,2018/10/20 13:37,2018/10/20 13:48,2018/10/20 13:52,2018/10/20 13:27,2018/10/20 13:27,0:12:01,0:12:01,701,00,08,06,06,,,
-,-,13,2018/10/20 13:01,4818,乗客アプリ（地図から）,2737,712,9,1,,2018/10/20 13:03,2018/10/20 13:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/20 13:07,2018/10/20 13:07,2018/10/20 13:19,2018/10/20 13:19,,2018/10/20 13:01,0:13:07,0:13:07,,00,02,,,,,
-,-,13,2018/10/20 13:04,4820,乗客アプリ（目的地から）,2975,429,3,3,,2018/10/20 13:08,2018/10/20 13:16,35.453715 139.638133,横浜ワールドポーターズ,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 13:07,2018/10/20 13:07,2018/10/20 13:19,2018/10/20 13:19,,2018/10/20 13:04,0:07:15,0:21:45,,01,04,,,,,
-,-,13,2018/10/20 13:04,4821,乗客アプリ（地図から）,3483,713,10,2,,2018/10/20 13:11,2018/10/20 13:37,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 13:11,2018/10/20 13:11,2018/10/20 13:25,2018/10/20 13:33,,2018/10/20 13:04,0:26:40,0:53:20,,00,06,,,,,
-,-,13,2018/10/20 13:06,4822,乗客アプリ（簡単予約）,3251,674,5,1,,2018/10/20 13:10,2018/10/20 13:14,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:08,2018/10/20 13:08,2018/10/20 13:16,2018/10/20 13:16,,2018/10/20 13:06,0:04:32,0:04:32,,01,04,,,,,
-,-,13,2018/10/20 13:06,4823,まちかど設置端末（地図から）,0,830,4,2,,2018/10/20 13:10,2018/10/20 13:18,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/20 13:14,2018/10/20 13:14,2018/10/20 13:21,2018/10/20 13:21,,2018/10/20 13:06,0:07:27,0:14:54,,00,04,,,,,
-,-,13,2018/10/20 13:08,4824,乗客アプリ（地図から）,3373,454,10,3,,2018/10/20 13:21,2018/10/20 13:38,35.454389 139.630904,横浜ランドマークタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/20 13:19,2018/10/20 13:19,2018/10/20 13:37,2018/10/20 13:37,,2018/10/20 13:08,0:16:06,0:48:18,,02,13,,,,,
-,-,13,2018/10/20 13:10,4825,まちかど設置端末（地図から）,0,1103,2,4,,2018/10/20 13:18,2018/10/20 13:24,35.452963 139.642093,横浜赤レンガ倉庫,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:20,2018/10/20 13:20,2018/10/20 13:32,2018/10/20 13:32,,2018/10/20 13:10,0:06:31,0:26:04,,00,07,,,,,
-,-,13,2018/10/20 13:11,4826,まちかど設置端末（地図から）,0,850,5,2,,2018/10/20 13:15,2018/10/20 13:21,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/10/20 13:17,2018/10/20 13:17,2018/10/20 13:26,2018/10/20 13:26,,2018/10/20 13:11,0:06:21,0:12:42,,00,04,,,,,
-,-,13,2018/10/20 13:11,4827,乗客アプリ（地図から）,3263,563,1,1,,2018/10/20 13:15,2018/10/20 13:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/20 13:16,2018/10/20 13:21,2018/10/20 13:23,2018/10/20 13:32,,2018/10/20 13:11,0:00:20,0:00:20,,00,04,,,,,
-,-,13,2018/10/20 13:11,4828,乗客アプリ（地図から）,1666,465,1,1,,2018/10/20 13:20,2018/10/20 13:30,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:18,2018/10/20 13:18,2018/10/20 13:27,2018/10/20 13:27,,2018/10/20 13:11,0:10:05,0:10:05,,02,08,,,,,
-,-,13,2018/10/20 13:16,4829,乗客アプリ（簡単予約）,3432,841,4,1,,2018/10/20 13:23,2018/10/20 13:36,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:25,2018/10/20 13:25,2018/10/20 13:32,2018/10/20 13:39,,2018/10/20 13:16,0:12:55,0:12:55,,00,07,,,,,
-,-,13,2018/10/20 13:17,4830,乗客アプリ（目的地から）,3491,981,4,1,,2018/10/20 13:23,2018/10/20 13:29,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 13:23,2018/10/20 13:23,2018/10/20 13:31,2018/10/20 13:31,,2018/10/20 13:17,0:06:03,0:06:03,,00,06,,,,,
-,-,13,2018/10/20 13:18,4831,まちかど設置端末（店舗から）,0,857,5,2,,2018/10/20 13:26,2018/10/20 13:34,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:27,2018/10/20 13:27,2018/10/20 13:40,2018/10/20 13:40,,2018/10/20 13:18,0:08:01,0:16:02,,00,08,,,,,
-,-,13,2018/10/20 13:23,4832,乗客アプリ（地図から）,3490,588,3,4,,2018/10/20 13:27,2018/10/20 13:37,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/20 13:24,2018/10/20 13:24,2018/10/20 13:40,2018/10/20 13:40,,2018/10/20 13:23,0:09:29,0:37:56,,02,04,,,,,
-,-,13,2018/10/20 13:28,4834,乗客アプリ（目的地から）,2535,1158,1,1,,2018/10/20 13:36,2018/10/20 13:42,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 13:41,2018/10/20 13:41,2018/10/20 13:49,2018/10/20 13:49,,2018/10/20 13:28,0:05:50,0:05:50,,00,08,,,,,
-,-,13,2018/10/20 13:31,4835,乗客アプリ（目的地から）,1964,492,2,3,,2018/10/20 13:38,2018/10/20 13:41,35.452963 139.642093,横浜赤レンガ倉庫,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 13:37,2018/10/20 13:37,2018/10/20 13:43,2018/10/20 13:43,,2018/10/20 13:31,0:03:13,0:09:39,,00,06,,,,,
-,-,13,2018/10/20 13:31,4836,乗客アプリ（目的地から）,3412,411,7,3,,2018/10/20 13:40,2018/10/20 13:47,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:40,2018/10/20 13:40,2018/10/20 13:54,2018/10/20 13:54,,2018/10/20 13:31,0:07:31,0:22:33,,00,08,,,,,
-,-,13,2018/10/20 13:35,4838,乗客アプリ（目的地から）,1740,815,4,1,,2018/10/20 13:38,2018/10/20 13:46,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 13:39,2018/10/20 13:39,2018/10/20 13:49,2018/10/20 13:49,,2018/10/20 13:35,0:07:57,0:07:57,,00,03,,,,,
-,-,13,2018/10/20 13:37,4839,乗客アプリ（地図から）,3486,940,6,2,,2018/10/20 13:51,2018/10/20 14:00,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:42,2018/10/20 13:50,2018/10/20 13:59,2018/10/20 14:04,,2018/10/20 13:37,0:09:08,0:18:16,,08,14,,,,,
-,-,13,2018/10/20 13:39,4840,乗客アプリ（地図から）,3491,956,5,1,,2018/10/20 13:42,2018/10/20 13:47,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:42,2018/10/20 13:42,2018/10/20 13:50,2018/10/20 13:50,,2018/10/20 13:39,0:05:15,0:05:15,,00,02,,,,,
-,-,13,2018/10/20 13:41,4841,まちかど設置端末（店舗から）,0,831,1,4,,2018/10/20 13:43,2018/10/20 13:51,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 13:43,2018/10/20 13:43,2018/10/20 13:56,2018/10/20 13:56,,2018/10/20 13:41,0:08:04,0:32:16,,00,02,,,,,
-,-,13,2018/10/20 13:41,4842,まちかど設置端末（地図から）,0,350,4,3,,2018/10/20 13:47,2018/10/20 13:57,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/20 13:49,2018/10/20 13:49,2018/10/20 14:03,2018/10/20 14:04,,2018/10/20 13:41,0:09:45,0:29:15,,00,05,,,,,
-,-,13,2018/10/20 13:41,4843,まちかど設置端末（店舗から）,0,725,4,2,,2018/10/20 13:50,2018/10/20 14:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/10/20 13:52,2018/10/20 13:52,2018/10/20 14:10,2018/10/20 14:10,,2018/10/20 13:41,0:12:53,0:25:46,,00,08,,,,,
-,-,13,2018/10/20 13:42,4844,まちかど設置端末（地図から）,0,668,2,2,,2018/10/20 13:50,2018/10/20 14:17,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 13:51,2018/10/20 13:51,2018/10/20 14:08,2018/10/20 14:08,,2018/10/20 13:42,0:26:54,0:53:48,,00,07,,,,,
-,-,13,2018/10/20 13:44,4845,まちかど設置端末（店舗から）,0,1204,5,2,,2018/10/20 13:50,2018/10/20 14:00,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 13:49,2018/10/20 13:49,2018/10/20 14:03,2018/10/20 14:03,,2018/10/20 13:44,0:10:38,0:21:16,,00,05,,,,,
-,-,13,2018/10/20 13:48,4846,乗客アプリ（地図から）,3453,613,7,4,,2018/10/20 13:59,2018/10/20 14:08,35.441441 139.648505,横浜中華街朱雀門,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 14:00,2018/10/20 14:00,2018/10/20 14:17,2018/10/20 14:17,,2018/10/20 13:48,0:09:29,0:37:56,,00,10,,,,,
-,-,13,2018/10/20 13:48,4847,乗客アプリ（地図から）,3499,431,6,3,,2018/10/20 13:52,2018/10/20 14:06,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 13:51,2018/10/20 13:51,2018/10/20 14:12,2018/10/20 14:12,,2018/10/20 13:48,0:14:16,0:42:48,,00,03,,,,,
-,-,13,2018/10/20 13:52,4848,乗客アプリ（地図から）,3483,683,5,2,,2018/10/20 13:58,2018/10/20 14:09,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 13:58,2018/10/20 13:58,2018/10/20 14:10,2018/10/20 14:13,,2018/10/20 13:52,0:11:45,0:23:30,,00,05,,,,,
-,-,13,2018/10/20 13:52,4849,乗客アプリ（地図から）,2535,739,2,1,,2018/10/20 13:58,2018/10/20 14:11,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 13:57,2018/10/20 13:59,2018/10/20 14:09,2018/10/20 14:14,,2018/10/20 13:52,0:13:20,0:13:20,,00,05,,,,,
-,-,13,2018/10/20 13:53,4850,乗客アプリ（地図から）,1666,658,1,1,,2018/10/20 13:56,2018/10/20 14:02,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 13:55,2018/10/20 13:55,2018/10/20 14:04,2018/10/20 14:04,,2018/10/20 13:53,0:06:43,0:06:43,,00,03,,,,,
-,-,13,2018/10/20 13:57,4851,まちかど設置端末（店舗から）,0,979,5,1,,2018/10/20 14:04,2018/10/20 14:19,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:06,2018/10/20 14:06,2018/10/20 14:22,2018/10/20 14:22,,2018/10/20 13:57,0:14:58,0:14:58,,00,07,,,,,
-,-,13,2018/10/20 13:57,4852,乗客アプリ（地図から）,3448,809,2,2,,2018/10/20 14:06,2018/10/20 14:27,35.448676 139.635696,横浜平和プラザホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/20 14:07,2018/10/20 14:07,2018/10/20 14:26,2018/10/20 14:26,,2018/10/20 13:57,0:20:24,0:40:48,,00,09,,,,,
-,☆,13,2018/10/20 13:03,4819,乗客アプリ（地図から）,3483,942,3,1,2018/10/20 13:03,,,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 13:06,,2018/10/20 13:19,,,2018/10/20 13:03,0:00:00,0:00:00,,00,03,,,,,
-,☆,13,2018/10/20 13:27,4833,乗客アプリ（地図から）,3453,1262,6,4,2018/10/20 13:47,,,35.441441 139.648505,横浜中華街朱雀門,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 13:37,,2018/10/20 13:54,,,2018/10/20 13:27,0:00:00,0:00:00,,00,19,,,,,
★,-,14,2018/10/20 13:32,4837,乗客アプリ（目的地から）,2176,1091,10,2,,2018/10/20 14:28,2018/10/20 14:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:32,2018/10/20 14:32,2018/10/20 14:43,2018/10/20 14:43,2018/10/20 14:32,2018/10/20 14:32,0:10:37,0:21:14,647,00,00,06,06,,,
★,-,14,2018/10/20 14:00,4854,乗客アプリ（地図から）,3470,549,9,2,,2018/10/20 14:25,2018/10/20 14:41,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/10/20 14:30,2018/10/20 14:30,2018/10/20 14:45,2018/10/20 14:56,2018/10/20 14:30,2018/10/20 14:30,0:15:52,0:31:44,,00,00,,,,,
-,-,14,2018/10/20 14:02,4855,乗客アプリ（目的地から）,3127,1265,8,1,,2018/10/20 14:06,2018/10/20 14:12,35.448801 139.636702,ホテルルートイン横浜馬車道,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:05,2018/10/20 14:05,2018/10/20 14:12,2018/10/20 14:12,,2018/10/20 14:02,0:06:27,0:06:27,,00,03,,,,,
★,-,14,2018/10/20 14:02,4856,乗客アプリ（地図から）,2073,1007,9,1,,2018/10/20 14:26,2018/10/20 14:51,35.441441 139.648505,横浜中華街朱雀門,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/20 14:32,2018/10/20 14:32,2018/10/20 14:50,2018/10/20 14:58,2018/10/20 14:32,2018/10/20 14:32,0:25:37,0:25:37,,00,00,,,,,
-,-,14,2018/10/20 14:08,4857,乗客アプリ（目的地から）,2512,799,7,1,,2018/10/20 14:11,2018/10/20 14:17,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:11,2018/10/20 14:11,2018/10/20 14:19,2018/10/20 14:19,,2018/10/20 14:08,0:06:04,0:06:04,,00,02,,,,,
-,-,14,2018/10/20 14:13,4858,乗客アプリ（目的地から）,2888,1160,1,1,,2018/10/20 14:16,2018/10/20 14:25,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/20 14:18,2018/10/20 14:18,2018/10/20 14:27,2018/10/20 14:27,,2018/10/20 14:13,0:09:07,0:09:07,,00,02,,,,,
-,-,14,2018/10/20 14:13,4859,まちかど設置端末（地図から）,0,694,7,2,,2018/10/20 14:18,2018/10/20 14:27,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:19,2018/10/20 14:19,2018/10/20 14:29,2018/10/20 14:32,,2018/10/20 14:13,0:09:51,0:19:42,,00,04,,,,,
-,-,14,2018/10/20 14:14,4860,乗客アプリ（目的地から）,3485,437,5,3,,2018/10/20 14:20,2018/10/20 14:29,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 14:20,2018/10/20 14:20,2018/10/20 14:29,2018/10/20 14:29,,2018/10/20 14:14,0:09:34,0:28:42,,00,05,,,,,
-,-,14,2018/10/20 14:14,4861,まちかど設置端末（地図から）,0,1048,9,1,,2018/10/20 14:20,2018/10/20 14:35,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 14:20,2018/10/20 14:20,2018/10/20 14:49,2018/10/20 14:49,,2018/10/20 14:14,0:15:01,0:15:01,,00,05,,,,,
-,-,14,2018/10/20 14:15,4862,乗客アプリ（目的地から）,1742,616,4,1,,2018/10/20 14:25,2018/10/20 14:42,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/20 14:26,2018/10/20 14:27,2018/10/20 14:43,2018/10/20 14:50,,2018/10/20 14:15,0:17:09,0:17:09,,00,10,,,,,
-,-,14,2018/10/20 14:16,4863,乗客アプリ（地図から）,3492,1233,2,1,,2018/10/20 14:20,2018/10/20 14:37,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 14:23,2018/10/20 14:23,2018/10/20 14:44,2018/10/20 14:44,,2018/10/20 14:16,0:16:19,0:16:19,,00,04,,,,,
-,-,14,2018/10/20 14:16,4864,乗客アプリ（目的地から）,2335,643,4,1,,2018/10/20 14:25,2018/10/20 14:37,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 14:28,2018/10/20 14:28,2018/10/20 14:43,2018/10/20 14:43,,2018/10/20 14:16,0:12:00,0:12:00,,00,08,,,,,
-,-,14,2018/10/20 14:17,4865,乗客アプリ（地図から）,3373,1075,10,3,,2018/10/20 14:23,2018/10/20 14:46,35.441002 139.650809,横浜元町ショッピングストリート,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 14:23,2018/10/20 14:23,2018/10/20 14:54,2018/10/20 14:54,,2018/10/20 14:17,0:22:57,1:08:51,,00,06,,,,,
-,-,14,2018/10/20 14:17,4866,乗客アプリ（地図から）,2535,454,7,1,,2018/10/20 14:24,2018/10/20 14:31,35.45435 139.631762,横浜ロイヤルパークホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 14:28,2018/10/20 14:28,2018/10/20 14:38,2018/10/20 14:38,,2018/10/20 14:17,0:07:02,0:07:02,,00,06,,,,,
-,-,14,2018/10/20 14:23,4867,まちかど設置端末（地図から）,0,623,3,2,,2018/10/20 14:33,2018/10/20 14:39,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:29,2018/10/20 14:29,2018/10/20 14:39,2018/10/20 14:39,,2018/10/20 14:23,0:06:12,0:12:24,,03,09,,,,,
-,-,14,2018/10/20 14:24,4869,乗客アプリ（地図から）,3224,743,6,4,,2018/10/20 14:32,2018/10/20 14:41,35.443659 139.650847,横浜マリンタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:29,2018/10/20 14:29,2018/10/20 14:44,2018/10/20 14:44,,2018/10/20 14:24,0:09:08,0:36:32,,02,07,,,,,
-,-,14,2018/10/20 14:25,4870,乗客アプリ（地図から）,1964,771,7,3,,2018/10/20 14:31,2018/10/20 14:38,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/20 14:34,2018/10/20 14:34,2018/10/20 14:47,2018/10/20 14:47,,2018/10/20 14:25,0:07:07,0:21:21,,00,05,,,,,
-,-,14,2018/10/20 14:30,4871,乗客アプリ（目的地から）,3496,652,8,5,,2018/10/20 14:40,2018/10/20 14:59,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:41,2018/10/20 14:41,2018/10/20 14:53,2018/10/20 14:53,,2018/10/20 14:30,0:18:57,1:34:45,,00,09,,,,,
-,-,14,2018/10/20 14:31,4872,乗客アプリ（地図から）,3483,843,4,2,,2018/10/20 14:38,2018/10/20 14:51,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:42,2018/10/20 14:42,2018/10/20 15:02,2018/10/20 15:02,,2018/10/20 14:31,0:12:38,0:25:16,,00,07,,,,,
-,-,14,2018/10/20 14:33,4873,まちかど設置端末（地図から）,0,1220,5,4,,2018/10/20 14:39,2018/10/20 14:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:40,2018/10/20 14:40,2018/10/20 14:53,2018/10/20 14:53,,2018/10/20 14:33,0:06:35,0:26:20,,00,06,,,,,
-,-,14,2018/10/20 14:36,4876,乗客アプリ（地図から）,3490,632,9,4,,2018/10/20 15:05,2018/10/20 15:05,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/20 14:44,2018/10/20 14:44,2018/10/20 14:56,2018/10/20 14:56,,2018/10/20 14:36,0:00:24,0:01:36,,21,29,,,,,
-,-,14,2018/10/20 14:37,4877,乗客アプリ（目的地から）,3127,338,6,1,,2018/10/20 14:45,2018/10/20 14:54,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 14:46,2018/10/20 14:46,2018/10/20 14:54,2018/10/20 15:00,,2018/10/20 14:37,0:08:25,0:08:25,,00,08,,,,,
