nSavs,frequency,aveSpeed,shareRatio,cumulativeShare
10,Infinity,1.5371955523521634,0.7216174183514774,2.824261275272162
10,Infinity,1.675634899351672,0.7367668097281831,2.2088698140200287
10,Infinity,2.498739940281123,0.3406813627254509,0.6092184368737475
10,Infinity,2.2699776004360124,0.5025817555938038,1.0602409638554218
10,Infinity,2.4962766950280217,0.3588235294117647,0.6392156862745098
10,Infinity,2.2905066920531447,0.45977011494252873,1.0957854406130267
10,Infinity,0.9385120029583223,0.6330128205128205,2.6233974358974357
