,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,10,2018/11/18 10:12,023-829-GREEN,15685,まちかど端末（店舗から）,0,845,6,1,,2018/11/18 10:18,2018/11/18 10:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/18 10:16,2018/11/18 10:16,2018/11/18 10:25,2018/11/18 10:25,,2018/11/18 10:12,0:08:09,0:08:09,,01,05,,,,,,
-,-,10,2018/11/18 10:12,166-601-agekke,15686,乗客アプリ（目的地から）,1740,750,5,1,,2018/11/18 10:20,2018/11/18 10:30,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447546 139.64358,横浜開港資料館,2018/11/18 10:23,2018/11/18 10:23,2018/11/18 10:34,2018/11/18 10:34,,2018/11/18 10:12,0:10:42,0:10:42,,00,07,,,,,,
-,-,10,2018/11/18 10:13,166-592-agekke,15687,まちかど端末（店舗から）,0,847,3,1,,2018/11/18 10:18,2018/11/18 10:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/18 10:20,2018/11/18 10:20,2018/11/18 10:27,2018/11/18 10:27,,2018/11/18 10:13,0:05:10,0:05:10,,00,05,,,,,,
-,-,10,2018/11/18 10:14,064-327-BANANA 065-240-BANANA 065-239-BANANA,15689,乗客アプリ（地図から）,4827,615,8,3,,2018/11/18 10:25,2018/11/18 10:32,35.456605 139.635327,横浜ベイホテル東急,35.447541 139.644914,シルク博物館,2018/11/18 10:26,2018/11/18 10:26,2018/11/18 10:37,2018/11/18 10:37,,2018/11/18 10:14,0:07:14,0:21:42,,00,10,,,,,,
-,-,10,2018/11/18 10:16,025-590-GREEN 025-589-GREEN 019-313-RED 025-591-GREEN 025-592-GREEN,15691,まちかど端末（店舗から）,0,711,2,5,,2018/11/18 10:32,2018/11/18 10:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/18 10:31,2018/11/18 10:31,2018/11/18 10:50,2018/11/18 10:50,,2018/11/18 10:16,0:13:44,1:08:40,,01,15,,,,,,
-,-,10,2018/11/18 10:16,166-616-agekke,15692,まちかど端末（乗降ポイントから）,0,451,1,1,,2018/11/18 10:36,2018/11/18 10:40,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/18 10:34,2018/11/18 10:34,2018/11/18 10:42,2018/11/18 10:42,,2018/11/18 10:16,0:03:26,0:03:26,,02,20,,,,,,
-,-,10,2018/11/18 10:21,105-650-SNOW 105-648-SNOW 105-649-SNOW,15693,乗客アプリ（地図から）,1617,221,9,3,,2018/11/18 10:30,2018/11/18 10:40,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:32,2018/11/18 10:32,2018/11/18 10:43,2018/11/18 10:43,,2018/11/18 10:21,0:09:14,0:27:42,,00,09,,,,,,
-,-,10,2018/11/18 10:21,028-671-GREEN,15694,まちかど端末（店舗から）,0,465,7,1,,2018/11/18 10:31,2018/11/18 10:37,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/18 10:30,2018/11/18 10:30,2018/11/18 10:39,2018/11/18 10:39,,2018/11/18 10:21,0:06:14,0:06:14,,00,09,,,,,,
★,-,10,2018/11/18 10:25,018-785-RED 018-783-RED 018-784-RED,15695,乗客アプリ（目的地から）,6574,456,15,3,,2018/11/18 10:38,2018/11/18 10:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/18 10:35,2018/11/18 10:35,2018/11/18 10:44,2018/11/18 10:44,2018/11/18 10:35,2018/11/18 10:35,0:07:53,0:23:39,,03,03,,,,,,
★,-,10,2018/11/18 10:25,004-845-BLUE 029-573-GREEN 019-004-RED,15696,乗客アプリ（目的地から）,6575,883,6,3,,2018/11/18 10:39,2018/11/18 10:50,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:35,2018/11/18 10:35,2018/11/18 10:45,2018/11/18 10:47,2018/11/18 10:35,2018/11/18 10:35,0:10:53,0:32:39,,04,04,,,,,,
-,-,10,2018/11/18 10:25,105-147-SNOW 108-089-SNOW,15697,乗客アプリ（目的地から）,3481,234,10,2,,2018/11/18 10:29,2018/11/18 10:41,35.443073 139.651914,横浜人形の家,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/18 10:29,2018/11/18 10:29,2018/11/18 10:48,2018/11/18 10:48,,2018/11/18 10:25,0:12:02,0:24:04,,00,03,,,,,,
★,-,10,2018/11/18 10:27,016-980-RED,15698,乗客アプリ（目的地から）,5906,625,6,1,,2018/11/18 10:39,2018/11/18 10:49,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:36,2018/11/18 10:36,2018/11/18 10:45,2018/11/18 10:45,2018/11/18 10:36,2018/11/18 10:36,0:10:30,0:10:30,,02,02,,,,,,
-,-,10,2018/11/18 10:27,167-745-CAKE,15699,乗客アプリWeb（地図から）,6571,846,4,2,,2018/11/18 10:33,2018/11/18 10:39,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/18 10:33,2018/11/18 10:33,2018/11/18 10:43,2018/11/18 10:43,,2018/11/18 10:27,0:06:23,0:12:46,,00,05,,,,,,
-,-,10,2018/11/18 10:27,113-708-SUN,15700,乗客アプリ（簡単予約）,3733,608,13,1,,2018/11/18 10:36,2018/11/18 10:47,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/18 10:37,2018/11/18 10:37,2018/11/18 10:48,2018/11/18 10:48,,2018/11/18 10:27,0:11:01,0:11:01,,00,08,,,,,,
-,-,10,2018/11/18 10:30,166-592-agekke,15701,まちかど端末（店舗から）,0,948,5,1,,2018/11/18 10:36,2018/11/18 10:42,35.450447 139.635947,馬車道駅（みなとみらい線）,35.447541 139.644914,シルク博物館,2018/11/18 10:37,2018/11/18 10:37,2018/11/18 10:42,2018/11/18 10:42,,2018/11/18 10:30,0:05:31,0:05:31,,00,05,,,,,,
-,-,10,2018/11/18 10:33,167-747-CAKE,15703,乗客アプリWeb（地図から）,6577,259,8,3,,2018/11/18 10:42,2018/11/18 10:51,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:41,2018/11/18 10:41,2018/11/18 10:53,2018/11/18 10:53,,2018/11/18 10:33,0:08:47,0:26:21,,00,08,,,,,,
-,-,10,2018/11/18 10:37,027-109-GREEN 018-713-RED 020-139-GREEN 018-712-RED,15704,乗客アプリ（目的地から）,5514,423,3,4,,2018/11/18 10:42,2018/11/18 10:48,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/18 10:42,2018/11/18 10:42,2018/11/18 10:54,2018/11/18 10:54,,2018/11/18 10:37,0:06:03,0:24:12,,00,05,,,,,,
-,-,10,2018/11/18 10:37,067-441-BANANA,15705,まちかど端末（店舗から）,0,260,11,1,,2018/11/18 10:43,2018/11/18 10:50,35.448676 139.635696,横浜平和プラザホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/18 10:44,2018/11/18 10:44,2018/11/18 10:51,2018/11/18 10:51,,2018/11/18 10:37,0:06:30,0:06:30,,00,05,,,,,,
-,-,10,2018/11/18 10:39,066-192-BANANA 066-190-BANANA 069-393-BANANA 066-189-BANANA 066-191-BANANA,15706,まちかど端末（店舗から）,0,607,10,5,,2018/11/18 10:46,2018/11/18 10:52,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/18 10:47,2018/11/18 10:47,2018/11/18 11:00,2018/11/18 11:00,,2018/11/18 10:39,0:06:11,0:30:55,,00,06,,,,,,
-,-,10,2018/11/18 10:43,020-562-GREEN,15707,乗客アプリ（目的地から）,2215,34,9,1,,2018/11/18 10:52,2018/11/18 11:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/11/18 10:50,2018/11/18 10:50,2018/11/18 11:01,2018/11/18 11:01,,2018/11/18 10:43,0:20:51,0:20:51,,02,09,,,,,,
★,-,10,2018/11/18 10:43,111-146-SUN 070-263-ORANGE 062-669-BANANA 110-532-SUN,15708,乗客アプリ（地図から）,3969,704,5,4,,2018/11/18 10:51,2018/11/18 11:05,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/18 10:53,2018/11/18 10:53,2018/11/18 11:13,2018/11/18 11:13,2018/11/18 10:53,2018/11/18 10:53,0:13:36,0:54:24,,00,00,,,,,,
-,-,10,2018/11/18 10:45,065-295-BANANA 065-293-BANANA 065-294-BANANA,15709,まちかど端末（店舗から）,0,893,1,3,,2018/11/18 10:51,2018/11/18 11:06,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/18 10:50,2018/11/18 10:50,2018/11/18 11:04,2018/11/18 11:16,,2018/11/18 10:45,0:14:45,0:44:15,,01,06,,,,,,
★,-,10,2018/11/18 10:45,065-238-BANANA,15710,乗客アプリ（地図から）,6556,297,1,1,,2018/11/18 10:56,2018/11/18 11:10,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/11/18 10:55,2018/11/18 10:55,2018/11/18 11:10,2018/11/18 11:10,2018/11/18 10:55,2018/11/18 10:55,0:14:23,0:14:23,,01,01,,,,,,
-,-,10,2018/11/18 10:46,031-659-YELLOW,15711,まちかど端末（乗降ポイントから）,0,84,7,1,,2018/11/18 10:50,2018/11/18 10:57,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/18 10:53,2018/11/18 10:53,2018/11/18 11:02,2018/11/18 11:02,,2018/11/18 10:46,0:07:13,0:07:13,,00,04,,,,,,
★,-,10,2018/11/18 10:46,064-327-BANANA 065-239-BANANA,15712,乗客アプリ（地図から）,4827,179,4,2,,2018/11/18 10:58,2018/11/18 11:05,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/18 10:56,2018/11/18 10:56,2018/11/18 11:03,2018/11/18 11:03,2018/11/18 10:56,2018/11/18 10:56,0:06:55,0:13:50,,01,01,,,,,,
-,-,10,2018/11/18 10:53,167-748-CAKE,15714,乗客アプリWeb（簡単予約）,5287,891,2,2,,2018/11/18 10:56,2018/11/18 11:06,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/18 10:55,2018/11/18 10:55,2018/11/18 11:07,2018/11/18 11:07,,2018/11/18 10:53,0:10:07,0:20:14,,01,02,,,,,,
-,-,10,2018/11/18 10:56,166-592-agekke,15717,まちかど端末（店舗から）,0,72,6,1,,2018/11/18 11:05,2018/11/18 11:14,35.447546 139.64358,横浜開港資料館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/18 11:01,2018/11/18 11:01,2018/11/18 11:05,2018/11/18 11:05,,2018/11/18 10:56,0:09:06,0:09:06,,04,08,,,,,,
-,-,10,2018/11/18 10:57,074-577-ORANGE 074-576-ORANGE,15718,まちかど端末（店舗から）,0,326,10,2,,2018/11/18 11:04,2018/11/18 11:16,35.445857 139.647636,ホテルモントレ横浜,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 11:04,2018/11/18 11:04,2018/11/18 11:18,2018/11/18 11:18,,2018/11/18 10:57,0:11:58,0:23:56,,00,07,,,,,,
-,-,10,2018/11/18 10:58,070-547-ORANGE 070-549-ORANGE,15719,まちかど端末（乗降ポイントから）,0,399,15,2,,2018/11/18 11:04,2018/11/18 11:11,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 11:04,2018/11/18 11:04,2018/11/18 11:20,2018/11/18 11:20,,2018/11/18 10:58,0:06:56,0:13:52,,00,06,,,,,,
★,☆,10,2018/11/18 9:36,111-919-SUN 111-920-SUN,15651,乗客アプリ（地図から）,1703,753,1,2,2018/11/18 9:37,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443704 139.651332,ホテルメルパルク横浜,2018/11/18 10:14,,2018/11/18 10:25,,2018/11/18 9:47,2018/11/18 9:47,0:00:00,0:00:00,,00,14,,,,2018/11/18 10:00,※10時以前に予約しているため,
★,☆,10,2018/11/18 9:38,062-597-BANANA 062-598-BANANA,15652,乗客アプリ（目的地から）,6532,328,1,2,2018/11/18 9:38,,,35.448676 139.635696,横浜平和プラザホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:25,,2018/11/18 10:37,,2018/11/18 9:47,2018/11/18 9:47,0:00:00,0:00:00,,00,25,,,,2018/11/18 10:00,※10時以前に予約しているため,※52行と同一人物と思われるため一番短いものを採用
-,☆,10,2018/11/18 9:38,062-597-BANANA 062-598-BANANA,15653,乗客アプリ（目的地から）,6532,836,1,2,2018/11/18 9:39,,,35.448676 139.635696,横浜平和プラザホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:25,,2018/11/18 10:37,,,2018/11/18 9:38,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※51行と同一人物と思われるため一番短いものを採用
-,☆,10,2018/11/18 9:40,015-749-RED,15654,乗客アプリ（地図から）,3641,582,10,1,2018/11/18 9:52,,,35.443908 139.635249,イセザキ・モール,35.447541 139.644914,シルク博物館,2018/11/18 10:10,,2018/11/18 10:17,,,2018/11/18 9:40,0:00:00,0:00:00,,00,10,,,,2018/11/18 10:00,※10時以前に予約しているため,
★,☆,10,2018/11/18 9:50,073-715-ORANGE,15655,乗客アプリ（地図から）,3462,399,15,1,2018/11/18 9:50,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:11,,2018/11/18 10:25,,2018/11/18 10:00,2018/11/18 10:00,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※55行と同一人物と思われるため一番短いものを採用
★,☆,10,2018/11/18 9:54,073-715-ORANGE,15657,乗客アプリ（地図から）,3462,766,10,1,2018/11/18 9:54,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/18 10:11,,2018/11/18 10:25,,2018/11/18 10:04,2018/11/18 10:04,0:00:00,0:00:00,,00,07,,,,2018/11/18 10:00,※10時以前に予約しているため,※54行と同一人物と思われるため一番短いものを採用
★,☆,10,2018/11/18 9:56,023-762-GREEN 023-767-GREEN 023-761-GREEN,15659,乗客アプリ（地図から）,3615,185,1,3,2018/11/18 9:56,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:23,,2018/11/18 10:40,,2018/11/18 10:06,2018/11/18 10:06,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
-,☆,10,2018/11/18 9:56,023-762-GREEN 023-767-GREEN 023-761-GREEN,15661,乗客アプリ（地図から）,3615,738,1,3,2018/11/18 9:56,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:22,,2018/11/18 10:39,,,2018/11/18 9:56,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
★,☆,10,2018/11/18 9:57,023-762-GREEN 023-767-GREEN 023-761-GREEN,15662,乗客アプリ（地図から）,3615,812,11,3,2018/11/18 9:57,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:11,,2018/11/18 10:28,,2018/11/18 10:07,2018/11/18 10:07,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
-,☆,10,2018/11/18 9:57,023-762-GREEN 023-767-GREEN 023-761-GREEN,15663,乗客アプリ（地図から）,3615,51,11,3,2018/11/18 9:57,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:11,,2018/11/18 10:28,,,2018/11/18 9:57,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
★,☆,10,2018/11/18 9:57,113-938-SUN 113-939-SUN 111-646-SUN 113-923-SUN,15664,乗客アプリ（簡単予約）,4464,966,1,4,2018/11/18 9:58,,,35.445857 139.647636,ホテルモントレ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/18 10:19,,2018/11/18 10:26,,2018/11/18 10:07,2018/11/18 10:07,0:00:00,0:00:00,,00,12,,,,2018/11/18 10:00,※10時以前に予約しているため,
-,☆,10,2018/11/18 9:58,023-762-GREEN 023-767-GREEN 023-761-GREEN,15665,乗客アプリ（地図から）,3615,39,4,3,2018/11/18 9:58,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:11,,2018/11/18 10:28,,,2018/11/18 9:58,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
-,☆,10,2018/11/18 9:58,023-762-GREEN 023-767-GREEN 023-761-GREEN,15666,乗客アプリ（地図から）,3615,226,11,3,2018/11/18 9:59,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/18 10:11,,2018/11/18 10:28,,,2018/11/18 9:58,0:00:00,0:00:00,,00,,,,,2018/11/18 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
