,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,10,2018/11/30 10:03,075-998-ORANGE 075-997-ORANGE,22062,乗客アプリ（Myルートから）,5936,878,13,2,,2018/11/30 10:08,2018/11/30 10:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 10:08,2018/11/30 10:08,2018/11/30 10:25,2018/11/30 10:25,,2018/11/30 10:03,0:16:05,0:32:10,,00,05,,,,,,
-,-,10,2018/11/30 10:04,018-318-RED,22063,乗客アプリ（Myルートから）,7663,437,2,1,,2018/11/30 10:12,2018/11/30 10:21,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:15,2018/11/30 10:15,2018/11/30 10:28,2018/11/30 10:28,,2018/11/30 10:04,0:08:06,0:08:06,,00,08,,,,,,
-,-,10,2018/11/30 10:05,166-401-agekke,22064,乗客アプリ（地図から）,1885,498,4,1,,2018/11/30 10:09,2018/11/30 10:20,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/30 10:07,2018/11/30 10:07,2018/11/30 10:19,2018/11/30 10:19,,2018/11/30 10:05,0:10:17,0:10:17,,02,04,,,,,,
-,-,10,2018/11/30 10:05,065-452-BANANA,22065,乗客アプリ（地図から）,7602,49,11,1,,2018/11/30 10:13,2018/11/30 10:20,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:13,2018/11/30 10:13,2018/11/30 10:23,2018/11/30 10:23,,2018/11/30 10:05,0:07:41,0:07:41,,00,07,,,,,,
-,-,10,2018/11/30 10:06,065-824-BANANA 065-826-BANANA 065-825-BANANA,22066,乗客アプリ（地図から）,6347,552,15,3,,2018/11/30 10:09,2018/11/30 10:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/30 10:08,2018/11/30 10:08,2018/11/30 10:24,2018/11/30 10:24,,2018/11/30 10:06,0:10:05,0:30:15,,01,03,,,,,,
-,-,10,2018/11/30 10:06,115-006-SUN 115-479-SUN,22067,乗客アプリ（地図から）,7805,213,7,2,,2018/11/30 10:13,2018/11/30 10:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 10:14,2018/11/30 10:17,2018/11/30 10:24,2018/11/30 10:32,,2018/11/30 10:06,0:16:21,0:32:42,,00,06,,,,,,
-,-,10,2018/11/30 10:07,166-384-agekke,22068,乗客アプリ（Myルートから）,2171,809,3,1,,2018/11/30 10:16,2018/11/30 10:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 10:16,2018/11/30 10:16,2018/11/30 10:26,2018/11/30 10:26,,2018/11/30 10:07,0:08:12,0:08:12,,00,08,,,,,,
★,-,10,2018/11/30 10:08,007-572-BLUE,22069,乗客アプリ（Myルートから）,1358,777,7,1,,2018/11/30 10:17,2018/11/30 10:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 10:18,2018/11/30 10:18,2018/11/30 10:27,2018/11/30 10:31,2018/11/30 10:18,2018/11/30 10:18,0:12:35,0:12:35,,00,00,,,,,,
★,-,10,2018/11/30 10:09,007-359-BLUE,22070,乗客アプリ（Myルートから）,6060,462,7,1,,2018/11/30 10:21,2018/11/30 10:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/30 10:19,2018/11/30 10:19,2018/11/30 10:26,2018/11/30 10:26,2018/11/30 10:19,2018/11/30 10:19,0:05:18,0:05:18,,02,02,,,,,,
-,-,10,2018/11/30 10:12,166-368-agekke,22074,まちかど端末（乗降ポイントから）,0,436,10,1,,2018/11/30 10:16,2018/11/30 10:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 10:17,2018/11/30 10:17,2018/11/30 10:24,2018/11/30 10:24,,2018/11/30 10:12,0:04:38,0:04:38,,00,04,,,,,,
-,-,10,2018/11/30 10:14,063-796-BANANA,22075,乗客アプリ（目的地から）,7627,715,9,1,,2018/11/30 10:20,2018/11/30 10:29,35.448676 139.635696,横浜平和プラザホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:20,2018/11/30 10:20,2018/11/30 10:31,2018/11/30 10:31,,2018/11/30 10:14,0:08:22,0:08:22,,00,05,,,,,,
-,-,10,2018/11/30 10:14,166-360-agekke,22076,まちかど端末（店舗から）,0,999,3,1,,2018/11/30 10:16,2018/11/30 10:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/30 10:17,2018/11/30 10:17,2018/11/30 10:33,2018/11/30 10:33,,2018/11/30 10:14,0:12:48,0:12:48,,00,01,,,,,,
-,-,10,2018/11/30 10:15,064-728-BANANA 064-729-BANANA,22077,乗客アプリ（地図から）,4608,607,8,2,,2018/11/30 10:21,2018/11/30 10:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 10:21,2018/11/30 10:21,2018/11/30 10:26,2018/11/30 10:26,,2018/11/30 10:15,0:02:57,0:05:54,,00,06,,,,,,
-,-,10,2018/11/30 10:20,069-926-BANANA 069-923-BANANA 069-925-BANANA,22078,乗客アプリ（地図から）,7793,686,6,3,,2018/11/30 10:27,2018/11/30 10:39,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 10:27,2018/11/30 10:27,2018/11/30 10:45,2018/11/30 10:45,,2018/11/30 10:20,0:12:03,0:36:09,,00,06,,,,,,
★,-,10,2018/11/30 10:25,070-449-ORANGE 020-869-GREEN,22080,乗客アプリ（Myルートから）,3620,83,2,2,,2018/11/30 10:33,2018/11/30 10:39,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/30 10:35,2018/11/30 10:35,2018/11/30 10:44,2018/11/30 10:44,2018/11/30 10:35,2018/11/30 10:35,0:06:36,0:13:12,,00,00,,,,,,
-,-,10,2018/11/30 10:26,076-865-ORANGE 076-432-ORANGE,22082,乗客アプリ（Myルートから）,7699,699,13,2,,2018/11/30 10:33,2018/11/30 10:38,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:31,2018/11/30 10:31,2018/11/30 10:41,2018/11/30 10:41,,2018/11/30 10:26,0:05:17,0:10:34,,01,07,,,,,,
-,-,10,2018/11/30 10:29,010-789-RED,22083,乗客アプリ（目的地から）,1312,50,1,1,,2018/11/30 10:32,2018/11/30 10:39,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/30 10:31,2018/11/30 10:31,2018/11/30 10:40,2018/11/30 10:40,,2018/11/30 10:29,0:06:38,0:06:38,,00,03,,,,,,
-,-,10,2018/11/30 10:32,035-918-YELLOW,22084,まちかど端末（乗降ポイントから）,0,144,8,1,,2018/11/30 10:40,2018/11/30 10:44,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/30 10:39,2018/11/30 10:39,2018/11/30 10:45,2018/11/30 10:45,,2018/11/30 10:32,0:03:33,0:03:33,,00,08,,,,,,
-,-,10,2018/11/30 10:32,036-594-YELLOW,22086,まちかど端末（店舗から）,0,585,9,1,,2018/11/30 10:35,2018/11/30 10:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 10:34,2018/11/30 10:34,2018/11/30 10:43,2018/11/30 10:43,,2018/11/30 10:32,0:04:24,0:04:24,,00,02,,,,,,
-,-,10,2018/11/30 10:32,166-423-agekke,22088,乗客アプリ（地図から）,1751,329,7,1,,2018/11/30 10:39,2018/11/30 10:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447546 139.64358,横浜開港資料館,2018/11/30 10:39,2018/11/30 10:39,2018/11/30 10:51,2018/11/30 10:51,,2018/11/30 10:32,0:13:15,0:13:15,,00,06,,,,,,
-,-,10,2018/11/30 10:33,035-917-YELLOW,22089,まちかど端末（店舗から）,0,914,15,1,,2018/11/30 10:39,2018/11/30 10:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/30 10:42,2018/11/30 10:42,2018/11/30 10:53,2018/11/30 10:53,,2018/11/30 10:33,0:09:44,0:09:44,,00,06,,,,,,
★,-,10,2018/11/30 10:37,168-005-CAKE,22090,乗客アプリWeb（簡単予約）,5795,933,10,1,,2018/11/30 10:48,2018/11/30 10:57,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/11/30 10:47,2018/11/30 10:47,2018/11/30 10:58,2018/11/30 10:58,2018/11/30 10:47,2018/11/30 10:47,0:08:48,0:08:48,,00,00,,,,,,
-,-,10,2018/11/30 10:42,117-076-SUN,22091,乗客アプリ（目的地から）,5390,216,13,1,,2018/11/30 10:46,2018/11/30 10:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/11/30 10:45,2018/11/30 10:45,2018/11/30 10:53,2018/11/30 10:53,,2018/11/30 10:42,0:07:54,0:07:54,,00,03,,,,,,
-,-,10,2018/11/30 10:42,115-006-SUN,22093,乗客アプリ（地図から）,7805,148,2,1,,2018/11/30 10:45,2018/11/30 11:03,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 10:44,2018/11/30 10:44,2018/11/30 10:54,2018/11/30 10:54,,2018/11/30 10:42,0:17:51,0:17:51,,01,02,,,,,,
-,-,10,2018/11/30 10:43,010-352-RED,22094,乗客アプリ（Myルートから）,4852,81,9,1,,2018/11/30 10:48,2018/11/30 10:50,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/30 10:47,2018/11/30 10:47,2018/11/30 10:52,2018/11/30 10:52,,2018/11/30 10:43,0:02:11,0:02:11,,01,04,,,,,,
-,-,10,2018/11/30 10:45,036-065-YELLOW 035-868-YELLOW 036-064-YELLOW,22095,まちかど端末（店舗から）,0,661,6,3,,2018/11/30 10:50,2018/11/30 10:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/30 10:48,2018/11/30 10:50,2018/11/30 10:56,2018/11/30 11:06,,2018/11/30 10:45,0:06:23,0:19:09,,01,04,,,,,,
-,-,10,2018/11/30 10:46,035-810-YELLOW 035-808-YELLOW,22096,まちかど端末（店舗から）,0,668,3,2,,2018/11/30 11:01,2018/11/30 11:09,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 10:54,2018/11/30 10:54,2018/11/30 11:04,2018/11/30 11:04,,2018/11/30 10:46,0:07:45,0:15:30,,07,15,,,,,,
★,-,10,2018/11/30 10:47,069-926-BANANA 069-924-BANANA 069-922-BANANA,22097,まちかど端末（店舗から）,0,750,8,3,,2018/11/30 10:55,2018/11/30 11:07,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/30 10:56,2018/11/30 10:56,2018/11/30 11:13,2018/11/30 11:13,2018/11/30 10:56,2018/11/30 10:56,0:11:40,0:35:00,,00,00,,,,,,
-,-,10,2018/11/30 10:47,115-480-SUN,22098,乗客アプリ（地図から）,7813,98,11,1,,2018/11/30 10:49,2018/11/30 11:00,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 10:49,2018/11/30 10:49,2018/11/30 11:00,2018/11/30 11:00,,2018/11/30 10:47,0:11:41,0:11:41,,00,01,,,,,,
★,-,10,2018/11/30 10:48,024-517-GREEN 024-518-GREEN,22099,乗客アプリ（簡単予約）,3474,419,6,2,,2018/11/30 10:50,2018/11/30 11:05,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/30 10:58,2018/11/30 10:58,2018/11/30 11:16,2018/11/30 11:16,2018/11/30 10:58,2018/11/30 10:58,0:15:08,0:30:16,,00,00,,,,,,
-,-,10,2018/11/30 10:53,034-777-YELLOW 034-778-YELLOW,22100,乗客アプリ（簡単予約）,7724,205,9,2,,2018/11/30 11:00,2018/11/30 11:05,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 10:59,2018/11/30 11:00,2018/11/30 11:08,2018/11/30 11:09,,2018/11/30 10:53,0:05:20,0:10:40,,00,06,,,,,,
-,-,10,2018/11/30 10:53,115-002-SUN,22101,乗客アプリ（地図から）,6306,320,15,1,,2018/11/30 10:59,2018/11/30 11:05,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:59,2018/11/30 10:59,2018/11/30 11:08,2018/11/30 11:08,,2018/11/30 10:53,0:05:17,0:05:17,,00,05,,,,,,
-,-,10,2018/11/30 10:54,076-098-ORANGE 076-097-ORANGE,22102,まちかど端末（乗降ポイントから）,0,390,1,2,,2018/11/30 11:04,2018/11/30 11:16,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 10:57,2018/11/30 10:57,2018/11/30 11:09,2018/11/30 11:09,,2018/11/30 10:54,0:11:41,0:23:22,,07,09,,,,,,
-,-,10,2018/11/30 10:56,070-734-ORANGE 069-595-BANANA 070-735-ORANGE,22103,乗客アプリ（地図から）,7681,801,10,3,,2018/11/30 11:01,2018/11/30 11:06,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 11:03,2018/11/30 11:03,2018/11/30 11:14,2018/11/30 11:14,,2018/11/30 10:56,0:05:22,0:16:06,,00,04,,,,,,
-,☆,10,2018/11/30 9:33,165-912-staff,22050,乗客アプリ（目的地から）,716,68,5,1,2018/11/30 9:33,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/11/30 10:02,,2018/11/30 10:18,,,2018/11/30 9:33,0:00:00,0:00:00,,00,02,,,,2018/11/30 10:00,※10時以前に予約しているため,
★,☆,10,2018/11/30 9:33,069-926-BANANA,22051,乗客アプリ（簡単予約）,7793,825,5,1,2018/11/30 9:34,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/30 10:34,,2018/11/30 10:45,,2018/11/30 10:33,2018/11/30 10:33,0:00:00,0:00:00,,00,01,,,,,,
-,☆,10,2018/11/30 10:09,034-097-YELLOW,22071,乗客アプリ（地図から）,6763,75,10,1,2018/11/30 10:09,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/30 10:19,,2018/11/30 10:24,,,2018/11/30 10:09,0:00:00,0:00:00,,00,09,,,,※50行と同一人物と思われるため一番短いものを採用,,
-,☆,10,2018/11/30 10:10,064-729-BANANA 064-728-BANANA,22072,乗客アプリ（地図から）,4608,778,10,2,2018/11/30 10:11,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 10:20,,2018/11/30 10:26,,,2018/11/30 10:10,0:00:00,0:00:00,,00,10,,,,,,
-,☆,10,2018/11/30 10:11,034-097-YELLOW,22073,乗客アプリ（地図から）,6763,900,6,1,2018/11/30 10:11,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/30 10:21,,2018/11/30 10:26,,,2018/11/30 10:11,0:00:00,0:00:00,,00,,,,,※48行と同一人物と思われるため一番短いものを採用,,
-,☆,10,2018/11/30 10:21,076-432-ORANGE,22079,乗客アプリ（目的地から）,7699,70,1,1,2018/11/30 10:25,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 10:23,,2018/11/30 10:32,,,2018/11/30 10:21,0:00:00,0:00:00,,00,04,,,,,,
★,☆,10,2018/11/30 10:25,010-789-RED,22081,乗客アプリ（目的地から）,1312,274,15,1,2018/11/30 10:28,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/30 10:35,,2018/11/30 10:44,,2018/11/30 10:35,2018/11/30 10:35,0:00:00,0:00:00,,00,00,,,,,,
-,☆,10,2018/11/30 10:32,167-691-CAKE,22087,乗客アプリ（Myルートから）,6934,365,3,1,2018/11/30 10:32,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443659 139.650847,横浜マリンタワー,2018/11/30 10:34,,2018/11/30 10:40,,,2018/11/30 10:32,0:00:00,0:00:00,,00,01,,,,,,
-,-,11,2018/11/30 11:09,076-057-ORANGE,22107,乗客アプリ（地図から）,7817,530,2,1,,2018/11/30 11:14,2018/11/30 11:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 11:11,2018/11/30 11:12,2018/11/30 11:19,2018/11/30 11:19,,2018/11/30 11:09,0:07:16,0:07:16,544,02,05,06,04,,,,
-,-,11,2018/11/30 11:09,033-928-YELLOW,22108,乗客アプリ（目的地から）,5530,336,15,1,,2018/11/30 11:14,2018/11/30 11:18,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 11:12,2018/11/30 11:12,2018/11/30 11:17,2018/11/30 11:17,,2018/11/30 11:09,0:04:09,0:04:09,,02,04,,,,,,
-,-,11,2018/11/30 11:10,053-638-STRAWBERRY,22109,乗客アプリ（目的地から）,7759,727,10,1,,2018/11/30 11:11,2018/11/30 11:38,35.448676 139.635696,横浜平和プラザホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 11:11,2018/11/30 11:11,2018/11/30 11:23,2018/11/30 11:23,,2018/11/30 11:10,0:27:03,0:27:03,,00,01,,,,,,
-,-,11,2018/11/30 11:12,033-138-YELLOW 066-112-BANANA,22112,乗客アプリ（地図から）,1162,400,5,2,,2018/11/30 11:16,2018/11/30 11:23,35.448676 139.635696,横浜平和プラザホテル,35.454389 139.630904,横浜ランドマークタワー,2018/11/30 11:14,2018/11/30 11:14,2018/11/30 11:25,2018/11/30 11:25,,2018/11/30 11:12,0:07:13,0:14:26,,01,04,,,,,,
-,-,11,2018/11/30 11:12,168-016-CAKE,22113,乗客アプリWeb（地図から）,7824,635,6,1,,2018/11/30 11:17,2018/11/30 11:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/30 11:19,2018/11/30 11:19,2018/11/30 11:30,2018/11/30 11:30,,2018/11/30 11:12,0:08:57,0:08:57,,00,04,,,,,,
★,-,11,2018/11/30 11:13,065-824-BANANA 065-826-BANANA 065-825-BANANA,22114,乗客アプリ（地図から）,6347,982,10,3,,2018/11/30 11:23,2018/11/30 11:44,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 11:23,2018/11/30 11:23,2018/11/30 11:43,2018/11/30 11:43,2018/11/30 11:23,2018/11/30 11:23,0:20:30,1:01:30,,00,00,,,,,,
-,-,11,2018/11/30 11:16,035-919-YELLOW 035-920-YELLOW,22115,まちかど端末（店舗から）,0,41,7,2,,2018/11/30 11:20,2018/11/30 11:37,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/30 11:19,2018/11/30 11:19,2018/11/30 11:34,2018/11/30 11:44,,2018/11/30 11:16,0:16:57,0:33:54,,01,03,,,,,,
★,-,11,2018/11/30 11:17,012-735-RED 012-740-RED,22117,乗客アプリ（地図から）,7607,526,7,2,,2018/11/30 11:25,2018/11/30 11:35,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/30 11:27,2018/11/30 11:27,2018/11/30 11:41,2018/11/30 11:41,2018/11/30 11:27,2018/11/30 11:27,0:10:03,0:20:06,,00,00,,,,,,
-,-,11,2018/11/30 11:18,113-597-SUN,22118,乗客アプリ（地図から）,5119,174,13,1,,2018/11/30 11:26,2018/11/30 11:38,35.441441 139.648505,横浜中華街朱雀門,35.454389 139.630904,横浜ランドマークタワー,2018/11/30 11:24,2018/11/30 11:24,2018/11/30 11:39,2018/11/30 11:45,,2018/11/30 11:18,0:11:56,0:11:56,,02,07,,,,,,
★,-,11,2018/11/30 11:20,063-036-BANANA 063-037-BANANA,22119,乗客アプリ（目的地から）,5476,245,13,2,,2018/11/30 11:29,2018/11/30 11:40,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 11:30,2018/11/30 11:30,2018/11/30 11:49,2018/11/30 11:49,2018/11/30 11:30,2018/11/30 11:30,0:11:02,0:22:04,,00,00,,,,,,
-,-,11,2018/11/30 11:21,115-006-SUN 115-479-SUN,22120,乗客アプリ（地図から）,7805,814,3,2,,2018/11/30 11:25,2018/11/30 11:42,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 11:25,2018/11/30 11:25,2018/11/30 11:43,2018/11/30 11:43,,2018/11/30 11:21,0:17:24,0:34:48,,00,04,,,,,,
