,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,13,2018/12/4 13:47,033-691-YELLOW,24801,乗客アプリ（目的地から）,6775,776,5,1,,2018/12/4 13:56,2018/12/4 14:05,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/4 13:55,2018/12/4 13:55,2018/12/4 14:09,2018/12/4 14:09,,2018/12/4 13:47,0:08:57,0:08:57,,01,09,,,,,
-,-,13,2018/12/4 13:48,031-009-YELLOW,24802,乗客アプリ（目的地から）,3162,684,11,1,,2018/12/4 13:55,2018/12/4 14:04,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/12/4 13:55,2018/12/4 13:55,2018/12/4 14:05,2018/12/4 14:05,,2018/12/4 13:48,0:08:52,0:08:52,,00,06,,,,,
-,-,13,2018/12/4 13:50,034-533-YELLOW,24803,まちかど端末（乗降ポイントから）,0,732,10,1,,2018/12/4 13:54,2018/12/4 14:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/12/4 13:53,2018/12/4 13:55,2018/12/4 14:08,2018/12/4 14:09,,2018/12/4 13:50,0:08:15,0:08:15,,01,04,,,,,
-,-,13,2018/12/4 13:52,168-162-CAKE,24806,乗客アプリWeb（地図から）,5711,913,8,1,,2018/12/4 13:57,2018/12/4 14:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/4 13:58,2018/12/4 13:58,2018/12/4 14:07,2018/12/4 14:07,,2018/12/4 13:52,0:06:24,0:06:24,,00,04,,,,,
-,-,13,2018/12/4 13:59,037-361-YELLOW 037-362-YELLOW,24808,乗客アプリ（地図から）,6661,288,15,2,,2018/12/4 14:02,2018/12/4 14:09,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 14:04,2018/12/4 14:04,2018/12/4 14:15,2018/12/4 14:15,,2018/12/4 13:59,0:06:50,0:13:40,,00,03,,,,,
★,☆,13,2018/12/4 12:02,017-132-RED,24720,乗客アプリ（地図から）,6822,481,8,1,2018/12/4 12:02,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 13:02,,2018/12/4 13:17,,2018/12/4 13:02,2018/12/4 13:02,0:00:00,0:00:00,,00,00,,,,,
-,☆,13,2018/12/4 13:12,035-004-YELLOW,24782,乗客アプリ（地図から）,7680,54,2,1,2018/12/4 13:12,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447541 139.644914,シルク博物館,2018/12/4 13:22,,2018/12/4 13:38,,,2018/12/4 13:12,0:00:00,0:00:00,,00,09,,,,,
-,☆,13,2018/12/4 13:38,032-861-YELLOW,24794,乗客アプリ（目的地から）,3988,544,2,1,2018/12/4 13:40,,,35.441002 139.650809,横浜元町ショッピングストリート,35.447541 139.644914,シルク博物館,2018/12/4 13:41,,2018/12/4 13:49,,,2018/12/4 13:38,0:00:00,0:00:00,,00,03,,,,,
-,☆,13,2018/12/4 13:38,032-862-YELLOW,24795,乗客アプリ（簡単予約）,3989,695,6,1,2018/12/4 13:39,,,35.441002 139.650809,横浜元町ショッピングストリート,35.447541 139.644914,シルク博物館,2018/12/4 13:45,,2018/12/4 13:53,,,2018/12/4 13:38,0:00:00,0:00:00,,00,06,,,,,
★,-,14,2018/12/4 13:51,168-160-CAKE,24804,乗客アプリWeb（地図から）,8294,181,10,3,,2018/12/4 14:50,2018/12/4 14:59,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 14:50,2018/12/4 14:50,2018/12/4 15:06,2018/12/4 15:07,2018/12/4 14:50,2018/12/4 14:50,0:09:04,0:27:12,790,00,00,05,03,,,
★,-,14,2018/12/4 13:52,035-004-YELLOW,24805,乗客アプリ（地図から）,7680,704,8,1,,2018/12/4 14:47,2018/12/4 15:03,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447541 139.644914,シルク博物館,2018/12/4 14:52,2018/12/4 14:52,2018/12/4 15:08,2018/12/4 15:13,2018/12/4 14:52,2018/12/4 14:52,0:16:03,0:16:03,,00,00,,,,,
-,-,14,2018/12/4 14:02,037-389-YELLOW 037-377-YELLOW,24810,まちかど端末（店舗から）,0,419,9,2,,2018/12/4 14:05,2018/12/4 14:11,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/4 14:04,2018/12/4 14:04,2018/12/4 14:15,2018/12/4 14:15,,2018/12/4 14:02,0:06:46,0:13:32,,00,02,,,,,
-,-,14,2018/12/4 14:07,037-379-YELLOW 037-378-YELLOW 037-380-YELLOW 036-663-YELLOW,24811,まちかど端末（店舗から）,0,577,5,4,,2018/12/4 14:09,2018/12/4 14:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.447541 139.644914,シルク博物館,2018/12/4 14:08,2018/12/4 14:08,2018/12/4 14:19,2018/12/4 14:19,,2018/12/4 14:07,0:04:29,0:17:56,,01,02,,,,,
-,-,14,2018/12/4 14:07,077-222-ORANGE,24813,まちかど端末（乗降ポイントから）,0,513,1,1,,2018/12/4 14:10,2018/12/4 14:18,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 14:09,2018/12/4 14:09,2018/12/4 14:18,2018/12/4 14:18,,2018/12/4 14:07,0:07:47,0:07:47,,00,03,,,,,
-,-,14,2018/12/4 14:10,035-025-YELLOW 035-026-YELLOW 035-024-YELLOW,24815,まちかど端末（店舗から）,0,609,7,3,,2018/12/4 14:14,2018/12/4 14:21,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/4 14:14,2018/12/4 14:14,2018/12/4 14:24,2018/12/4 14:24,,2018/12/4 14:10,0:07:03,0:21:09,,00,03,,,,,
★,-,14,2018/12/4 14:13,120-761-SKY 076-170-ORANGE,24816,乗客アプリ（地図から）,8105,660,4,2,,2018/12/4 14:17,2018/12/4 14:29,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 14:23,2018/12/4 14:23,2018/12/4 14:40,2018/12/4 14:40,2018/12/4 14:23,2018/12/4 14:23,0:11:49,0:23:38,,00,00,,,,,
-,-,14,2018/12/4 14:14,166-238-agekke,24817,乗客アプリ（目的地から）,5169,534,6,1,,2018/12/4 14:18,2018/12/4 14:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/4 14:22,2018/12/4 14:22,2018/12/4 14:39,2018/12/4 14:39,,2018/12/4 14:14,0:08:54,0:08:54,,00,03,,,,,
-,-,14,2018/12/4 14:14,166-214-agekke,24818,乗客アプリ（地図から）,1727,767,1,1,,2018/12/4 14:18,2018/12/4 14:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 14:19,2018/12/4 14:19,2018/12/4 14:27,2018/12/4 14:27,,2018/12/4 14:14,0:05:00,0:05:00,,00,03,,,,,
-,-,14,2018/12/4 14:14,066-558-BANANA 065-829-BANANA,24819,乗客アプリ（地図から）,6347,595,2,2,,2018/12/4 14:21,2018/12/4 14:26,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/4 14:20,2018/12/4 14:20,2018/12/4 14:28,2018/12/4 14:28,,2018/12/4 14:14,0:04:57,0:09:54,,00,06,,,,,
-,-,14,2018/12/4 14:15,166-254-agekke,24820,乗客アプリ（目的地から）,1328,899,8,1,,2018/12/4 14:19,2018/12/4 14:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/4 14:20,2018/12/4 14:20,2018/12/4 14:34,2018/12/4 14:34,,2018/12/4 14:15,0:09:49,0:09:49,,00,03,,,,,
★,-,14,2018/12/4 14:16,103-599-SNOW 103-601-SNOW 103-602-SNOW,24821,乗客アプリ（目的地から）,5710,312,15,3,,2018/12/4 14:28,2018/12/4 14:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/4 14:28,2018/12/4 14:28,2018/12/4 14:37,2018/12/4 14:37,2018/12/4 14:26,2018/12/4 14:26,0:05:09,0:15:27,,00,01,,,,,
-,-,14,2018/12/4 14:19,064-593-BANANA 064-594-BANANA,24822,まちかど端末（乗降ポイントから）,0,111,9,2,,2018/12/4 14:21,2018/12/4 14:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/4 14:20,2018/12/4 14:20,2018/12/4 14:31,2018/12/4 14:31,,2018/12/4 14:19,0:05:55,0:11:50,,00,02,,,,,
-,-,14,2018/12/4 14:19,166-222-agekke,24823,乗客アプリ（地図から）,3945,686,7,1,,2018/12/4 14:26,2018/12/4 14:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 14:28,2018/12/4 14:28,2018/12/4 14:40,2018/12/4 14:40,,2018/12/4 14:19,0:06:01,0:06:01,,00,06,,,,,
-,-,14,2018/12/4 14:22,077-263-ORANGE 077-245-ORANGE,24824,乗客アプリ（地図から）,8288,754,13,2,,2018/12/4 14:33,2018/12/4 14:42,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/4 14:28,2018/12/4 14:34,2018/12/4 14:45,2018/12/4 14:52,,2018/12/4 14:22,0:08:57,0:17:54,,05,11,,,,,
-,-,14,2018/12/4 14:26,116-928-SUN 116-929-SUN 116-927-SUN,24825,乗客アプリ（目的地から）,6363,603,11,3,,2018/12/4 14:34,2018/12/4 14:37,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/4 14:33,2018/12/4 14:36,2018/12/4 14:39,2018/12/4 14:41,,2018/12/4 14:26,0:03:19,0:09:57,,00,08,,,,,
★,-,14,2018/12/4 14:26,012-431-RED,24826,まちかど端末（店舗から）,0,237,10,1,,2018/12/4 14:32,2018/12/4 14:59,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 14:36,2018/12/4 14:36,2018/12/4 15:05,2018/12/4 15:05,2018/12/4 14:36,2018/12/4 14:36,0:26:54,0:26:54,,00,00,,,,,
-,-,14,2018/12/4 14:29,077-002-ORANGE,24827,乗客アプリ（地図から）,8298,453,15,1,,2018/12/4 14:33,2018/12/4 14:38,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 14:35,2018/12/4 14:35,2018/12/4 14:46,2018/12/4 14:46,,2018/12/4 14:29,0:04:19,0:04:19,,00,04,,,,,
★,-,14,2018/12/4 14:30,118-418-SUN 118-417-SUN,24829,乗客アプリ（簡単予約）,8300,984,9,2,,2018/12/4 14:38,2018/12/4 15:01,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 14:40,2018/12/4 14:40,2018/12/4 14:59,2018/12/4 15:02,2018/12/4 14:40,2018/12/4 14:40,0:22:38,0:45:16,,00,00,,,,,
-,-,14,2018/12/4 14:30,166-230-agekke,24830,乗客アプリ（目的地から）,2424,354,5,1,,2018/12/4 14:35,2018/12/4 14:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/4 14:39,2018/12/4 14:39,2018/12/4 14:56,2018/12/4 14:56,,2018/12/4 14:30,0:10:21,0:10:21,,00,05,,,,,
-,-,14,2018/12/4 14:30,168-151-CAKE,24831,乗客アプリWeb（地図から）,8158,777,6,2,,2018/12/4 14:35,2018/12/4 14:53,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 14:35,2018/12/4 14:35,2018/12/4 14:52,2018/12/4 14:52,,2018/12/4 14:30,0:18:31,0:37:02,,00,04,,,,,
-,-,14,2018/12/4 14:31,166-310-agekke,24833,まちかど端末（乗降ポイントから）,0,568,9,1,,2018/12/4 14:34,2018/12/4 14:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 14:36,2018/12/4 14:36,2018/12/4 14:53,2018/12/4 14:53,,2018/12/4 14:31,0:22:59,0:22:59,,00,03,,,,,
-,-,14,2018/12/4 14:32,020-292-GREEN,24835,乗客アプリ（簡単予約）,3808,987,13,1,,2018/12/4 14:35,2018/12/4 14:43,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 14:35,2018/12/4 14:35,2018/12/4 14:56,2018/12/4 14:56,,2018/12/4 14:32,0:08:12,0:08:12,,00,02,,,,,
★,-,14,2018/12/4 14:32,024-039-GREEN 024-038-GREEN,24836,乗客アプリ（目的地から）,3975,856,7,2,,2018/12/4 14:41,2018/12/4 14:57,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/4 14:43,2018/12/4 14:43,2018/12/4 14:55,2018/12/4 15:04,2018/12/4 14:42,2018/12/4 14:42,0:15:50,0:31:40,,00,00,,,,,
-,-,14,2018/12/4 14:33,012-660-RED 012-653-RED,24837,まちかど端末（店舗から）,0,270,11,2,,2018/12/4 14:38,2018/12/4 15:02,35.441002 139.650809,横浜元町ショッピングストリート,35.453715 139.638133,横浜ワールドポーターズ,2018/12/4 14:43,2018/12/4 14:43,2018/12/4 14:59,2018/12/4 15:05,,2018/12/4 14:33,0:23:23,0:46:46,,00,05,,,,,
-,-,14,2018/12/4 14:34,116-124-SUN 116-125-SUN,24838,乗客アプリ（目的地から）,4860,577,11,2,,2018/12/4 14:44,2018/12/4 14:52,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/12/4 14:44,2018/12/4 14:44,2018/12/4 14:55,2018/12/4 14:55,,2018/12/4 14:34,0:08:30,0:17:00,,00,10,,,,,
-,-,14,2018/12/4 14:38,016-278-RED 016-277-RED,24839,乗客アプリ（地図から）,1457,721,6,2,,2018/12/4 14:42,2018/12/4 14:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 14:44,2018/12/4 14:44,2018/12/4 14:58,2018/12/4 14:58,,2018/12/4 14:38,0:10:48,0:21:36,,00,04,,,,,
-,-,14,2018/12/4 14:38,035-174-YELLOW 035-175-YELLOW,24840,まちかど端末（乗降ポイントから）,0,356,8,2,,2018/12/4 14:47,2018/12/4 14:56,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 14:47,2018/12/4 14:47,2018/12/4 15:07,2018/12/4 15:07,,2018/12/4 14:38,0:09:14,0:18:28,,00,09,,,,,
★,-,14,2018/12/4 14:39,035-988-YELLOW,24841,乗客アプリ（地図から）,4624,324,13,1,,2018/12/4 14:50,2018/12/4 15:09,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 14:57,2018/12/4 14:57,2018/12/4 15:11,2018/12/4 15:20,2018/12/4 14:49,2018/12/4 14:49,0:19:08,0:19:08,,00,01,,,,,
-,-,14,2018/12/4 14:39,031-009-YELLOW,24843,乗客アプリ（目的地から）,3162,949,7,1,,2018/12/4 14:42,2018/12/4 14:57,35.443908 139.635249,イセザキ・モール,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/4 14:44,2018/12/4 14:44,2018/12/4 14:54,2018/12/4 14:54,,2018/12/4 14:39,0:14:59,0:14:59,,00,02,,,,,
★,-,14,2018/12/4 14:40,036-290-YELLOW,24844,乗客アプリ（目的地から）,6597,509,9,1,,2018/12/4 14:51,2018/12/4 15:01,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 14:50,2018/12/4 14:50,2018/12/4 15:09,2018/12/4 15:09,2018/12/4 14:50,2018/12/4 14:50,0:09:50,0:09:50,,01,01,,,,,
-,-,14,2018/12/4 14:43,026-238-GREEN 026-249-GREEN 027-401-GREEN,24849,乗客アプリ（Myルートから）,8191,691,4,3,,2018/12/4 15:14,2018/12/4 15:35,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 15:12,2018/12/4 15:12,2018/12/4 15:37,2018/12/4 15:40,,2018/12/4 14:43,0:20:59,1:02:57,,01,31,,,,,
-,-,14,2018/12/4 14:46,066-271-BANANA,24852,乗客アプリ（目的地から）,4091,954,13,1,,2018/12/4 14:56,2018/12/4 15:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/4 15:04,2018/12/4 15:04,2018/12/4 15:22,2018/12/4 15:22,,2018/12/4 14:46,0:14:59,0:14:59,,00,10,,,,,
-,-,14,2018/12/4 14:48,037-251-YELLOW 037-270-YELLOW,24853,まちかど端末（店舗から）,0,453,1,2,,2018/12/4 14:56,2018/12/4 15:05,35.441002 139.650809,横浜元町ショッピングストリート,35.447541 139.644914,シルク博物館,2018/12/4 14:53,2018/12/4 14:55,2018/12/4 15:02,2018/12/4 15:05,,2018/12/4 14:48,0:09:36,0:19:12,,02,07,,,,,
-,-,14,2018/12/4 14:48,166-230-agekke,24854,乗客アプリ（目的地から）,2424,755,2,1,,2018/12/4 14:55,2018/12/4 15:01,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 14:56,2018/12/4 14:56,2018/12/4 15:03,2018/12/4 15:03,,2018/12/4 14:48,0:06:25,0:06:25,,00,06,,,,,
-,-,14,2018/12/4 14:54,077-262-ORANGE 077-261-ORANGE,24855,まちかど端末（店舗から）,0,554,1,2,,2018/12/4 14:56,2018/12/4 15:12,35.441002 139.650809,横浜元町ショッピングストリート,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/4 14:56,2018/12/4 14:56,2018/12/4 15:20,2018/12/4 15:20,,2018/12/4 14:54,0:15:50,0:31:40,,00,02,,,,,
-,-,14,2018/12/4 14:54,077-001-ORANGE,24856,まちかど端末（店舗から）,0,267,11,1,,2018/12/4 15:10,2018/12/4 15:14,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 15:10,2018/12/4 15:10,2018/12/4 15:15,2018/12/4 15:15,,2018/12/4 14:54,0:04:53,0:04:53,,00,16,,,,,
-,-,14,2018/12/4 14:55,076-172-ORANGE 076-171-ORANGE 076-173-ORANGE,24857,まちかど端末（店舗から）,0,990,10,3,,2018/12/4 15:05,2018/12/4 15:14,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 15:05,2018/12/4 15:05,2018/12/4 15:18,2018/12/4 15:18,,2018/12/4 14:55,0:09:08,0:27:24,,00,10,,,,,
-,-,14,2018/12/4 14:55,077-002-ORANGE,24859,乗客アプリ（地図から）,8298,912,8,1,,2018/12/4 14:58,2018/12/4 15:07,35.452963 139.642093,横浜赤レンガ倉庫,35.443704 139.651332,ホテルメルパルク横浜,2018/12/4 15:00,2018/12/4 15:00,2018/12/4 15:12,2018/12/4 15:14,,2018/12/4 14:55,0:08:56,0:08:56,,00,02,,,,,
-,-,14,2018/12/4 14:56,116-940-SUN 116-941-SUN,24860,まちかど端末（店舗から）,0,131,8,2,,2018/12/4 14:58,2018/12/4 15:06,35.452963 139.642093,横浜赤レンガ倉庫,35.443659 139.650847,横浜マリンタワー,2018/12/4 15:01,2018/12/4 15:01,2018/12/4 15:13,2018/12/4 15:13,,2018/12/4 14:56,0:08:43,0:17:26,,00,02,,,,,
-,-,14,2018/12/4 14:56,116-928-SUN 116-929-SUN 116-927-SUN,24861,乗客アプリ（目的地から）,6363,506,2,3,,2018/12/4 15:07,2018/12/4 15:20,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 15:04,2018/12/4 15:04,2018/12/4 15:21,2018/12/4 15:21,,2018/12/4 14:56,0:13:21,0:40:03,,02,10,,,,,
★,☆,14,2018/12/4 13:57,010-329-RED 008-275-BLUE 008-261-BLUE,24807,乗客アプリ（目的地から）,4743,49,1,3,2018/12/4 13:58,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 14:57,,2018/12/4 15:16,,2018/12/4 14:57,2018/12/4 14:57,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/12/4 14:01,024-039-GREEN 024-038-GREEN,24809,乗客アプリ（目的地から）,3975,687,11,2,2018/12/4 14:01,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/4 14:11,,2018/12/4 14:23,,2018/12/4 14:11,2018/12/4 14:11,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/12/4 14:07,103-599-SNOW 103-601-SNOW 103-602-SNOW,24812,乗客アプリ（目的地から）,5710,198,7,3,2018/12/4 14:09,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/4 14:17,,2018/12/4 14:26,,2018/12/4 14:17,2018/12/4 14:17,0:00:00,0:00:00,,00,00,,,,,
-,☆,14,2018/12/4 14:08,120-761-SKY 076-170-ORANGE,24814,乗客アプリ（地図から）,8105,940,3,2,2018/12/4 14:10,,,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 14:10,,2018/12/4 14:27,,,2018/12/4 14:08,0:00:00,0:00:00,,00,02,,,,,
★,☆,14,2018/12/4 14:29,024-039-GREEN 024-038-GREEN,24828,乗客アプリ（目的地から）,3975,452,6,2,2018/12/4 14:29,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/4 14:39,,2018/12/4 14:51,,2018/12/4 14:39,2018/12/4 14:39,0:00:00,0:00:00,,00,00,,,,"※204,205行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/12/4 14:30,024-039-GREEN 024-038-GREEN,24832,乗客アプリ（目的地から）,3975,406,7,2,2018/12/4 14:31,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/4 14:44,,2018/12/4 14:56,,,2018/12/4 14:30,0:00:00,0:00:00,,00,,,,,"※203,205行と同一人物と思われるため一番短いものを採用",
-,☆,14,2018/12/4 14:31,024-039-GREEN 024-038-GREEN,24834,乗客アプリ（目的地から）,3975,640,7,2,2018/12/4 14:32,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/4 14:42,,2018/12/4 14:54,,,2018/12/4 14:31,0:00:00,0:00:00,,00,,,,,"※204,203行と同一人物と思われるため一番短いものを採用",
★,☆,14,2018/12/4 14:40,026-238-GREEN 026-249-GREEN 027-401-GREEN,24845,乗客アプリ（地図から）,8191,21,3,3,2018/12/4 14:40,,,35.443073 139.651914,横浜人形の家,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 15:06,,2018/12/4 15:30,,2018/12/4 14:50,2018/12/4 14:50,0:00:00,0:00:00,,00,15,,,,※同一人物と思われるため一番短いものを採用,
★,☆,14,2018/12/4 14:41,026-238-GREEN 026-249-GREEN 027-401-GREEN,24846,乗客アプリ（地図から）,8191,294,3,3,2018/12/4 14:41,,,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 15:06,,2018/12/4 15:30,,2018/12/4 14:51,2018/12/4 14:51,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/12/4 14:42,026-238-GREEN 026-249-GREEN 027-401-GREEN,24847,乗客アプリ（地図から）,8191,432,3,3,2018/12/4 14:42,,,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 15:10,,2018/12/4 15:34,,,2018/12/4 14:42,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/12/4 14:43,026-238-GREEN 026-249-GREEN 027-401-GREEN,24848,乗客アプリ（地図から）,8191,817,3,3,2018/12/4 14:43,,,35.443073 139.651914,横浜人形の家,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 15:10,,2018/12/4 15:34,,,2018/12/4 14:43,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/12/4 14:44,035-223-YELLOW 035-224-YELLOW 035-222-YELLOW,24850,乗客アプリ（地図から）,8301,124,3,3,2018/12/4 14:53,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 15:12,,2018/12/4 15:22,,,2018/12/4 14:44,0:00:00,0:00:00,,00,27,,,,,
-,☆,14,2018/12/4 14:59,056-364-STRAWBERRY,24862,乗客アプリ（地図から）,1706,354,15,1,2018/12/4 15:02,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 15:19,,2018/12/4 15:33,,,2018/12/4 14:59,0:00:00,0:00:00,,00,20,,,,,
★,-,15,2018/12/4 14:39,118-821-SUN,24842,乗客アプリ（地図から）,7811,729,5,1,,2018/12/4 15:36,2018/12/4 15:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 15:39,2018/12/4 15:39,2018/12/4 15:52,2018/12/4 15:52,2018/12/4 15:39,2018/12/4 15:39,0:08:00,0:08:00,723,00,00,08,07,,,
★,-,15,2018/12/4 14:45,010-329-RED 008-275-BLUE 008-261-BLUE,24851,乗客アプリ（Myルートから）,4743,204,3,3,,2018/12/4 15:41,2018/12/4 16:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 15:45,2018/12/4 15:45,2018/12/4 16:04,2018/12/4 16:10,2018/12/4 15:45,2018/12/4 15:45,0:19:46,0:59:18,,00,00,,,,,
★,-,15,2018/12/4 14:55,002-188-BLUE,24858,乗客アプリ（簡単予約）,3867,814,9,1,,2018/12/4 15:03,2018/12/4 15:12,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/12/4 15:10,2018/12/4 15:10,2018/12/4 15:22,2018/12/4 15:22,2018/12/4 15:05,2018/12/4 15:05,0:08:24,0:08:24,,00,00,,,,,
