,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,10,2018/12/1 10:07,166-418-agekke,22740,乗客アプリ（地図から）,3625,657,5,1,,2018/12/1 10:09,2018/12/1 10:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/1 10:11,2018/12/1 10:11,2018/12/1 10:25,2018/12/1 10:25,,2018/12/1 10:07,0:09:59,0:09:59,,00,02,,,,,,
-,-,10,2018/12/1 10:07,075-754-ORANGE 075-755-ORANGE,22741,まちかど端末（店舗から）,0,598,10,2,,2018/12/1 10:10,2018/12/1 10:23,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/1 10:09,2018/12/1 10:09,2018/12/1 10:22,2018/12/1 10:37,,2018/12/1 10:07,0:12:21,0:24:42,,01,03,,,,,,
-,-,10,2018/12/1 10:08,117-301-SUN,22742,まちかど端末（店舗から）,0,863,15,1,,2018/12/1 10:16,2018/12/1 10:35,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:17,2018/12/1 10:17,2018/12/1 10:29,2018/12/1 10:29,,2018/12/1 10:08,0:18:49,0:18:49,,00,08,,,,,,
★,-,10,2018/12/1 10:09,105-093-SNOW 105-092-SNOW,22744,乗客アプリ（地図から）,6814,479,6,2,,2018/12/1 11:05,2018/12/1 11:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/1 11:09,2018/12/1 11:09,2018/12/1 11:20,2018/12/1 11:29,2018/12/1 11:09,2018/12/1 11:09,0:19:58,0:39:56,,00,00,,,,,,
-,-,10,2018/12/1 10:11,034-358-YELLOW 075-017-ORANGE,22745,まちかど端末（店舗から）,0,384,2,2,,2018/12/1 10:15,2018/12/1 10:19,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:14,2018/12/1 10:14,2018/12/1 10:24,2018/12/1 10:24,,2018/12/1 10:11,0:04:27,0:08:54,,00,03,,,,,,
-,-,10,2018/12/1 10:14,036-669-YELLOW 036-668-YELLOW,22746,まちかど端末（店舗から）,0,502,13,2,,2018/12/1 10:18,2018/12/1 10:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/1 10:17,2018/12/1 10:17,2018/12/1 10:27,2018/12/1 10:27,,2018/12/1 10:14,0:08:19,0:16:38,,01,03,,,,,,
-,-,10,2018/12/1 10:15,027-872-GREEN,22747,乗客アプリ（地図から）,4032,962,14,1,,2018/12/1 10:19,2018/12/1 10:28,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/1 10:19,2018/12/1 10:19,2018/12/1 10:36,2018/12/1 10:36,,2018/12/1 10:15,0:09:22,0:09:22,,00,04,,,,,,
-,-,10,2018/12/1 10:17,035-886-YELLOW,22749,乗客アプリ（目的地から）,4820,741,7,1,,2018/12/1 10:20,2018/12/1 10:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/1 10:20,2018/12/1 10:20,2018/12/1 10:31,2018/12/1 10:31,,2018/12/1 10:17,0:11:29,0:11:29,,00,03,,,,,,
★,-,10,2018/12/1 10:18,033-192-YELLOW,22750,乗客アプリ（目的地から）,7698,638,15,1,,2018/12/1 10:27,2018/12/1 10:35,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:28,2018/12/1 10:28,2018/12/1 10:38,2018/12/1 10:38,2018/12/1 10:28,2018/12/1 10:28,0:08:38,0:08:38,,00,00,,,,,,
-,-,10,2018/12/1 10:19,076-192-ORANGE,22752,まちかど端末（店舗から）,0,72,3,1,,2018/12/1 10:25,2018/12/1 10:33,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/12/1 10:23,2018/12/1 10:23,2018/12/1 10:37,2018/12/1 10:37,,2018/12/1 10:19,0:08:17,0:08:17,,01,05,,,,,,
-,-,10,2018/12/1 10:22,026-644-GREEN,22753,まちかど端末（店舗から）,0,941,12,1,,2018/12/1 10:26,2018/12/1 10:31,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/1 10:28,2018/12/1 10:28,2018/12/1 10:37,2018/12/1 10:37,,2018/12/1 10:22,0:04:49,0:04:49,,00,04,,,,,,
★,-,10,2018/12/1 10:28,031-327-YELLOW 028-563-GREEN,22754,乗客アプリ（地図から）,2855,549,2,2,,2018/12/1 10:41,2018/12/1 10:53,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/1 10:38,2018/12/1 10:38,2018/12/1 10:55,2018/12/1 10:55,2018/12/1 10:38,2018/12/1 10:38,0:12:17,0:24:34,,02,02,,,,,,
-,-,10,2018/12/1 10:32,166-434-agekke,22755,まちかど端末（乗降ポイントから）,0,545,1,1,,2018/12/1 10:41,2018/12/1 10:50,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/1 10:37,2018/12/1 10:37,2018/12/1 10:45,2018/12/1 10:50,,2018/12/1 10:32,0:09:08,0:09:08,,03,08,,,,,,
★,-,10,2018/12/1 10:32,022-323-GREEN 022-322-GREEN,22756,乗客アプリ（地図から）,7916,511,1,2,,2018/12/1 10:42,2018/12/1 10:50,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:42,2018/12/1 10:42,2018/12/1 10:55,2018/12/1 10:55,2018/12/1 10:42,2018/12/1 10:42,0:07:49,0:15:38,,00,00,,,,,,
-,-,10,2018/12/1 10:33,166-382-agekke,22757,まちかど端末（乗降ポイントから）,0,377,5,1,,2018/12/1 10:35,2018/12/1 10:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/12/1 10:36,2018/12/1 10:36,2018/12/1 10:51,2018/12/1 10:51,,2018/12/1 10:33,0:12:02,0:12:02,,00,02,,,,,,
-,-,10,2018/12/1 10:35,032-676-YELLOW 032-677-YELLOW,22758,まちかど端末（乗降ポイントから）,0,339,6,2,,2018/12/1 10:40,2018/12/1 10:50,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/1 10:38,2018/12/1 10:38,2018/12/1 10:50,2018/12/1 10:50,,2018/12/1 10:35,0:10:22,0:20:44,,02,05,,,,,,
-,-,10,2018/12/1 10:37,012-644-RED,22759,まちかど端末（店舗から）,0,323,10,1,,2018/12/1 10:39,2018/12/1 10:46,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/1 10:39,2018/12/1 10:39,2018/12/1 10:48,2018/12/1 10:48,,2018/12/1 10:37,0:07:27,0:07:27,,00,01,,,,,,
-,-,10,2018/12/1 10:38,033-642-YELLOW,22760,まちかど端末（乗降ポイントから）,0,787,11,1,,2018/12/1 10:40,2018/12/1 10:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/1 10:40,2018/12/1 10:40,2018/12/1 10:50,2018/12/1 10:50,,2018/12/1 10:38,0:06:45,0:06:45,,00,02,,,,,,
-,-,10,2018/12/1 10:38,034-534-YELLOW,22761,まちかど端末（乗降ポイントから）,0,29,9,1,,2018/12/1 10:40,2018/12/1 10:46,35.445783 139.642958,横浜情報文化センター,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/1 10:39,2018/12/1 10:39,2018/12/1 10:48,2018/12/1 10:48,,2018/12/1 10:38,0:05:55,0:05:55,,00,02,,,,,,
-,-,10,2018/12/1 10:38,010-352-RED,22762,乗客アプリ（Myルートから）,4852,547,7,1,,2018/12/1 10:43,2018/12/1 10:47,35.450447 139.635947,馬車道駅（みなとみらい線）,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/1 10:42,2018/12/1 10:42,2018/12/1 10:47,2018/12/1 10:47,,2018/12/1 10:38,0:03:19,0:03:19,,01,05,,,,,,
★,-,10,2018/12/1 10:41,034-125-YELLOW,22763,乗客アプリ（Myルートから）,2215,426,9,1,,2018/12/1 10:50,2018/12/1 10:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/1 10:51,2018/12/1 10:51,2018/12/1 10:58,2018/12/1 10:58,2018/12/1 10:51,2018/12/1 10:51,0:04:04,0:04:04,,00,00,,,,,,
★,-,10,2018/12/1 10:52,034-610-YELLOW 034-611-YELLOW 034-609-YELLOW,22764,乗客アプリ（簡単予約）,7925,54,8,3,,2018/12/1 10:57,2018/12/1 11:04,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/12/1 11:02,2018/12/1 11:02,2018/12/1 11:12,2018/12/1 11:12,2018/12/1 11:02,2018/12/1 11:02,0:07:01,0:21:03,,00,00,,,,,,
★,-,10,2018/12/1 10:53,075-957-ORANGE 075-958-ORANGE,22765,乗客アプリ（目的地から）,7855,176,12,2,,2018/12/1 11:10,2018/12/1 11:11,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 11:03,2018/12/1 11:03,2018/12/1 11:15,2018/12/1 11:15,2018/12/1 11:03,2018/12/1 11:03,0:00:08,0:00:16,,07,07,,,,,,
★,-,10,2018/12/1 10:53,019-671-RED 019-670-RED 065-306-BANANA,22766,乗客アプリ（Myルートから）,4966,641,8,3,,2018/12/1 11:50,2018/12/1 12:04,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/1 11:53,2018/12/1 11:53,2018/12/1 12:11,2018/12/1 12:11,2018/12/1 11:53,2018/12/1 11:53,0:14:15,0:42:45,,00,00,,,,,,
★,-,10,2018/12/1 10:56,168-047-CAKE,22767,乗客アプリWeb（地図から）,7927,236,2,2,,2018/12/1 11:05,2018/12/1 11:19,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/1 11:06,2018/12/1 11:06,2018/12/1 11:21,2018/12/1 11:21,2018/12/1 11:06,2018/12/1 11:06,0:13:46,0:27:32,,00,00,,,,,,
-,-,10,2018/12/1 10:57,118-638-SUN 118-636-SUN 118-637-SUN,22768,乗客アプリ（地図から）,4609,128,15,3,,2018/12/1 11:00,2018/12/1 11:13,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443704 139.651332,ホテルメルパルク横浜,2018/12/1 10:59,2018/12/1 10:59,2018/12/1 11:16,2018/12/1 11:16,,2018/12/1 10:57,0:12:29,0:37:27,,01,03,,,,,,
★,-,10,2018/12/1 10:59,168-044-CAKE,22769,乗客アプリWeb（目的地から）,7915,852,6,1,,2018/12/1 11:10,2018/12/1 11:17,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/1 11:09,2018/12/1 11:09,2018/12/1 11:17,2018/12/1 11:17,2018/12/1 11:09,2018/12/1 11:09,0:06:22,0:06:22,,01,01,,,,,,
★,☆,10,2018/12/1 9:26,077-438-ORANGE 077-439-ORANGE,22726,乗客アプリ（目的地から）,5930,445,7,2,2018/12/1 9:27,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/1 10:03,,2018/12/1 10:18,,2018/12/1 9:36,2018/12/1 9:36,0:00:00,0:00:00,,00,,,,,2018/12/1 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
-,☆,10,2018/12/1 9:27,077-438-ORANGE 077-439-ORANGE,22727,乗客アプリ（目的地から）,5930,438,7,2,2018/12/1 9:28,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/12/1 10:03,,2018/12/1 10:17,,,2018/12/1 9:27,0:00:00,0:00:00,,00,,,,,2018/12/1 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
★,☆,10,2018/12/1 9:29,077-438-ORANGE 077-439-ORANGE,22728,乗客アプリ（目的地から）,5930,895,1,2,2018/12/1 9:29,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/1 10:01,,2018/12/1 10:14,,2018/12/1 9:39,2018/12/1 9:39,0:00:00,0:00:00,,00,01,,,,2018/12/1 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
-,☆,10,2018/12/1 9:30,077-438-ORANGE 077-439-ORANGE,22729,乗客アプリ（目的地から）,5930,95,7,2,2018/12/1 9:30,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/1 10:03,,2018/12/1 10:15,,,2018/12/1 9:30,0:00:00,0:00:00,,00,,,,,2018/12/1 10:00,※10時以前に予約しているため,※同一人物と思われるため一番短いものを採用
★,☆,10,2018/12/1 10:09,033-192-YELLOW,22743,乗客アプリ（目的地から）,7698,180,10,1,2018/12/1 10:16,,,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:19,,2018/12/1 10:28,,2018/12/1 10:19,2018/12/1 10:19,0:00:00,0:00:00,,00,00,,,,,,
★,☆,10,2018/12/1 10:17,168-044-CAKE,22748,乗客アプリWeb（地図から）,7915,200,6,1,2018/12/1 10:17,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/1 11:17,,2018/12/1 11:24,,2018/12/1 11:17,2018/12/1 11:17,0:00:00,0:00:00,,00,00,,,,,,
★,☆,10,2018/12/1 10:18,022-323-GREEN 022-322-GREEN,22751,乗客アプリ（地図から）,7916,590,9,2,2018/12/1 10:19,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 10:28,,2018/12/1 10:41,,2018/12/1 10:28,2018/12/1 10:28,0:00:00,0:00:00,,00,00,,,,,,
-,-,11,2018/12/1 11:00,021-347-GREEN,22770,乗客アプリ（地図から）,7905,917,14,1,,2018/12/1 11:02,2018/12/1 11:10,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/1 11:01,2018/12/1 11:01,2018/12/1 11:13,2018/12/1 11:13,,2018/12/1 11:00,0:07:43,0:07:43,374,00,02,04,03,,,,
-,-,11,2018/12/1 11:00,027-453-GREEN 032-717-YELLOW,22771,まちかど端末（乗降ポイントから）,0,380,5,2,,2018/12/1 11:04,2018/12/1 11:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/1 11:03,2018/12/1 11:03,2018/12/1 11:17,2018/12/1 11:26,,2018/12/1 11:00,0:10:08,0:20:16,,00,03,,,,,,
-,-,11,2018/12/1 11:03,076-245-ORANGE 020-544-GREEN 076-244-ORANGE,22773,まちかど端末（店舗から）,0,965,9,3,,2018/12/1 11:07,2018/12/1 11:12,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443073 139.651914,横浜人形の家,2018/12/1 11:06,2018/12/1 11:06,2018/12/1 11:12,2018/12/1 11:12,,2018/12/1 11:03,0:05:27,0:16:21,,00,04,,,,,,
-,-,11,2018/12/1 11:03,025-690-GREEN,22774,乗客アプリ（地図から）,4540,7,10,1,,2018/12/1 11:08,2018/12/1 11:25,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448676 139.635696,横浜平和プラザホテル,2018/12/1 11:08,2018/12/1 11:08,2018/12/1 11:18,2018/12/1 11:27,,2018/12/1 11:03,0:16:16,0:16:16,,00,04,,,,,,
-,-,11,2018/12/1 11:05,007-572-BLUE,22775,乗客アプリ（Myルートから）,1358,170,4,1,,2018/12/1 11:08,2018/12/1 11:14,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 11:07,2018/12/1 11:07,2018/12/1 11:16,2018/12/1 11:16,,2018/12/1 11:05,0:05:20,0:05:20,,01,03,,,,,,
-,-,11,2018/12/1 11:06,035-543-YELLOW,22776,乗客アプリ（目的地から）,3845,49,13,1,,2018/12/1 11:10,2018/12/1 11:17,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 11:09,2018/12/1 11:09,2018/12/1 11:21,2018/12/1 11:21,,2018/12/1 11:06,0:06:39,0:06:39,,00,04,,,,,,
-,-,11,2018/12/1 11:08,000-014-BLUE 000-013-BLUE,22778,まちかど端末（店舗から）,0,835,11,2,,2018/12/1 11:17,2018/12/1 11:23,35.447546 139.64358,横浜開港資料館,35.443908 139.635249,イセザキ・モール,2018/12/1 11:14,2018/12/1 11:14,2018/12/1 11:21,2018/12/1 11:21,,2018/12/1 11:08,0:05:59,0:11:58,,02,08,,,,,,
-,-,11,2018/12/1 11:13,117-127-SUN,22780,乗客アプリ（Myルートから）,6060,776,1,1,,2018/12/1 11:21,2018/12/1 11:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/1 11:21,2018/12/1 11:21,2018/12/1 11:28,2018/12/1 11:28,,2018/12/1 11:13,0:04:15,0:04:15,,00,07,,,,,,
-,-,11,2018/12/1 11:15,168-049-CAKE,22781,乗客アプリWeb（目的地から）,7930,553,7,3,,2018/12/1 11:21,2018/12/1 11:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 11:23,2018/12/1 11:23,2018/12/1 11:34,2018/12/1 11:34,,2018/12/1 11:15,0:04:31,0:13:33,,00,06,,,,,,
-,-,11,2018/12/1 11:16,032-716-YELLOW 032-715-YELLOW,22782,まちかど端末（乗降ポイントから）,0,193,8,2,,2018/12/1 11:20,2018/12/1 11:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/1 11:20,2018/12/1 11:20,2018/12/1 11:29,2018/12/1 11:29,,2018/12/1 11:16,0:06:23,0:12:46,,00,03,,,,,,
★,-,11,2018/12/1 11:20,034-193-YELLOW 034-218-YELLOW,22784,乗客アプリ（Myルートから）,6068,231,4,2,,2018/12/1 11:25,2018/12/1 11:35,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/12/1 11:30,2018/12/1 11:30,2018/12/1 11:44,2018/12/1 11:44,2018/12/1 11:30,2018/12/1 11:30,0:09:46,0:19:32,,00,00,,,,,,
-,-,11,2018/12/1 11:20,168-018-CAKE,22785,乗客アプリWeb（簡単予約）,7106,742,2,1,,2018/12/1 11:22,2018/12/1 11:28,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/1 11:23,2018/12/1 11:23,2018/12/1 11:29,2018/12/1 11:29,,2018/12/1 11:20,0:05:24,0:05:24,,00,01,,,,,,
-,-,11,2018/12/1 11:20,036-031-YELLOW 036-090-YELLOW,22786,まちかど端末（乗降ポイントから）,0,48,13,2,,2018/12/1 11:28,2018/12/1 11:37,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/1 11:28,2018/12/1 11:28,2018/12/1 11:39,2018/12/1 11:42,,2018/12/1 11:20,0:09:34,0:19:08,,00,07,,,,,,
-,-,11,2018/12/1 11:21,168-051-CAKE,22787,乗客アプリWeb（地図から）,7931,161,9,1,,2018/12/1 11:25,2018/12/1 11:32,35.443908 139.635249,イセザキ・モール,35.454389 139.630904,横浜ランドマークタワー,2018/12/1 11:24,2018/12/1 11:24,2018/12/1 11:35,2018/12/1 11:35,,2018/12/1 11:21,0:06:45,0:06:45,,01,04,,,,,,
★,-,11,2018/12/1 11:23,026-608-GREEN,22789,乗客アプリ（Myルートから）,6349,902,10,1,,2018/12/1 11:28,2018/12/1 11:37,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443073 139.651914,横浜人形の家,2018/12/1 11:33,2018/12/1 11:33,2018/12/1 11:41,2018/12/1 11:41,2018/12/1 11:33,2018/12/1 11:33,0:08:54,0:08:54,,00,00,,,,,,
★,-,11,2018/12/1 11:26,015-603-RED,22790,乗客アプリ（目的地から）,1019,109,13,1,,2018/12/1 11:34,2018/12/1 11:43,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/1 11:36,2018/12/1 11:36,2018/12/1 11:49,2018/12/1 11:49,2018/12/1 11:36,2018/12/1 11:36,0:08:21,0:08:21,,00,00,,,,,,
-,-,11,2018/12/1 11:29,032-716-YELLOW,22792,まちかど端末（店舗から）,0,429,7,1,,2018/12/1 11:32,2018/12/1 11:45,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/1 11:32,2018/12/1 11:32,2018/12/1 11:43,2018/12/1 11:43,,2018/12/1 11:29,0:12:44,0:12:44,,00,03,,,,,,
-,-,11,2018/12/1 11:31,075-849-ORANGE 075-848-ORANGE,22794,乗客アプリ（地図から）,7902,850,11,2,,2018/12/1 11:36,2018/12/1 11:56,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/1 11:35,2018/12/1 11:36,2018/12/1 11:48,2018/12/1 12:02,,2018/12/1 11:31,0:20:29,0:40:58,,00,04,,,,,,
-,-,11,2018/12/1 11:34,031-068-YELLOW 031-067-YELLOW,22796,まちかど端末（乗降ポイントから）,0,337,6,2,,2018/12/1 11:42,2018/12/1 11:48,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/1 11:35,2018/12/1 11:35,2018/12/1 11:45,2018/12/1 11:45,,2018/12/1 11:34,0:05:43,0:11:26,,07,08,,,,,,
