,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,☆,12,2018/12/5 12:39,066-339-BANANA,25361,乗客アプリ（地図から）,2380,844,3,1,2018/12/5 12:39,,,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 13:18,,2018/12/5 13:33,,,2018/12/5 12:39,0:00:00,0:00:00,,00,39,,,,※124行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/5 12:39,072-023-ORANGE,25362,乗客アプリ（目的地から）,5969,301,4,1,2018/12/5 12:39,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/5 13:10,,2018/12/5 13:16,,,2018/12/5 12:39,0:00:00,0:00:00,,00,30,,,,※123行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/5 12:43,054-964-STRAWBERRY,25365,まちかど端末（店舗から）,0,90,11,1,2018/12/5 13:26,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/5 13:22,,2018/12/5 13:30,,,2018/12/5 12:43,0:00:00,0:00:00,,00,,,,,※129行と同一人物と思われるため一番短い待ち時間を採用,,
★,☆,12,2018/12/5 12:45,037-778-YELLOW,25366,乗客アプリ（地図から）,8366,870,3,1,2018/12/5 12:45,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/5 13:05,,2018/12/5 13:35,,2018/12/5 12:55,2018/12/5 12:55,0:00:00,0:00:00,,00,,,,,※130行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/5 12:45,054-965-STRAWBERRY,25367,まちかど端末（店舗から）,0,410,11,1,2018/12/5 13:26,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/5 13:22,,2018/12/5 13:30,,,2018/12/5 12:45,0:00:00,0:00:00,,00,40,,,,※127行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/5 12:46,037-778-YELLOW,25368,乗客アプリ（地図から）,8366,562,7,1,2018/12/5 12:47,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/5 12:48,,2018/12/5 13:03,,,2018/12/5 12:46,0:00:00,0:00:00,,00,01,,,,※128行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/5 12:46,037-242-YELLOW 025-224-GREEN,25370,まちかど端末（乗降ポイントから）,0,914,15,2,2018/12/5 12:47,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/12/5 13:19,,2018/12/5 13:33,,,2018/12/5 12:46,0:00:00,0:00:00,,00,32,,,,,,
-,☆,12,2018/12/5 12:46,076-911-ORANGE,25371,乗客アプリ（目的地から）,6858,35,3,1,2018/12/5 12:47,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 13:15,,2018/12/5 13:22,,,2018/12/5 12:46,0:00:00,0:00:00,,00,29,,,,,,
★,-,13,2018/12/5 12:12,031-082-YELLOW 031-083-YELLOW,25329,乗客アプリ（地図から）,6760,60,1,2,,2018/12/5 13:09,2018/12/5 13:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/5 13:12,2018/12/5 13:12,2018/12/5 13:32,2018/12/5 13:40,2018/12/5 13:12,2018/12/5 13:12,0:21:13,0:42:26,471,00,00,03,03,,,,
★,-,13,2018/12/5 12:17,029-616-GREEN 029-614-GREEN,25332,乗客アプリ（地図から）,6917,455,1,2,,2018/12/5 13:10,2018/12/5 13:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 13:17,2018/12/5 13:17,2018/12/5 13:34,2018/12/5 13:34,2018/12/5 13:17,2018/12/5 13:17,0:11:50,0:23:40,,00,00,,,,,,
★,-,13,2018/12/5 12:30,062-629-BANANA,25343,乗客アプリ（地図から）,4730,794,4,1,,2018/12/5 13:27,2018/12/5 13:47,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/5 13:30,2018/12/5 13:30,2018/12/5 13:47,2018/12/5 13:47,2018/12/5 13:30,2018/12/5 13:30,0:19:43,0:19:43,,00,00,,,,,,
-,-,13,2018/12/5 13:04,002-815-BLUE,25377,乗客アプリ（目的地から）,6126,495,4,1,,2018/12/5 13:08,2018/12/5 13:14,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 13:11,2018/12/5 13:11,2018/12/5 13:17,2018/12/5 13:17,,2018/12/5 13:04,0:05:46,0:05:46,,00,04,,,,,,
-,-,13,2018/12/5 13:04,146-795-STAR,25378,乗客アプリ（地図から）,7491,67,3,1,,2018/12/5 13:15,2018/12/5 13:23,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 13:15,2018/12/5 13:15,2018/12/5 13:25,2018/12/5 13:25,,2018/12/5 13:04,0:08:26,0:08:26,,00,10,,,,,,
-,-,13,2018/12/5 13:05,146-341-STAR,25379,乗客アプリ（簡単予約）,8333,586,15,1,,2018/12/5 13:08,2018/12/5 13:15,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 13:10,2018/12/5 13:10,2018/12/5 13:20,2018/12/5 13:21,,2018/12/5 13:05,0:06:12,0:06:12,,00,03,,,,,,
★,-,13,2018/12/5 13:05,032-806-YELLOW,25380,乗客アプリ（地図から）,6535,806,5,1,,2018/12/5 13:11,2018/12/5 13:14,35.441002 139.650809,横浜元町ショッピングストリート,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 13:15,2018/12/5 13:15,2018/12/5 13:21,2018/12/5 13:21,2018/12/5 13:15,2018/12/5 13:15,0:03:33,0:03:33,,00,00,,,,,,
-,-,13,2018/12/5 13:06,146-626-STAR,25381,乗客アプリ（地図から）,8340,745,15,1,,2018/12/5 13:08,2018/12/5 13:14,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 13:10,2018/12/5 13:10,2018/12/5 13:20,2018/12/5 13:20,,2018/12/5 13:06,0:05:56,0:05:56,,00,02,,,,,,
★,-,13,2018/12/5 13:08,104-264-SNOW,25382,乗客アプリ（地図から）,6362,893,9,1,,2018/12/5 13:16,2018/12/5 13:25,35.441441 139.648505,横浜中華街朱雀門,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/5 13:18,2018/12/5 13:18,2018/12/5 13:35,2018/12/5 13:35,2018/12/5 13:18,2018/12/5 13:18,0:09:38,0:09:38,,00,00,,,,,,
-,-,13,2018/12/5 13:09,143-336-STAR,25383,乗客アプリ（目的地から）,6915,546,8,1,,2018/12/5 13:11,2018/12/5 13:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/5 13:11,2018/12/5 13:11,2018/12/5 13:28,2018/12/5 13:28,,2018/12/5 13:09,0:09:54,0:09:54,,00,02,,,,,,
-,-,13,2018/12/5 13:13,034-532-YELLOW,25384,乗客アプリ（地図から）,5119,553,7,1,,2018/12/5 13:21,2018/12/5 13:34,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 13:22,2018/12/5 13:22,2018/12/5 13:41,2018/12/5 13:41,,2018/12/5 13:13,0:12:14,0:12:14,,00,08,,,,,,
-,-,13,2018/12/5 13:15,168-183-CAKE,25385,乗客アプリWeb（地図から）,8371,961,15,1,,2018/12/5 13:22,2018/12/5 13:27,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 13:24,2018/12/5 13:24,2018/12/5 13:35,2018/12/5 13:35,,2018/12/5 13:15,0:04:21,0:04:21,,00,07,,,,,,
★,-,13,2018/12/5 13:20,116-040-SUN,25387,乗客アプリ（地図から）,4725,744,5,1,,2018/12/5 13:28,2018/12/5 13:38,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/5 13:30,2018/12/5 13:30,2018/12/5 13:50,2018/12/5 13:50,2018/12/5 13:30,2018/12/5 13:30,0:10:02,0:10:02,,00,00,,,,,,
-,-,13,2018/12/5 13:21,033-714-YELLOW,25388,乗客アプリ（目的地から）,4745,419,6,1,,2018/12/5 13:24,2018/12/5 13:34,35.441002 139.650809,横浜元町ショッピングストリート,35.453715 139.638133,横浜ワールドポーターズ,2018/12/5 13:24,2018/12/5 13:24,2018/12/5 13:39,2018/12/5 13:39,,2018/12/5 13:21,0:10:17,0:10:17,,00,02,,,,,,
-,-,13,2018/12/5 13:24,114-121-SUN,25389,乗客アプリ（地図から）,1112,955,3,1,,2018/12/5 13:27,2018/12/5 13:35,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/12/5 13:28,2018/12/5 13:28,2018/12/5 13:38,2018/12/5 13:38,,2018/12/5 13:24,0:07:27,0:07:27,,00,03,,,,,,
★,-,13,2018/12/5 13:24,024-230-GREEN 024-256-GREEN,25390,乗客アプリ（簡単予約）,8248,311,9,2,,2018/12/5 13:32,2018/12/5 13:38,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 13:34,2018/12/5 13:34,2018/12/5 13:50,2018/12/5 13:50,2018/12/5 13:34,2018/12/5 13:34,0:05:56,0:11:52,,00,00,,,,,,
★,-,13,2018/12/5 13:26,032-911-YELLOW,25391,乗客アプリ（目的地から）,8360,235,10,1,,2018/12/5 13:35,2018/12/5 13:43,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 13:37,2018/12/5 13:37,2018/12/5 13:52,2018/12/5 13:52,2018/12/5 13:36,2018/12/5 13:36,0:08:21,0:08:21,,00,00,,,,,,
-,-,13,2018/12/5 13:27,116-097-SUN,25392,乗客アプリ（地図から）,7900,751,11,1,,2018/12/5 13:31,2018/12/5 13:57,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 13:35,2018/12/5 13:35,2018/12/5 13:54,2018/12/5 13:54,,2018/12/5 13:27,0:26:20,0:26:20,,00,04,,,,,,
-,-,13,2018/12/5 13:27,027-757-GREEN,25393,乗客アプリ（地図から）,5967,444,15,1,,2018/12/5 13:36,2018/12/5 13:44,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 13:39,2018/12/5 13:39,2018/12/5 13:51,2018/12/5 13:51,,2018/12/5 13:27,0:08:18,0:08:18,,00,08,,,,,,
-,-,13,2018/12/5 13:28,065-131-BANANA,25394,乗客アプリ（地図から）,5203,135,2,1,,2018/12/5 13:31,2018/12/5 13:41,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/12/5 13:29,2018/12/5 13:29,2018/12/5 13:39,2018/12/5 13:39,,2018/12/5 13:28,0:09:47,0:09:47,,01,03,,,,,,
-,-,13,2018/12/5 13:30,168-184-CAKE,25395,乗客アプリWeb（地図から）,7726,187,4,1,,2018/12/5 13:34,2018/12/5 13:42,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 13:35,2018/12/5 13:35,2018/12/5 13:46,2018/12/5 13:46,,2018/12/5 13:30,0:08:40,0:08:40,,00,03,,,,,,
-,-,13,2018/12/5 13:35,067-274-BANANA 067-272-BANANA,25396,乗客アプリ（地図から）,2824,958,8,2,,2018/12/5 13:39,2018/12/5 13:52,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 13:37,2018/12/5 13:41,2018/12/5 13:53,2018/12/5 13:59,,2018/12/5 13:35,0:13:19,0:26:38,,02,03,,,,,,
★,-,13,2018/12/5 13:35,076-214-ORANGE,25397,乗客アプリ（地図から）,3738,413,11,1,,2018/12/5 13:43,2018/12/5 13:50,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/12/5 13:45,2018/12/5 13:45,2018/12/5 13:56,2018/12/5 13:56,2018/12/5 13:45,2018/12/5 13:45,0:06:39,0:06:39,,00,00,,,,,,
★,-,13,2018/12/5 13:37,032-747-YELLOW,25398,まちかど端末（店舗から）,0,562,8,1,,2018/12/5 13:43,2018/12/5 14:00,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/5 13:46,2018/12/5 13:46,2018/12/5 14:09,2018/12/5 14:09,2018/12/5 13:46,2018/12/5 13:46,0:16:29,0:16:29,,00,00,,,,,,
-,-,13,2018/12/5 13:40,033-766-YELLOW 037-143-YELLOW 037-142-YELLOW,25399,まちかど端末（乗降ポイントから）,0,557,6,3,,2018/12/5 13:44,2018/12/5 13:52,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/5 13:46,2018/12/5 13:46,2018/12/5 14:02,2018/12/5 14:02,,2018/12/5 13:40,0:07:50,0:23:30,,00,03,,,,,,
★,-,13,2018/12/5 13:42,025-355-GREEN 025-354-GREEN 025-356-GREEN,25400,乗客アプリ（地図から）,6335,527,5,3,,2018/12/5 13:53,2018/12/5 14:00,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.453715 139.638133,横浜ワールドポーターズ,2018/12/5 13:52,2018/12/5 13:52,2018/12/5 14:05,2018/12/5 14:05,2018/12/5 13:52,2018/12/5 13:52,0:07:32,0:22:36,,01,01,,,,,,
-,-,13,2018/12/5 13:42,037-592-YELLOW,25402,まちかど端末（店舗から）,0,54,7,1,,2018/12/5 13:44,2018/12/5 13:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 13:43,2018/12/5 13:43,2018/12/5 13:56,2018/12/5 13:56,,2018/12/5 13:42,0:06:00,0:06:00,,00,01,,,,,,
-,-,13,2018/12/5 13:42,166-166-agekke,25403,まちかど端末（乗降ポイントから）,0,835,9,1,,2018/12/5 13:47,2018/12/5 13:56,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/5 13:46,2018/12/5 13:46,2018/12/5 14:00,2018/12/5 14:00,,2018/12/5 13:42,0:08:39,0:08:39,,01,05,,,,,,
-,-,13,2018/12/5 13:42,029-616-GREEN 029-614-GREEN,25404,乗客アプリ（地図から）,6917,216,13,2,,2018/12/5 13:47,2018/12/5 13:53,35.445783 139.642958,横浜情報文化センター,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 13:45,2018/12/5 13:45,2018/12/5 13:58,2018/12/5 13:58,,2018/12/5 13:42,0:06:41,0:13:22,,01,04,,,,,,
-,-,13,2018/12/5 13:45,035-311-YELLOW,25405,まちかど端末（店舗から）,0,85,3,1,,2018/12/5 13:47,2018/12/5 13:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/5 13:49,2018/12/5 13:49,2018/12/5 13:58,2018/12/5 13:58,,2018/12/5 13:45,0:10:46,0:10:46,,00,02,,,,,,
-,-,13,2018/12/5 13:45,065-908-BANANA 065-909-BANANA,25406,乗客アプリ（目的地から）,7188,15,2,2,,2018/12/5 13:51,2018/12/5 14:04,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/5 13:49,2018/12/5 13:49,2018/12/5 14:06,2018/12/5 14:06,,2018/12/5 13:45,0:13:05,0:26:10,,02,06,,,,,,
-,-,13,2018/12/5 13:46,077-525-ORANGE,25407,乗客アプリ（地図から）,4092,29,1,1,,2018/12/5 13:50,2018/12/5 14:00,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 13:51,2018/12/5 13:51,2018/12/5 14:10,2018/12/5 14:10,,2018/12/5 13:46,0:10:26,0:10:26,,00,03,,,,,,
-,-,13,2018/12/5 13:47,077-007-ORANGE 077-008-ORANGE,25408,まちかど端末（店舗から）,0,960,15,2,,2018/12/5 13:50,2018/12/5 13:55,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/12/5 13:53,2018/12/5 13:53,2018/12/5 14:03,2018/12/5 14:03,,2018/12/5 13:47,0:04:18,0:08:36,,00,03,,,,,,
-,-,13,2018/12/5 13:48,012-133-RED 026-664-GREEN,25409,まちかど端末（乗降ポイントから）,0,304,10,2,,2018/12/5 13:54,2018/12/5 13:59,35.441002 139.650809,横浜元町ショッピングストリート,35.445783 139.642958,横浜情報文化センター,2018/12/5 13:51,2018/12/5 13:51,2018/12/5 14:00,2018/12/5 14:00,,2018/12/5 13:48,0:04:56,0:09:52,,02,05,,,,,,
-,-,13,2018/12/5 13:49,168-183-CAKE,25410,乗客アプリWeb（目的地から）,8371,247,3,1,,2018/12/5 13:51,2018/12/5 13:58,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/5 13:54,2018/12/5 13:54,2018/12/5 14:04,2018/12/5 14:04,,2018/12/5 13:49,0:06:28,0:06:28,,00,02,,,,,,
-,-,13,2018/12/5 13:52,142-957-STAR,25411,乗客アプリ（地図から）,8364,351,7,1,,2018/12/5 13:58,2018/12/5 14:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/5 13:58,2018/12/5 13:58,2018/12/5 14:04,2018/12/5 14:04,,2018/12/5 13:52,0:03:09,0:03:09,,00,06,,,,,,
-,-,13,2018/12/5 13:56,035-723-YELLOW 035-722-YELLOW 035-724-YELLOW,25412,まちかど端末（店舗から）,0,134,15,3,,2018/12/5 14:03,2018/12/5 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 14:04,2018/12/5 14:04,2018/12/5 14:15,2018/12/5 14:15,,2018/12/5 13:56,0:06:22,0:19:06,,00,07,,,,,,
-,☆,13,2018/12/5 13:16,006-545-BLUE,25386,乗客アプリ（地図から）,5131,341,10,1,2018/12/5 13:16,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/12/5 13:27,,2018/12/5 13:45,,,2018/12/5 13:16,0:00:00,0:00:00,,00,11,,,,,,
-,☆,13,2018/12/5 13:42,065-908-BANANA 065-909-BANANA,25401,乗客アプリ（目的地から）,7188,89,2,2,2018/12/5 13:42,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/5 13:43,,2018/12/5 14:01,,,2018/12/5 13:42,0:00:00,0:00:00,,00,01,,,,,,
-,☆,13,2018/12/5 13:58,002-815-BLUE,25413,乗客アプリ（簡単予約）,6126,834,8,1,2018/12/5 14:00,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 14:09,,2018/12/5 14:26,,,2018/12/5 13:58,0:00:00,0:00:00,,00,11,,,,,,
-,-,14,2018/12/5 14:01,002-815-BLUE,25414,乗客アプリ（Myルートから）,6126,24,8,1,,2018/12/5 14:05,2018/12/5 14:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 14:06,2018/12/5 14:06,2018/12/5 14:23,2018/12/5 14:23,,2018/12/5 14:01,0:08:59,0:08:59,503,00,03,05,04,,,,
-,-,14,2018/12/5 14:01,037-151-YELLOW,25415,まちかど端末（店舗から）,0,859,13,1,,2018/12/5 14:04,2018/12/5 14:12,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 14:04,2018/12/5 14:04,2018/12/5 14:17,2018/12/5 14:17,,2018/12/5 14:01,0:07:59,0:07:59,,00,03,,,,,,
-,-,14,2018/12/5 14:02,166-278-agekke,25416,乗客アプリ（地図から）,2435,21,11,1,,2018/12/5 14:04,2018/12/5 14:13,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 14:05,2018/12/5 14:05,2018/12/5 14:23,2018/12/5 14:23,,2018/12/5 14:02,0:08:40,0:08:40,,00,02,,,,,,
★,-,14,2018/12/5 14:02,031-286-YELLOW,25417,乗客アプリ（Myルートから）,6658,370,4,1,,2018/12/5 14:08,2018/12/5 14:17,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 14:12,2018/12/5 14:12,2018/12/5 14:25,2018/12/5 14:25,2018/12/5 14:12,2018/12/5 14:12,0:08:46,0:08:46,,00,00,,,,,,
-,-,14,2018/12/5 14:04,033-714-YELLOW,25418,乗客アプリ（目的地から）,4745,812,3,1,,2018/12/5 14:05,2018/12/5 14:11,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 14:05,2018/12/5 14:05,2018/12/5 14:18,2018/12/5 14:18,,2018/12/5 14:04,0:05:33,0:05:33,,00,01,,,,,,
-,-,14,2018/12/5 14:05,117-896-SUN,25419,乗客アプリ（目的地から）,8057,235,7,1,,2018/12/5 14:13,2018/12/5 14:22,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 14:12,2018/12/5 14:12,2018/12/5 14:26,2018/12/5 14:26,,2018/12/5 14:05,0:08:26,0:08:26,,01,08,,,,,,
-,-,14,2018/12/5 14:06,065-908-BANANA,25420,乗客アプリ（地図から）,7188,749,1,1,,2018/12/5 14:10,2018/12/5 14:21,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/5 14:09,2018/12/5 14:09,2018/12/5 14:24,2018/12/5 14:24,,2018/12/5 14:06,0:10:16,0:10:16,,01,04,,,,,,
-,-,14,2018/12/5 14:08,141-928-STAR,25421,乗客アプリ（目的地から）,1029,363,2,1,,2018/12/5 14:13,2018/12/5 14:22,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/12/5 14:14,2018/12/5 14:14,2018/12/5 14:29,2018/12/5 14:29,,2018/12/5 14:08,0:08:33,0:08:33,,00,04,,,,,,
-,-,14,2018/12/5 14:09,077-353-ORANGE 065-145-BANANA,25422,まちかど端末（店舗から）,0,871,15,2,,2018/12/5 14:15,2018/12/5 14:20,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 14:20,2018/12/5 14:20,2018/12/5 14:30,2018/12/5 14:30,,2018/12/5 14:09,0:05:34,0:11:08,,00,05,,,,,,
-,-,14,2018/12/5 14:11,066-000-BANANA,25423,乗客アプリ（簡単予約）,7887,437,6,1,,2018/12/5 14:18,2018/12/5 14:26,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 14:20,2018/12/5 14:20,2018/12/5 14:31,2018/12/5 14:31,,2018/12/5 14:11,0:07:24,0:07:24,,00,07,,,,,,
-,-,14,2018/12/5 14:17,118-758-SUN 118-366-SUN,25424,乗客アプリ（地図から）,5936,482,8,2,,2018/12/5 14:19,2018/12/5 14:28,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 14:21,2018/12/5 14:21,2018/12/5 14:39,2018/12/5 14:39,,2018/12/5 14:17,0:08:29,0:16:58,,00,02,,,,,,
-,-,14,2018/12/5 14:21,037-808-YELLOW 037-807-YELLOW 037-806-YELLOW,25425,まちかど端末（店舗から）,0,426,7,3,,2018/12/5 14:24,2018/12/5 14:30,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 14:23,2018/12/5 14:23,2018/12/5 14:40,2018/12/5 14:40,,2018/12/5 14:21,0:06:27,0:19:21,,00,02,,,,,,
-,-,14,2018/12/5 14:22,166-302-agekke,25426,乗客アプリ（目的地から）,1742,379,5,1,,2018/12/5 14:23,2018/12/5 14:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/5 14:24,2018/12/5 14:24,2018/12/5 14:38,2018/12/5 14:38,,2018/12/5 14:22,0:09:58,0:09:58,,00,00,,,,,,
-,-,14,2018/12/5 14:23,166-341-agekke,25427,乗客アプリ（目的地から）,2335,2,3,1,,2018/12/5 14:27,2018/12/5 14:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 14:26,2018/12/5 14:26,2018/12/5 14:43,2018/12/5 14:43,,2018/12/5 14:23,0:07:30,0:07:30,,00,03,,,,,,
-,-,14,2018/12/5 14:24,166-222-agekke,25428,乗客アプリ（地図から）,3945,388,15,1,,2018/12/5 14:30,2018/12/5 14:38,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 14:35,2018/12/5 14:35,2018/12/5 14:47,2018/12/5 14:47,,2018/12/5 14:24,0:07:07,0:07:07,,00,06,,,,,,
-,-,14,2018/12/5 14:25,035-641-YELLOW 035-642-YELLOW 035-637-YELLOW,25429,まちかど端末（乗降ポイントから）,0,246,9,3,,2018/12/5 14:30,2018/12/5 14:49,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 14:29,2018/12/5 14:29,2018/12/5 14:52,2018/12/5 14:52,,2018/12/5 14:25,0:18:51,0:56:33,,01,04,,,,,,
-,-,14,2018/12/5 14:26,028-497-GREEN,25430,乗客アプリ（地図から）,3039,193,4,1,,2018/12/5 14:32,2018/12/5 14:39,35.448676 139.635696,横浜平和プラザホテル,35.443908 139.635249,イセザキ・モール,2018/12/5 14:30,2018/12/5 14:31,2018/12/5 14:36,2018/12/5 14:37,,2018/12/5 14:26,0:07:17,0:07:17,,01,06,,,,,,
-,-,14,2018/12/5 14:29,120-789-SKY 120-788-SKY,25432,乗客アプリ（地図から）,6259,54,6,2,,2018/12/5 14:35,2018/12/5 14:42,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 14:34,2018/12/5 14:34,2018/12/5 14:43,2018/12/5 14:44,,2018/12/5 14:29,0:06:56,0:13:52,,01,06,,,,,,
