,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,13,2018/12/7 13:46,104-245-SNOW 113-505-SUN,26574,まちかど端末（乗降ポイントから）,0,320,5,2,,2018/12/7 13:50,2018/12/7 14:07,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/7 13:52,2018/12/7 13:52,2018/12/7 14:12,2018/12/7 14:20,,2018/12/7 13:46,0:16:35,0:33:10,,00,04,,,,,,
★,-,13,2018/12/7 13:47,037-162-YELLOW 037-161-YELLOW,26577,乗客アプリ（目的地から）,8532,525,10,2,,2018/12/7 13:54,2018/12/7 14:01,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/7 13:57,2018/12/7 13:57,2018/12/7 14:12,2018/12/7 14:07,2018/12/7 13:57,2018/12/7 13:57,0:06:55,0:13:50,,00,00,,,,,,
-,-,13,2018/12/7 13:48,120-360-SKY,26578,乗客アプリ（地図から）,7818,660,3,1,,2018/12/7 14:02,2018/12/7 14:17,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 13:59,2018/12/7 14:03,2018/12/7 14:08,2018/12/7 14:18,,2018/12/7 13:48,0:14:57,0:14:57,,02,14,,,,,,
-,-,13,2018/12/7 13:48,118-982-SUN 118-979-SUN,26579,乗客アプリ（Myルートから）,1673,741,8,2,,2018/12/7 13:53,2018/12/7 14:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/7 13:53,2018/12/7 13:53,2018/12/7 14:03,2018/12/7 14:06,,2018/12/7 13:48,0:11:55,0:23:50,,00,04,,,,,,
-,-,13,2018/12/7 13:49,035-728-YELLOW 035-729-YELLOW,26581,乗客アプリ（目的地から）,8377,562,15,2,,2018/12/7 14:03,2018/12/7 14:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 14:13,2018/12/7 14:13,2018/12/7 14:32,2018/12/7 14:15,,2018/12/7 13:49,0:09:49,0:19:38,,00,13,,,,,,
-,-,13,2018/12/7 13:50,117-064-SUN 117-063-SUN 117-065-SUN,26582,乗客アプリ（簡単予約）,5977,133,13,3,,2018/12/7 14:14,2018/12/7 14:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/7 14:18,2018/12/7 14:18,2018/12/7 14:34,2018/12/7 14:25,,2018/12/7 13:50,0:09:25,0:28:15,,00,23,,,,,,
-,-,13,2018/12/7 13:51,146-349-STAR,26583,乗客アプリ（地図から）,1243,241,8,1,,2018/12/7 13:55,2018/12/7 14:01,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/7 13:54,2018/12/7 13:54,2018/12/7 14:05,2018/12/7 14:06,,2018/12/7 13:51,0:06:15,0:06:15,,00,03,,,,,,
-,-,13,2018/12/7 13:51,146-623-STAR,26584,乗客アプリ（地図から）,4259,516,8,1,,2018/12/7 13:54,2018/12/7 14:01,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/7 13:54,2018/12/7 13:54,2018/12/7 14:05,2018/12/7 14:05,,2018/12/7 13:51,0:06:53,0:06:53,,00,02,,,,,,
-,-,13,2018/12/7 13:54,063-459-BANANA 063-452-BANANA,26586,乗客アプリ（地図から）,6287,66,11,2,,2018/12/7 14:05,2018/12/7 14:13,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443908 139.635249,イセザキ・モール,2018/12/7 14:09,2018/12/7 14:09,2018/12/7 14:22,2018/12/7 14:15,,2018/12/7 13:54,0:07:53,0:15:46,,00,10,,,,,,
-,-,13,2018/12/7 13:54,168-225-CAKE,26587,乗客アプリWeb（地図から）,7523,366,9,1,,2018/12/7 14:10,2018/12/7 14:20,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/7 14:14,2018/12/7 14:14,2018/12/7 14:23,2018/12/7 14:31,,2018/12/7 13:54,0:10:17,0:10:17,,00,15,,,,,,
-,-,13,2018/12/7 13:55,038-889-YELLOW 012-640-RED,26588,まちかど端末（店舗から）,0,994,6,2,,2018/12/7 13:58,2018/12/7 14:10,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 14:07,2018/12/7 14:07,2018/12/7 14:27,2018/12/7 14:10,,2018/12/7 13:55,0:11:37,0:23:14,,00,03,,,,,,
-,-,13,2018/12/7 13:55,121-163-SKY 121-164-SKY 070-769-ORANGE,26589,乗客アプリ（目的地から）,8527,812,10,3,,2018/12/7 14:03,2018/12/7 14:09,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/7 14:07,2018/12/7 14:07,2018/12/7 14:18,2018/12/7 14:18,,2018/12/7 13:55,0:05:40,0:17:00,,00,08,,,,,,
-,-,13,2018/12/7 13:58,076-562-ORANGE,26591,まちかど端末（乗降ポイントから）,0,814,4,1,,2018/12/7 14:09,2018/12/7 14:21,35.448676 139.635696,横浜平和プラザホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/7 14:10,2018/12/7 14:12,2018/12/7 14:19,2018/12/7 14:21,,2018/12/7 13:58,0:11:37,0:11:37,,00,11,,,,,,
★,☆,13,2018/12/7 12:17,143-310-STAR 143-308-STAR 143-309-STAR,26464,乗客アプリ（地図から）,8226,460,3,3,2018/12/7 12:17,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/7 13:17,,2018/12/7 13:38,,2018/12/7 13:17,2018/12/7 13:17,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/7 13:00,110-859-SUN 110-858-SUN 110-857-SUN,26523,乗客アプリ（地図から）,2321,192,2,3,2018/12/7 13:00,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 13:16,,2018/12/7 13:30,,,2018/12/7 13:00,0:00:00,0:00:00,,00,16,,,,,,
-,☆,13,2018/12/7 13:01,063-459-BANANA 063-452-BANANA,26525,乗客アプリ（地図から）,6287,355,7,2,2018/12/7 13:03,,,35.443908 139.635249,イセザキ・モール,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/7 13:18,,2018/12/7 13:31,,,2018/12/7 13:01,0:00:00,0:00:00,,00,17,,,,,,
★,☆,13,2018/12/7 13:05,077-273-ORANGE,26532,乗客アプリ（地図から）,8520,231,15,1,2018/12/7 13:05,,,35.448676 139.635696,横浜平和プラザホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/7 13:15,,2018/12/7 13:40,,2018/12/7 13:15,2018/12/7 13:15,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/7 13:19,118-953-SUN,26542,まちかど端末（店舗から）,0,4,7,1,2018/12/7 13:20,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/7 13:29,,2018/12/7 13:44,,2018/12/7 13:29,2018/12/7 13:29,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/7 13:25,110-859-SUN 110-857-SUN 110-858-SUN,26545,乗客アプリ（目的地から）,2321,312,9,3,2018/12/7 13:32,,,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 13:33,,2018/12/7 13:44,,,2018/12/7 13:25,0:00:00,0:00:00,,00,08,,,,,,
★,☆,13,2018/12/7 13:27,024-041-GREEN 024-042-GREEN,26547,乗客アプリ（目的地から）,3975,426,7,2,2018/12/7 13:27,,,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/7 13:37,,2018/12/7 13:54,,2018/12/7 13:37,2018/12/7 13:37,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/7 13:34,168-225-CAKE,26553,乗客アプリWeb（地図から）,7523,517,8,1,2018/12/7 13:46,,,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 13:43,,2018/12/7 13:50,,,2018/12/7 13:34,0:00:00,0:00:00,,00,12,,,,,,
-,☆,13,2018/12/7 13:34,120-759-SKY,26555,乗客アプリ（目的地から）,1075,868,5,1,2018/12/7 13:35,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 13:38,,2018/12/7 13:50,,,2018/12/7 13:34,0:00:00,0:00:00,,00,04,,,,,,
-,☆,13,2018/12/7 13:37,118-982-SUN 118-979-SUN,26560,乗客アプリ（地図から）,1673,386,3,2,2018/12/7 13:47,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 13:46,,2018/12/7 14:00,,,2018/12/7 13:37,0:00:00,0:00:00,,00,10,,,,,,
-,☆,13,2018/12/7 13:38,033-896-YELLOW,26561,乗客アプリ（地図から）,6825,866,5,1,2018/12/7 13:39,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.454389 139.630904,横浜ランドマークタワー,2018/12/7 13:44,,2018/12/7 14:06,,,2018/12/7 13:38,0:00:00,0:00:00,,00,05,,,,,,
★,☆,13,2018/12/7 13:39,038-902-YELLOW 037-586-YELLOW,26562,まちかど端末（乗降ポイントから）,0,813,5,2,2018/12/7 13:54,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.456605 139.635327,横浜ベイホテル東急,2018/12/7 13:49,,2018/12/7 14:13,,2018/12/7 13:49,2018/12/7 13:49,0:00:00,0:00:00,,00,05,,,,,,
-,☆,13,2018/12/7 13:43,015-607-RED,26569,乗客アプリ（地図から）,1019,366,3,1,2018/12/7 13:43,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/7 14:00,,2018/12/7 14:11,,,2018/12/7 13:43,0:00:00,0:00:00,,00,,,,,※288行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/7 13:44,015-607-RED,26571,乗客アプリ（地図から）,1019,288,3,1,2018/12/7 13:44,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/7 14:00,,2018/12/7 14:11,,2018/12/7 13:54,2018/12/7 13:54,0:00:00,0:00:00,,00,06,,,,※287行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/7 13:44,032-569-YELLOW,26572,まちかど端末（乗降ポイントから）,0,855,10,1,2018/12/7 13:44,,,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/7 13:55,,2018/12/7 14:03,,,2018/12/7 13:44,0:00:00,0:00:00,,00,11,,,,,,
-,☆,13,2018/12/7 13:47,120-360-SKY,26575,乗客アプリ（地図から）,7818,672,3,1,2018/12/7 13:47,,,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 14:12,,2018/12/7 14:20,,,2018/12/7 13:47,0:00:00,0:00:00,,00,24,,,,,,
-,☆,13,2018/12/7 13:47,118-982-SUN,26576,乗客アプリ（Myルートから）,1673,753,8,1,2018/12/7 13:47,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/7 13:52,,2018/12/7 14:01,,,2018/12/7 13:47,0:00:00,0:00:00,,00,05,,,,,,
★,☆,13,2018/12/7 13:48,038-232-YELLOW,26580,乗客アプリ（地図から）,2620,456,4,1,2018/12/7 13:56,,,35.448676 139.635696,横浜平和プラザホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/7 13:58,,2018/12/7 14:16,,2018/12/7 13:58,2018/12/7 13:58,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/7 13:52,168-225-CAKE,26585,乗客アプリWeb（地図から）,7523,664,9,1,2018/12/7 13:53,,,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 14:01,,2018/12/7 14:08,,,2018/12/7 13:52,0:00:00,0:00:00,,00,08,,,,,,
-,☆,13,2018/12/7 13:58,069-206-BANANA,26593,乗客アプリ（地図から）,8519,703,5,1,2018/12/7 13:59,,,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/7 14:06,,2018/12/7 14:26,,,2018/12/7 13:58,0:00:00,0:00:00,,00,07,,,,,,
★,-,14,2018/12/7 13:02,028-714-GREEN 028-100-GREEN,26529,乗客アプリ（地図から）,4329,916,1,2,,2018/12/7 14:00,2018/12/7 14:04,35.447541 139.644914,シルク博物館,35.441441 139.648505,横浜中華街朱雀門,2018/12/7 14:02,2018/12/7 14:02,2018/12/7 14:08,2018/12/7 14:07,2018/12/7 14:02,2018/12/7 14:02,0:03:41,0:07:22,1121,00,00,10,10,,,,
★,-,14,2018/12/7 13:58,024-041-GREEN 024-042-GREEN,26590,乗客アプリ（Myルートから）,3975,454,3,2,,2018/12/7 14:02,2018/12/7 14:39,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/7 14:08,2018/12/7 14:08,2018/12/7 14:36,2018/12/7 14:40,2018/12/7 14:08,2018/12/7 14:08,0:36:46,1:13:32,,00,00,,,,,,
★,-,14,2018/12/7 13:58,066-426-BANANA 012-269-RED 066-424-BANANA,26592,乗客アプリ（目的地から）,2678,293,7,3,,2018/12/7 14:19,2018/12/7 14:43,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 14:24,2018/12/7 14:24,2018/12/7 14:41,2018/12/7 14:46,2018/12/7 14:08,2018/12/7 14:08,0:23:54,1:11:42,,00,10,,,,,,
★,-,14,2018/12/7 13:59,069-206-BANANA,26594,乗客アプリ（地図から）,8519,589,3,1,,2018/12/7 14:06,2018/12/7 14:34,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/7 14:09,2018/12/7 14:09,2018/12/7 14:34,2018/12/7 14:34,2018/12/7 14:09,2018/12/7 14:09,0:27:28,0:27:28,,00,00,,,,,,
-,-,14,2018/12/7 14:01,120-752-SKY 038-888-YELLOW,26595,乗客アプリ（地図から）,8533,951,1,2,,2018/12/7 14:11,2018/12/7 14:18,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 14:10,2018/12/7 14:10,2018/12/7 14:23,2018/12/7 14:24,,2018/12/7 14:01,0:07:41,0:15:22,,00,09,,,,,,
-,-,14,2018/12/7 14:02,076-077-ORANGE 076-285-ORANGE,26598,乗客アプリ（地図から）,5506,615,8,2,,2018/12/7 14:21,2018/12/7 14:53,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/12/7 14:26,2018/12/7 14:26,2018/12/7 14:48,2018/12/7 15:08,,2018/12/7 14:02,0:32:11,1:04:22,,00,18,,,,,,
-,-,14,2018/12/7 14:04,023-422-GREEN,26599,乗客アプリ（地図から）,4182,545,1,1,,2018/12/7 14:11,2018/12/7 14:18,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 14:11,2018/12/7 14:11,2018/12/7 14:23,2018/12/7 14:23,,2018/12/7 14:04,0:07:19,0:07:19,,00,06,,,,,,
-,-,14,2018/12/7 14:07,034-254-YELLOW,26601,乗客アプリ（目的地から）,1015,475,5,1,,2018/12/7 14:12,2018/12/7 14:23,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/7 14:13,2018/12/7 14:13,2018/12/7 14:22,2018/12/7 14:28,,2018/12/7 14:07,0:10:54,0:10:54,,00,05,,,,,,
-,-,14,2018/12/7 14:08,002-184-BLUE,26603,乗客アプリ（Myルートから）,2526,24,15,1,,2018/12/7 14:10,2018/12/7 14:34,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/12/7 14:11,2018/12/7 14:11,2018/12/7 14:32,2018/12/7 14:40,,2018/12/7 14:08,0:24:07,0:24:07,,00,01,,,,,,
-,-,14,2018/12/7 14:09,034-203-YELLOW,26605,乗客アプリ（Myルートから）,6068,254,6,1,,2018/12/7 14:20,2018/12/7 14:41,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/12/7 14:22,2018/12/7 14:22,2018/12/7 14:38,2018/12/7 14:49,,2018/12/7 14:09,0:21:40,0:21:40,,00,10,,,,,,
-,-,14,2018/12/7 14:10,015-607-RED 022-099-GREEN,26607,乗客アプリ（地図から）,1019,176,10,2,,2018/12/7 14:21,2018/12/7 14:28,35.447546 139.64358,横浜開港資料館,35.443073 139.651914,横浜人形の家,2018/12/7 14:22,2018/12/7 14:24,2018/12/7 14:29,2018/12/7 14:31,,2018/12/7 14:10,0:07:00,0:14:00,,00,10,,,,,,
★,-,14,2018/12/7 14:11,117-816-SUN,26609,乗客アプリ（Myルートから）,4624,896,13,1,,2018/12/7 14:15,2018/12/7 14:30,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/7 14:21,2018/12/7 14:21,2018/12/7 14:44,2018/12/7 14:34,2018/12/7 14:21,2018/12/7 14:21,0:15:46,0:15:46,,00,00,,,,,,
-,-,14,2018/12/7 14:11,035-730-YELLOW 033-765-YELLOW 035-356-YELLOW,26611,まちかど端末（店舗から）,0,993,11,3,,2018/12/7 14:25,2018/12/7 14:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/7 14:30,2018/12/7 14:30,2018/12/7 14:46,2018/12/7 14:36,,2018/12/7 14:11,0:06:09,0:18:27,,00,14,,,,,,
-,-,14,2018/12/7 14:11,166-213-agekke,26612,乗客アプリ（目的地から）,5169,305,5,1,,2018/12/7 14:18,2018/12/7 14:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/7 14:19,2018/12/7 14:19,2018/12/7 14:31,2018/12/7 14:33,,2018/12/7 14:11,0:11:53,0:11:53,,00,06,,,,,,
★,-,14,2018/12/7 14:12,052-365-STRAWBERRY,26613,乗客アプリ（地図から）,2535,702,9,1,,2018/12/7 14:19,2018/12/7 14:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/7 14:22,2018/12/7 14:22,2018/12/7 14:44,2018/12/7 14:26,2018/12/7 14:22,2018/12/7 14:22,0:06:05,0:06:05,,00,00,,,,,,
★,-,14,2018/12/7 14:13,027-800-GREEN,26615,乗客アプリ（地図から）,2855,622,6,1,,2018/12/7 14:23,2018/12/7 14:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/7 14:23,2018/12/7 14:23,2018/12/7 14:41,2018/12/7 14:51,2018/12/7 14:23,2018/12/7 14:23,0:20:13,0:20:13,,00,00,,,,,,
-,-,14,2018/12/7 14:15,065-941-BANANA 065-827-BANANA 065-828-BANANA,26617,乗客アプリ（地図から）,6347,920,4,3,,2018/12/7 14:30,2018/12/7 14:35,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/7 14:31,2018/12/7 14:31,2018/12/7 14:43,2018/12/7 14:43,,2018/12/7 14:15,0:05:23,0:16:09,,00,14,,,,,,
-,-,14,2018/12/7 14:15,166-181-agekke,26618,乗客アプリ（地図から）,3945,197,5,1,,2018/12/7 14:19,2018/12/7 14:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/7 14:20,2018/12/7 14:20,2018/12/7 14:42,2018/12/7 14:43,,2018/12/7 14:15,0:16:46,0:16:46,,00,04,,,,,,
-,-,14,2018/12/7 14:16,027-145-GREEN,26619,乗客アプリ（地図から）,4757,310,7,1,,2018/12/7 14:22,2018/12/7 14:26,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/7 14:28,2018/12/7 14:28,2018/12/7 14:33,2018/12/7 14:33,,2018/12/7 14:16,0:04:05,0:04:05,,00,06,,,,,,
★,-,14,2018/12/7 14:17,015-550-RED,26621,乗客アプリ（Myルートから）,2275,963,15,1,,2018/12/7 14:27,2018/12/7 14:43,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/7 14:27,2018/12/7 14:27,2018/12/7 14:54,2018/12/7 14:47,2018/12/7 14:27,2018/12/7 14:27,0:16:26,0:16:26,,00,00,,,,,,
-,-,14,2018/12/7 14:20,037-162-YELLOW 037-161-YELLOW,26624,乗客アプリ（目的地から）,8532,279,5,2,,2018/12/7 14:36,2018/12/7 14:39,35.452963 139.642093,横浜赤レンガ倉庫,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/7 14:43,2018/12/7 14:43,2018/12/7 14:54,2018/12/7 14:54,,2018/12/7 14:20,0:02:41,0:05:22,,00,16,,,,,,
-,-,14,2018/12/7 14:20,120-360-SKY,26625,乗客アプリ（地図から）,7818,361,13,1,,2018/12/7 14:31,2018/12/7 14:40,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/12/7 14:34,2018/12/7 14:34,2018/12/7 14:44,2018/12/7 14:43,,2018/12/7 14:20,0:09:22,0:09:22,,00,10,,,,,,
-,-,14,2018/12/7 14:21,038-055-YELLOW 037-619-YELLOW,26626,まちかど端末（店舗から）,0,582,13,2,,2018/12/7 14:31,2018/12/7 14:54,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/7 14:35,2018/12/7 14:35,2018/12/7 14:57,2018/12/7 14:59,,2018/12/7 14:21,0:23:08,0:46:16,,00,10,,,,,,
-,-,14,2018/12/7 14:24,116-863-SUN,26627,乗客アプリ（地図から）,7789,228,9,1,,2018/12/7 14:30,2018/12/7 14:47,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/7 14:32,2018/12/7 14:32,2018/12/7 14:47,2018/12/7 14:49,,2018/12/7 14:24,0:16:45,0:16:45,,00,05,,,,,,
-,-,14,2018/12/7 14:25,168-237-CAKE,26628,乗客アプリ（地図から）,8215,639,9,1,,2018/12/7 14:35,2018/12/7 14:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/7 14:37,2018/12/7 14:37,2018/12/7 14:46,2018/12/7 14:44,,2018/12/7 14:25,0:09:33,0:09:33,,00,09,,,,,,
★,-,14,2018/12/7 14:28,012-639-RED 037-587-YELLOW,26630,乗客アプリ（地図から）,8583,694,6,2,,2018/12/7 14:34,2018/12/7 14:39,35.452963 139.642093,横浜赤レンガ倉庫,35.447541 139.644914,シルク博物館,2018/12/7 14:38,2018/12/7 14:38,2018/12/7 14:46,2018/12/7 14:46,2018/12/7 14:38,2018/12/7 14:38,0:04:50,0:09:40,,00,00,,,,,,
-,-,14,2018/12/7 14:31,071-188-ORANGE,26631,乗客アプリ（地図から）,7171,225,7,1,,2018/12/7 14:37,2018/12/7 14:48,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/7 14:35,2018/12/7 14:38,2018/12/7 14:49,2018/12/7 14:53,,2018/12/7 14:31,0:10:58,0:10:58,,01,05,,,,,,
-,-,14,2018/12/7 14:31,077-685-ORANGE,26633,まちかど端末（乗降ポイントから）,0,904,10,1,,2018/12/7 14:43,2018/12/7 14:53,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/7 14:39,2018/12/7 14:43,2018/12/7 14:57,2018/12/7 14:54,,2018/12/7 14:31,0:09:23,0:09:23,,03,12,,,,,,
-,-,14,2018/12/7 14:31,168-234-CAKE,26634,乗客アプリWeb（地図から）,8581,491,8,2,,2018/12/7 14:37,2018/12/7 14:55,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/7 14:37,2018/12/7 14:37,2018/12/7 14:58,2018/12/7 15:11,,2018/12/7 14:31,0:18:26,0:36:52,,00,05,,,,,,
-,-,14,2018/12/7 14:32,076-626-ORANGE 076-627-ORANGE,26635,乗客アプリ（地図から）,2801,58,8,2,,2018/12/7 14:38,2018/12/7 14:45,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/12/7 14:38,2018/12/7 14:38,2018/12/7 14:44,2018/12/7 14:44,,2018/12/7 14:32,0:06:38,0:13:16,,00,06,,,,,,
-,-,14,2018/12/7 14:32,119-121-SUN,26636,乗客アプリ（地図から）,5428,592,11,1,,2018/12/7 14:44,2018/12/7 15:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/7 14:44,2018/12/7 14:45,2018/12/7 15:00,2018/12/7 15:03,,2018/12/7 14:32,0:16:21,0:16:21,,00,11,,,,,,
-,-,14,2018/12/7 14:33,036-512-YELLOW 037-303-YELLOW 036-511-YELLOW,26638,乗客アプリ（目的地から）,8571,803,7,3,,2018/12/7 14:43,2018/12/7 15:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/7 14:48,2018/12/7 14:48,2018/12/7 15:08,2018/12/7 15:11,,2018/12/7 14:33,0:23:57,1:11:51,,00,10,,,,,,
-,-,14,2018/12/7 14:37,076-412-ORANGE 077-457-ORANGE,26641,まちかど端末（店舗から）,0,918,9,2,,2018/12/7 14:52,2018/12/7 15:11,35.443704 139.651332,ホテルメルパルク横浜,35.454389 139.630904,横浜ランドマークタワー,2018/12/7 14:55,2018/12/7 14:56,2018/12/7 15:15,2018/12/7 15:26,,2018/12/7 14:37,0:19:16,0:38:32,,00,14,,,,,,
★,-,14,2018/12/7 14:38,026-703-GREEN 026-700-GREEN,26642,乗客アプリ（Myルートから）,8191,561,3,2,,2018/12/7 15:02,2018/12/7 15:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/12/7 15:00,2018/12/7 15:02,2018/12/7 15:20,2018/12/7 15:38,2018/12/7 14:48,2018/12/7 14:48,0:32:44,1:05:28,,02,13,,,,,,
