,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,10,2018/11/17 10:10,069-331-BANANA,15135,まちかど端末（店舗から）,0,720,6,1,,2018/11/17 10:18,2018/11/17 10:26,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/17 10:18,2018/11/17 10:18,2018/11/17 10:27,2018/11/17 10:27,,2018/11/17 10:10,0:07:55,0:07:55,,00,07,,,,,,
-,-,10,2018/11/17 10:11,166-558-agekke,15136,乗客アプリ（地図から）,2171,728,4,1,,2018/11/17 10:12,2018/11/17 10:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/17 10:13,2018/11/17 10:13,2018/11/17 10:24,2018/11/17 10:24,,2018/11/17 10:11,0:08:49,0:08:49,,00,01,,,,,,
-,-,10,2018/11/17 10:12,166-686-agekke,15137,まちかど端末（乗降ポイントから）,0,755,8,1,,2018/11/17 10:15,2018/11/17 10:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/17 10:15,2018/11/17 10:15,2018/11/17 10:30,2018/11/17 10:36,,2018/11/17 10:12,0:16:20,0:16:20,,00,03,,,,,,
-,-,10,2018/11/17 10:13,166-725-agekke,15138,まちかど端末（乗降ポイントから）,0,542,8,1,,2018/11/17 10:16,2018/11/17 10:25,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/17 10:15,2018/11/17 10:15,2018/11/17 10:29,2018/11/17 10:29,,2018/11/17 10:13,0:09:29,0:09:29,,00,02,,,,,,
-,-,10,2018/11/17 10:16,015-492-RED,15141,まちかど端末（店舗から）,0,843,7,1,,2018/11/17 10:19,2018/11/17 10:24,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/17 10:20,2018/11/17 10:20,2018/11/17 10:31,2018/11/17 10:31,,2018/11/17 10:16,0:05:00,0:05:00,,00,03,,,,,,
-,-,10,2018/11/17 10:20,067-872-BANANA 068-376-BANANA 066-865-BANANA 063-140-BANANA,15142,乗客アプリ（目的地から）,6423,369,11,4,,2018/11/17 10:24,2018/11/17 10:32,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/17 10:23,2018/11/17 10:23,2018/11/17 10:38,2018/11/17 10:38,,2018/11/17 10:20,0:08:10,0:32:40,,01,03,,,,,,
-,-,10,2018/11/17 10:23,166-718-agekke,15143,乗客アプリ（目的地から）,1888,294,13,1,,2018/11/17 10:28,2018/11/17 10:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/17 10:27,2018/11/17 10:27,2018/11/17 10:34,2018/11/17 10:34,,2018/11/17 10:23,0:04:53,0:04:53,,00,05,,,,,,
-,-,10,2018/11/17 10:25,063-902-BANANA 068-125-BANANA 063-911-BANANA,15144,乗客アプリ（地図から）,4700,978,4,3,,2018/11/17 10:29,2018/11/17 10:35,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/17 10:27,2018/11/17 10:27,2018/11/17 10:38,2018/11/17 10:38,,2018/11/17 10:25,0:05:11,0:15:33,,02,04,,,,,,
-,-,10,2018/11/17 10:25,006-840-BLUE,15145,乗客アプリ（目的地から）,2823,592,5,1,,2018/11/17 10:29,2018/11/17 10:34,35.456605 139.635327,横浜ベイホテル東急,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/17 10:27,2018/11/17 10:27,2018/11/17 10:33,2018/11/17 10:33,,2018/11/17 10:25,0:04:38,0:04:38,,02,04,,,,,,
-,-,10,2018/11/17 10:27,018-520-RED,15147,まちかど端末（乗降ポイントから）,0,716,3,1,,2018/11/17 10:35,2018/11/17 10:43,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/17 10:34,2018/11/17 10:34,2018/11/17 10:42,2018/11/17 10:42,,2018/11/17 10:27,0:07:42,0:07:42,,00,07,,,,,,
-,-,10,2018/11/17 10:28,166-678-agekke,15148,まちかど端末（店舗から）,0,593,2,1,,2018/11/17 10:32,2018/11/17 10:36,35.450447 139.635947,馬車道駅（みなとみらい線）,35.447541 139.644914,シルク博物館,2018/11/17 10:32,2018/11/17 10:32,2018/11/17 10:37,2018/11/17 10:37,,2018/11/17 10:28,0:04:04,0:04:04,,00,04,,,,,,
-,-,10,2018/11/17 10:32,167-719-CAKE,15149,乗客アプリWeb（簡単予約）,6452,482,10,3,,2018/11/17 10:35,2018/11/17 10:41,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/17 10:35,2018/11/17 10:35,2018/11/17 10:48,2018/11/17 10:48,,2018/11/17 10:32,0:06:04,0:18:12,,00,03,,,,,,
-,-,10,2018/11/17 10:35,019-914-RED 019-913-RED,15150,乗客アプリ（地図から）,6446,868,1,2,,2018/11/17 10:37,2018/11/17 10:43,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/17 10:37,2018/11/17 10:37,2018/11/17 10:48,2018/11/17 10:48,,2018/11/17 10:35,0:05:57,0:11:54,,00,01,,,,,,
★,-,10,2018/11/17 10:39,019-123-RED 019-124-RED 019-126-RED,15151,乗客アプリ（地図から）,5714,159,15,3,,2018/11/17 10:50,2018/11/17 10:59,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/17 10:49,2018/11/17 10:49,2018/11/17 11:02,2018/11/17 11:02,2018/11/17 10:49,2018/11/17 10:49,0:09:07,0:27:21,,01,01,,,,,,
-,-,10,2018/11/17 10:39,065-726-BANANA 065-735-BANANA,15152,乗客アプリ（簡単予約）,5952,295,4,2,,2018/11/17 10:44,2018/11/17 10:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/17 10:41,2018/11/17 10:41,2018/11/17 10:59,2018/11/17 10:59,,2018/11/17 10:39,0:13:35,0:27:10,,02,05,,,,,,
-,-,10,2018/11/17 10:44,166-678-agekke,15153,まちかど端末（店舗から）,0,302,2,1,,2018/11/17 10:48,2018/11/17 10:52,35.447541 139.644914,シルク博物館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/17 10:46,2018/11/17 10:46,2018/11/17 10:51,2018/11/17 10:51,,2018/11/17 10:44,0:04:42,0:04:42,,01,03,,,,,,
-,-,10,2018/11/17 10:48,055-350-STRAWBERRY 055-349-STRAWBERRY,15155,乗客アプリ（簡単予約）,6431,437,1,2,,2018/11/17 10:52,2018/11/17 10:58,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/17 10:52,2018/11/17 10:52,2018/11/17 11:02,2018/11/17 11:02,,2018/11/17 10:48,0:06:00,0:12:00,,00,04,,,,,,
-,-,10,2018/11/17 10:49,116-051-SUN 116-052-SUN,15156,乗客アプリ（地図から）,3888,805,13,2,,2018/11/17 10:55,2018/11/17 11:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/17 10:54,2018/11/17 10:54,2018/11/17 11:04,2018/11/17 11:04,,2018/11/17 10:49,0:08:47,0:17:34,,01,05,,,,,,
-,-,10,2018/11/17 10:53,018-520-RED,15157,乗客アプリ（目的地から）,6457,80,6,1,,2018/11/17 10:54,2018/11/17 11:03,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/17 10:58,2018/11/17 10:58,2018/11/17 11:07,2018/11/17 11:07,,2018/11/17 10:53,0:08:30,0:08:30,,00,01,,,,,,
★,☆,10,2018/11/17 9:56,028-106-GREEN,15125,乗客アプリ（地図から）,1312,535,13,1,2018/11/17 10:02,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/17 10:06,,2018/11/17 10:15,,2018/11/17 10:06,2018/11/17 10:06,0:00:00,0:00:00,,00,00,,,,,,
-,☆,10,2018/11/17 10:13,167-718-CAKE,15139,乗客アプリWeb（目的地から）,6451,32,2,2,2018/11/17 10:27,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/17 10:25,,2018/11/17 10:37,,,2018/11/17 10:13,0:00:00,0:00:00,,00,14,,,,,,
-,☆,10,2018/11/17 10:27,167-720-CAKE,15146,乗客アプリWeb（簡単予約）,6454,947,7,2,2018/11/17 10:35,,,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/17 10:32,,2018/11/17 10:41,,,2018/11/17 10:27,0:00:00,0:00:00,,00,07,,,,,,
-,☆,10,2018/11/17 10:45,167-718-CAKE,15154,乗客アプリWeb（目的地から）,6451,925,8,1,2018/11/17 10:55,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/17 10:47,,2018/11/17 10:57,,,2018/11/17 10:45,0:00:00,0:00:00,,00,10,,,,,,
★,-,11,2018/11/17 10:14,113-174-SUN,15140,乗客アプリ（目的地から）,6443,149,10,1,,2018/11/17 11:06,2018/11/17 11:32,35.443659 139.650847,横浜マリンタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/17 11:14,2018/11/17 11:14,2018/11/17 11:26,2018/11/17 11:26,2018/11/17 11:14,2018/11/17 11:14,0:25:49,0:25:49,521,00,00,05,04,,,,
-,-,11,2018/11/17 11:01,116-054-SUN,15158,乗客アプリ（目的地から）,6456,974,3,1,,2018/11/17 11:05,2018/11/17 11:17,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/17 11:03,2018/11/17 11:03,2018/11/17 11:12,2018/11/17 11:12,,2018/11/17 11:01,0:12:17,0:12:17,,01,03,,,,,,
-,-,11,2018/11/17 11:06,103-553-SNOW,15159,乗客アプリ（目的地から）,5899,860,4,1,,2018/11/17 11:12,2018/11/17 11:20,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/17 11:09,2018/11/17 11:09,2018/11/17 11:20,2018/11/17 11:20,,2018/11/17 11:06,0:07:43,0:07:43,,03,05,,,,,,
-,-,11,2018/11/17 11:07,016-980-RED,15160,まちかど端末（店舗から）,0,932,15,1,,2018/11/17 11:13,2018/11/17 11:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/17 11:08,2018/11/17 11:08,2018/11/17 11:13,2018/11/17 11:13,,2018/11/17 11:07,0:02:58,0:02:58,,04,06,,,,,,
-,-,11,2018/11/17 11:08,017-356-RED 019-897-RED,15161,乗客アプリ（地図から）,6402,150,2,2,,2018/11/17 11:11,2018/11/17 11:17,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/17 11:11,2018/11/17 11:11,2018/11/17 11:20,2018/11/17 11:20,,2018/11/17 11:08,0:05:14,0:10:28,,00,03,,,,,,
★,-,11,2018/11/17 11:08,111-146-SUN 070-263-ORANGE 062-669-BANANA 110-532-SUN,15162,乗客アプリ（地図から）,3969,768,10,4,,2018/11/17 11:16,2018/11/17 11:27,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/11/17 11:19,2018/11/17 11:19,2018/11/17 11:30,2018/11/17 11:30,2018/11/17 11:19,2018/11/17 11:19,0:10:44,0:42:56,,00,00,,,,,,
-,-,11,2018/11/17 11:10,023-938-GREEN 023-939-GREEN 023-940-GREEN,15163,まちかど端末（店舗から）,0,126,5,3,,2018/11/17 11:13,2018/11/17 11:20,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/17 11:14,2018/11/17 11:14,2018/11/17 11:25,2018/11/17 11:25,,2018/11/17 11:10,0:07:00,0:21:00,,00,03,,,,,,
-,-,11,2018/11/17 11:13,105-846-SNOW,15164,乗客アプリ（目的地から）,1141,467,8,1,,2018/11/17 11:15,2018/11/17 11:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/17 11:15,2018/11/17 11:15,2018/11/17 11:24,2018/11/17 11:33,,2018/11/17 11:13,0:10:50,0:10:50,,00,02,,,,,,
-,-,11,2018/11/17 11:13,018-521-RED 018-523-RED 018-522-RED,15165,まちかど端末（店舗から）,0,424,6,3,,2018/11/17 11:23,2018/11/17 11:41,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/17 11:16,2018/11/17 11:22,2018/11/17 11:33,2018/11/17 11:46,,2018/11/17 11:13,0:17:35,0:52:45,,07,10,,,,,,
-,-,11,2018/11/17 11:13,167-713-CAKE,15166,乗客アプリWeb（簡単予約）,6417,190,7,1,,2018/11/17 11:17,2018/11/17 11:26,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443908 139.635249,イセザキ・モール,2018/11/17 11:18,2018/11/17 11:18,2018/11/17 11:28,2018/11/17 11:28,,2018/11/17 11:13,0:09:19,0:09:19,,00,04,,,,,,
-,-,11,2018/11/17 11:13,104-767-SNOW,15167,まちかど端末（店舗から）,0,398,13,1,,2018/11/17 11:18,2018/11/17 11:25,35.450447 139.635947,馬車道駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/17 11:18,2018/11/17 11:18,2018/11/17 11:29,2018/11/17 11:29,,2018/11/17 11:13,0:06:56,0:06:56,,00,05,,,,,,
★,-,11,2018/11/17 11:14,113-181-SUN,15168,乗客アプリ（目的地から）,5020,173,8,1,,2018/11/17 11:17,2018/11/17 11:31,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/17 11:24,2018/11/17 11:24,2018/11/17 11:38,2018/11/17 11:38,2018/11/17 11:24,2018/11/17 11:24,0:13:51,0:13:51,,00,00,,,,,,
★,-,11,2018/11/17 11:19,112-342-SUN,15169,乗客アプリ（地図から）,3698,350,6,1,,2018/11/17 11:26,2018/11/17 11:31,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/17 11:28,2018/11/17 11:28,2018/11/17 11:36,2018/11/17 11:36,2018/11/17 11:28,2018/11/17 11:28,0:05:14,0:05:14,,00,00,,,,,,
-,-,11,2018/11/17 11:19,026-367-GREEN,15170,まちかど端末（乗降ポイントから）,0,180,5,1,,2018/11/17 11:22,2018/11/17 11:26,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/17 11:22,2018/11/17 11:22,2018/11/17 11:30,2018/11/17 11:30,,2018/11/17 11:19,0:03:49,0:03:49,,00,02,,,,,,
-,-,11,2018/11/17 11:20,017-481-RED 027-890-GREEN 028-237-GREEN,15171,乗客アプリ（簡単予約）,5085,843,9,3,,2018/11/17 11:24,2018/11/17 11:35,35.441002 139.650809,横浜元町ショッピングストリート,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/17 11:23,2018/11/17 11:23,2018/11/17 11:37,2018/11/17 11:37,,2018/11/17 11:20,0:10:52,0:32:36,,01,04,,,,,,
-,-,11,2018/11/17 11:21,063-995-BANANA 068-193-BANANA,15172,乗客アプリ（目的地から）,5277,294,11,2,,2018/11/17 11:28,2018/11/17 11:36,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/17 11:27,2018/11/17 11:27,2018/11/17 11:39,2018/11/17 11:39,,2018/11/17 11:21,0:08:12,0:16:24,,00,06,,,,,,
-,-,11,2018/11/17 11:21,028-433-GREEN 028-448-GREEN,15173,乗客アプリ（簡単予約）,6458,779,3,2,,2018/11/17 11:25,2018/11/17 11:37,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/17 11:24,2018/11/17 11:24,2018/11/17 11:40,2018/11/17 11:40,,2018/11/17 11:21,0:12:06,0:24:12,,01,04,,,,,,
-,-,11,2018/11/17 11:22,016-399-RED 016-400-RED,15174,乗客アプリ（地図から）,3182,383,8,2,,2018/11/17 11:32,2018/11/17 11:37,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/17 11:29,2018/11/17 11:29,2018/11/17 11:40,2018/11/17 11:44,,2018/11/17 11:22,0:05:06,0:10:12,,02,09,,,,,,
-,-,11,2018/11/17 11:23,112-470-SUN 112-489-SUN,15175,乗客アプリ（地図から）,3588,401,15,2,,2018/11/17 11:28,2018/11/17 11:41,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/17 11:28,2018/11/17 11:29,2018/11/17 11:38,2018/11/17 11:44,,2018/11/17 11:23,0:13:52,0:27:44,,00,04,,,,,,
★,-,11,2018/11/17 11:23,068-439-BANANA 068-438-BANANA,15176,乗客アプリ（目的地から）,6068,712,8,2,,2018/11/17 11:31,2018/11/17 11:41,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/17 11:33,2018/11/17 11:33,2018/11/17 11:51,2018/11/17 11:51,2018/11/17 11:33,2018/11/17 11:33,0:09:18,0:18:36,,00,00,,,,,,
-,-,11,2018/11/17 11:23,021-331-GREEN 021-330-GREEN,15177,乗客アプリ（簡単予約）,6425,543,5,2,,2018/11/17 11:33,2018/11/17 11:39,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/17 11:35,2018/11/17 11:35,2018/11/17 11:43,2018/11/17 11:40,,2018/11/17 11:23,0:06:36,0:13:12,,00,09,,,,,,
★,-,11,2018/11/17 11:25,017-038-RED,15178,乗客アプリ（目的地から）,6314,99,7,1,,2018/11/17 11:33,2018/11/17 11:42,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/17 11:35,2018/11/17 11:35,2018/11/17 11:43,2018/11/17 11:43,2018/11/17 11:35,2018/11/17 11:35,0:08:30,0:08:30,,00,00,,,,,,
★,-,11,2018/11/17 11:26,023-920-GREEN,15180,まちかど端末（店舗から）,0,359,15,1,,2018/11/17 11:35,2018/11/17 11:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/17 11:36,2018/11/17 11:36,2018/11/17 11:49,2018/11/17 11:49,2018/11/17 11:36,2018/11/17 11:36,0:15:25,0:15:25,,00,00,,,,,,
-,-,11,2018/11/17 11:27,113-691-SUN,15182,乗客アプリ（地図から）,1541,384,13,1,,2018/11/17 11:41,2018/11/17 11:47,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/17 11:40,2018/11/17 11:43,2018/11/17 11:50,2018/11/17 11:53,,2018/11/17 11:27,0:06:51,0:06:51,,00,13,,,,,,
-,-,11,2018/11/17 11:30,024-266-GREEN 016-931-RED,15184,まちかど端末（店舗から）,0,603,4,2,,2018/11/17 11:36,2018/11/17 11:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/17 11:37,2018/11/17 11:37,2018/11/17 11:44,2018/11/17 11:44,,2018/11/17 11:30,0:03:58,0:07:56,,00,05,,,,,,
-,-,11,2018/11/17 11:32,063-902-BANANA 068-125-BANANA 063-911-BANANA,15186,乗客アプリ（地図から）,4700,674,11,3,,2018/11/17 11:36,2018/11/17 11:44,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/17 11:40,2018/11/17 11:40,2018/11/17 11:49,2018/11/17 11:49,,2018/11/17 11:32,0:07:25,0:22:15,,00,04,,,,,,
-,-,11,2018/11/17 11:33,023-340-GREEN,15187,乗客アプリ（地図から）,4092,128,9,1,,2018/11/17 11:45,2018/11/17 11:56,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/17 11:47,2018/11/17 11:47,2018/11/17 12:04,2018/11/17 12:04,,2018/11/17 11:33,0:10:45,0:10:45,,00,12,,,,,,
-,-,11,2018/11/17 11:33,166-678-agekke,15188,まちかど端末（店舗から）,0,777,5,1,,2018/11/17 11:44,2018/11/17 11:49,35.443073 139.651914,横浜人形の家,35.447541 139.644914,シルク博物館,2018/11/17 11:43,2018/11/17 11:43,2018/11/17 11:48,2018/11/17 11:48,,2018/11/17 11:33,0:04:50,0:04:50,,01,11,,,,,,
-,-,11,2018/11/17 11:40,167-725-CAKE,15192,乗客アプリWeb（地図から）,5711,879,8,2,,2018/11/17 11:50,2018/11/17 12:00,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/11/17 11:50,2018/11/17 11:50,2018/11/17 12:02,2018/11/17 12:02,,2018/11/17 11:40,0:09:48,0:19:36,,00,10,,,,,,
★,-,11,2018/11/17 11:48,023-923-GREEN 023-922-GREEN 023-925-GREEN,15193,まちかど端末（店舗から）,0,687,7,3,,2018/11/17 11:56,2018/11/17 12:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/17 11:57,2018/11/17 11:57,2018/11/17 12:08,2018/11/17 12:08,2018/11/17 11:57,2018/11/17 11:57,0:09:00,0:27:00,,00,00,,,,,,
-,-,11,2018/11/17 11:51,073-830-ORANGE,15194,まちかど端末（乗降ポイントから）,0,241,5,1,,2018/11/17 11:55,2018/11/17 11:58,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/11/17 11:54,2018/11/17 11:54,2018/11/17 11:59,2018/11/17 11:59,,2018/11/17 11:51,0:02:32,0:02:32,,01,04,,,,,,
